#{"t_start": 1746314163.7571292, "env_id": "None"}
r,l,t
-24412.333936,34,328.307853
-172568.087526,26,329.718375
-59200.604728,33,331.193295
-733666.384728,36,332.674882
-197778.032991,34,334.135787
-32169.653975,34,335.651235
-739678.965479,30,337.096094
-762003.070472,30,338.549864
-319948.910059,29,339.971091
-387046.485718,31,341.426865
-638964.69914,33,342.90584
-578660.12467,35,349.086176
-477278.206111,27,350.52154
-783572.874167,23,351.936295
-377326.150227,41,353.444057
-10387.478084,30,354.866363
-56275.602751,40,356.322178
-33100.693012,32,357.77248
-1172406.916025,27,359.239645
-69662.070162,31,360.698004
-344159.919221,34,362.169472
-220706.474043,38,363.734163
-618839.693409,26,365.213891
-1213442.82393,34,366.727172
-158739.853558,35,368.310571
-788153.745646,23,369.776787
-72474.720978,29,371.21133
-144330.338194,33,372.680395
-435646.102962,31,374.115493
-172652.813193,44,375.607335
-38411.209547,32,377.022424
-47098.181241,35,378.470317
-797988.244216,30,379.90874
-243898.779783,35,381.402274
-282633.4984,27,382.833637
-24225.521633,29,384.250248
-443126.735097,31,385.735108
-816277.866796,36,387.220469
-674228.185954,32,388.666409
-61682.589027,38,390.127089
-609225.698158,28,391.540977
-29551.510854,36,393.011086
-531569.415875,26,399.575693
-423987.379171,32,401.034695
-340549.945845,37,402.573146
-562003.158253,29,404.038019
-250881.727276,32,405.496827
-37901.087081,34,406.952861
-16721.857581,35,408.421842
-684310.991923,28,409.889447
-158484.82688,33,411.545579
-23790.545068,35,413.051642
-246032.847525,28,414.467748
-520933.375013,33,415.920858
-693949.753332,43,417.439224
-1356275.374337,25,418.8667
-509881.256531,31,420.325004
-21623.300378,35,421.792873
-567288.585278,25,423.200728
-467753.334712,35,424.678581
-108882.894184,28,426.126119
-17782.328485,32,427.557946
-76169.129155,31,428.997051
-238529.413453,30,430.434397
-1025164.186937,25,431.856081
-53919.626612,41,433.331799
-558186.282583,32,434.781858
-54701.953743,28,436.201913
-476559.224286,23,437.603533
-43267.305773,33,439.042207
-78097.302946,31,440.477531
-316318.531257,29,441.918425
-68170.283665,35,443.37676
-143162.750396,30,449.593437
-322385.301979,28,451.016953
-785612.001271,25,452.459973
-85507.12833,33,453.906494
-34245.829156,35,455.342786
-14243.358538,33,456.780924
-716272.227139,31,458.241393
-14084.24488,30,459.648904
-882670.502779,30,461.085259
-94911.896661,33,462.549731
-33402.141787,34,464.00626
-44917.968873,30,465.424801
-25332.376306,34,466.863701
-42638.25043,22,468.270641
-11714.844083,36,469.718596
-16067.237498,31,471.154588
-1365631.986208,29,472.605445
-13199.629225,33,474.061645
-66841.480275,37,475.539042
-55318.733595,31,476.967059
-566660.059706,37,478.446372
-17547.550573,32,479.904383
-554121.713468,30,481.381174
-555679.332187,38,482.906294
-30466.790924,32,484.386441
-85280.985856,37,485.867963
-1069873.232234,28,487.321114
-47364.590067,31,488.746723
-346406.205889,30,490.175356
-30411.507265,33,491.601973
-476223.555681,31,493.067106
-1177296.013045,27,494.504052
-459429.121055,27,501.132932
-799612.107459,27,502.58928
-34535.654997,31,504.076447
-20439.941789,32,505.528946
-91942.994914,29,506.989586
-65119.366261,38,508.442208
-346234.21432,30,509.872931
-10051.068676,34,511.343631
-63709.156115,31,512.776949
-15789.469347,30,514.214807
-18786.687906,34,515.66503
-61911.475097,30,517.10665
-39886.883307,38,518.575131
-1329029.256357,34,520.044582
-103818.694678,34,521.506645
-34953.766362,38,522.986372
-1188866.625555,32,524.447473
-11248.719605,35,525.905419
-333268.332392,27,527.339516
-206251.924596,33,528.78969
-202384.228398,28,530.201864
-145069.109494,30,531.614331
-93850.399652,32,533.061751
-420443.672666,32,534.504564
-138639.26622,31,535.979738
-398747.947997,27,537.404472
-298204.434114,28,538.81658
-264409.459931,31,540.255742
-718627.69854,33,541.706823
-215683.101386,32,543.141086
-99301.503704,34,544.608221
-295624.155372,26,546.035656
-155235.051335,23,551.64142
-567487.491578,39,553.137748
-13305.434129,35,554.580251
-228765.851223,27,555.999091
-7477.085054,34,557.450487
-20374.190669,33,558.897848
-209238.04665,31,560.323947
-106613.754351,32,561.765228
-90638.074284,34,563.216071
-48147.643694,33,564.678023
-74189.463058,36,566.154193
-105964.492518,33,567.586795
-967046.840227,36,569.099888
-1038206.421827,33,570.544562
-28258.688151,36,571.978049
-833279.147486,31,573.42899
-335839.541054,37,574.899477
-483865.192711,33,576.343986
-199710.174825,25,577.744655
-248643.292629,28,579.178674
-415455.410339,27,580.590514
-269369.524972,24,582.015918
-25050.502779,33,583.474938
-362862.684242,40,584.971366
-487057.277664,33,586.42549
-642661.808207,33,587.87916
-443665.642723,38,589.387636
-87379.267141,39,590.88204
-78217.605816,34,592.331976
-171554.356629,33,593.795807
-30904.829073,34,600.110462
-729663.885052,38,601.605599
-169232.741901,32,603.054308
-108364.340751,32,604.489676
-18410.427902,30,605.926581
-12162.086007,26,607.326571
-47441.469079,29,608.739203
-52516.264148,31,610.184972
-98617.583505,35,611.655401
-918738.617775,30,613.099804
-380678.17333,39,614.597373
-133242.622813,37,616.034729
-10566.390372,32,617.470871
-60669.969149,31,618.9114
-58943.050844,35,620.363876
-321997.084293,38,621.839854
-27178.561464,41,623.339947
-156121.413662,30,624.770821
-169720.300964,35,626.231088
-757316.21279,32,627.694714
-345807.438884,26,629.125
-200845.92529,27,630.557909
-972229.403982,40,632.093754
-471798.477729,33,633.566625
-1141441.388255,26,635.010696
-209717.668899,27,636.42118
-14926.981521,39,637.896692
-20452.094644,30,639.315018
-512207.219921,34,640.779673
-826193.5313,31,642.230022
-202531.999121,28,643.645242
-754372.125976,33,649.953691
-425406.844554,34,651.405318
-321824.663453,35,652.87335
-695474.299256,28,654.29011
-199140.275628,30,655.699756
-433280.733144,29,657.120919
-37137.387075,33,658.563172
-97466.217513,35,660.031687
-64615.072036,31,661.464471
-42537.903012,27,662.85076
-23642.646089,28,664.28096
-36300.696568,36,665.706866
-144030.413149,29,667.143392
-83801.191491,29,668.560114
-77440.824023,32,669.994268
-442527.01477,27,671.400732
-774075.561612,40,672.886618
-865528.80797,32,674.357003
-369572.007386,43,675.872488
-12962.257488,28,677.299694
-271816.076989,39,678.794419
-148034.120474,23,680.194217
-843311.094504,36,681.665137
-16567.329573,36,683.110643
-305288.578069,28,684.54217
-34664.806171,34,686.005785
-62862.392026,33,687.437684
-168686.821683,28,688.893503
-376709.412756,32,690.384822
-611210.69515,26,691.805132
-474226.907163,38,693.301928
-12496.595762,30,699.554311
-57720.765921,26,700.971666
-193906.084487,32,702.401295
-51606.377776,25,703.81111
-153924.653378,32,705.263793
-133169.007119,34,706.74629
-166536.520528,30,708.192342
-43233.219921,32,709.628993
-725720.237995,26,711.052264
-29779.146923,31,712.487972
-457325.021915,36,713.932834
-654873.756644,31,715.389321
-78802.733269,33,716.84708
-1131634.906089,33,718.300519
-81684.091969,32,719.733664
-824675.172603,35,721.199136
-354675.912242,28,722.637418
-51721.445969,28,724.046751
-508491.131166,33,725.544116
-767634.540973,30,727.02756
-781482.405472,37,728.513664
-443525.435078,31,729.952839
-162357.149999,35,731.381789
-93776.760205,35,732.845464
-135275.777008,24,734.246933
-31224.815248,39,735.741162
-793275.499793,30,737.162281
-207122.194131,41,738.646648
-352150.953701,32,740.093139
-32040.903035,29,741.505655
-666798.272093,30,742.953935
-53368.839704,30,744.37633
