episode,reward
0,-34903.421107
1,-24854.843528
2,-57291.709301
3,-15811.174846
4,-29341.288904
5,-9157.305327
6,-28502.757128
7,-22198.517173
8,-59506.959744
9,-11403.445232
10,-15012.640024
11,-10620.788565
12,-18317.816102
13,-72000.280248
14,-54694.522512
15,-26025.951634
16,-55366.685276
17,-39980.072053
18,-45011.82188
19,-21813.913478
20,-31108.276198
21,-17107.337996
22,-18345.380228
23,-37267.682881
24,-31841.027831
25,-15722.559895
26,-16800.56695
27,-54752.230627
28,-12926.66549
29,-35519.138957
30,-27529.223224
31,-17811.743214
32,-14215.571367
33,-27211.954401
34,-94292.040222
35,-71978.538126
36,-25986.465774
37,-21015.189927
38,-15269.899078
39,-19376.164216
40,-16204.948329
41,-31771.442471
42,-18495.326554
43,-30885.720554
44,-59848.817585
45,-29502.798588
46,-28291.146694
47,-48627.228331
48,-18893.25453
49,-10851.131093
50,-42990.299055
51,-14873.341597
52,-16415.010795
53,-37663.95172
54,-45299.438105
55,-23294.205103
56,-38465.615943
57,-29741.29071
58,-19323.632288
59,-22275.162547
60,-44260.589561
61,-21791.123183
62,-26619.010921
63,-34688.589874
64,-22524.308324
65,-15844.935332
66,-48519.626019
67,-9574.977594
68,-10300.432347
69,-21755.040932
70,-44797.00773
71,-12220.498098
72,-6604.833525
73,-20560.873528
74,-12495.763549
75,-22704.028581
76,-43843.121355
77,-15243.627881
78,-20256.782036
79,-17196.044178
80,-14367.137136
81,-15971.575034
82,-40770.301134
83,-13518.899358
84,-22857.191667
85,-19112.605088
86,-11046.963216
87,-34329.444731
88,-41213.181202
89,-23790.926781
90,-13867.305371
91,-27692.397355
92,-21963.177858
93,-16984.018849
94,-23590.28435
95,-24906.732709
96,-22331.01422
97,-19966.66254
98,-43782.593294
99,-23265.436606
100,-23110.225755
101,-39951.900674
102,-12661.730503
103,-25489.592813
104,-7476.508309
105,-18794.340732
106,-28474.367948
107,-16794.872076
108,-31137.645698
109,-40859.432798
110,-30549.593752
111,-55505.815236
112,-24544.769551
113,-43476.021071
114,-28808.371572
115,-21662.954721
116,-24557.895708
117,-59187.098951
118,-40423.426486
119,-13668.180757
120,-10349.762927
121,-15671.390252
122,-21971.471527
123,-19085.369897
124,-14369.843141
125,-14999.061408
126,-35063.052744
127,-34057.15771
128,-13082.18605
129,-16787.430669
130,-24169.898059
131,-8879.334284
132,-72263.416652
133,-11494.842571
134,-14418.09417
135,-16304.778168
136,-19954.225471
137,-38880.52187
138,-25200.984047
139,-24346.573624
140,-11682.802127
141,-18866.706678
142,-19121.085356
143,-33490.935495
144,-58512.427386
145,-53751.303666
146,-17369.28614
147,-27787.856913
148,-20752.789325
149,-13790.147957
150,-71560.594871
151,-33949.229317
152,-24664.579582
153,-12347.897912
154,-37456.713247
155,-31360.703305
156,-12394.458118
157,-30221.050264
158,-18266.791229
159,-22005.58205
160,-20098.547336
161,-24952.888674
162,-19513.558609
163,-29162.601436
164,-11820.419192
165,-38425.078163
166,-14244.551481
167,-11931.542704
168,-47112.177117
169,-12571.290379
170,-11826.207331
171,-19472.156548
172,-34515.329516
173,-56170.293582
174,-16157.511414
175,-24386.554555
176,-25565.365064
177,-45405.330643
178,-18331.299543
179,-19442.249766
180,-14428.431078
181,-46057.741669
182,-9324.288067
183,-35726.135371
184,-12404.682728
185,-13202.644749
186,-13589.388954
187,-10938.313927
188,-17515.085998
189,-15743.254612
190,-18299.527152
191,-33219.842461
192,-10929.640513
193,-42035.914412
194,-44870.501679
195,-37009.948676
196,-33433.72976
197,-20646.49802
198,-23845.459616
199,-17530.823873
200,-19526.334579
201,-9343.49298
202,-11126.763558
203,-46742.116259
204,-24595.581455
205,-24642.288422
206,-15586.530646
207,-41624.692497
208,-41983.154418
209,-9631.492558
210,-15872.697032
211,-44058.412043
212,-19435.52561
213,-38618.080478
214,-11014.745387
215,-51022.816349
216,-19048.917493
217,-14747.835625
218,-8931.529269
219,-15702.258371
220,-16588.585452
221,-24284.825912
222,-15488.436981
223,-49167.881376
224,-16038.206322
225,-17028.848317
226,-18902.829608
227,-47250.891613
228,-33901.5
229,-31439.203547
230,-21303.083554
231,-46616.227856
232,-21462.189706
233,-12828.676021
234,-17073.421094
235,-30536.622274
236,-19210.677906
237,-44188.502936
238,-8716.644305
239,-22759.159307
240,-47652.778354
241,-14541.052055
242,-25582.788701
243,-53717.324304
244,-42205.202157
245,-13405.585561
246,-26955.866787
