#{"t_start": 1746364600.0653362, "env_id": "None"}
r,l,t
-17471.519114,35,249.823578
-8150.232995,29,251.639744
-35573.818998,38,253.700025
-96088.207866,30,255.750605
-11802.628773,29,257.607286
-34502.269931,37,259.197499
-26236.985577,34,261.117442
-18805.336491,27,263.343101
-21902.205064,30,265.475218
-17429.725988,34,267.421633
-50008.813387,32,269.171411
-23723.777645,32,271.311031
-16627.12449,27,272.858908
-81568.55507,34,274.485166
-30034.978538,29,276.506458
-11665.30549,25,278.101385
-11633.785921,37,279.94042
-99234.834543,34,282.191181
-27116.17867,35,284.145746
-18608.239459,29,286.290116
-129500.275492,32,287.749983
-13365.58142,30,289.80022
-25436.803381,39,292.036259
-15788.641094,32,293.884301
-19683.598679,39,296.637385
-53199.221733,29,298.809557
-67003.283726,36,300.685995
-16191.413665,31,302.628912
-37503.965707,38,305.10187
-29773.640425,31,307.072416
-33278.528868,40,308.943877
-24278.07411,29,310.872165
-16993.535993,34,312.573941
-23158.400089,34,314.124244
-117717.307668,31,316.71176
-74477.060772,32,318.665297
-10161.748269,33,320.725186
-108617.18983,35,322.879486
-81993.919738,44,324.437812
-95265.948596,26,326.526974
-24002.548298,39,328.458611
-11760.131339,33,330.67169
-17542.182716,28,333.292207
-21216.954332,41,335.821903
-32310.696828,33,337.545186
-19276.272238,27,339.323733
-105270.438576,28,341.051363
-24816.978497,33,343.184484
-92563.569719,46,344.737606
-22691.187237,29,346.658655
-41349.503847,28,348.68995
-11786.576508,29,350.560996
-16422.667608,31,352.80459
-15855.898923,41,354.561354
-77926.111503,32,356.436755
-105334.613933,34,358.539345
-25646.078636,36,360.500979
-38047.106329,39,362.193056
-103723.816677,32,364.221535
-139267.492057,32,365.819929
-27932.84308,35,367.637521
-8387.881573,24,369.445013
-24948.311026,35,371.545827
-19883.883601,32,373.690654
-13800.100121,34,375.394196
-20568.459568,37,377.129454
-15927.051351,32,379.272485
-82564.529458,35,381.560773
-10668.339347,31,383.750142
-265215.146496,34,385.245426
-50545.156312,34,387.08094
-23467.262355,30,388.968892
-95213.98271,30,391.215485
-25789.515402,32,393.620361
-39351.32867,32,395.822498
-14045.149346,27,397.858012
-23327.140958,36,400.258119
-33223.87182,33,401.874595
-99540.762748,37,403.479403
-20914.125064,39,405.604089
-120540.377318,33,407.126345
-17839.058449,38,409.03224
-11373.650286,28,410.884981
-26652.634886,32,412.738799
-39001.660401,32,414.553089
-93169.166731,27,416.10602
-73961.70935,39,418.250166
-18699.995687,31,420.226825
-24131.944538,29,421.650862
-64358.626751,26,423.666081
-100294.814388,29,426.056392
-25855.288991,38,427.770839
-73325.120918,26,429.827058
-27546.968062,37,431.360651
-13564.177222,34,432.972206
-12271.745771,35,435.95959
-18354.040268,31,437.745023
-11603.581737,31,439.230859
-59868.38884,24,441.021549
-81516.795176,26,442.772977
-40445.043461,32,444.727444
-13570.920242,39,446.654484
-13567.654311,31,448.476614
-69233.194925,27,450.28748
-15480.233001,32,451.948504
-86127.360801,25,454.034091
-11069.550711,33,456.119619
-47409.953936,33,458.357508
-89254.490444,30,460.504201
-14103.2,39,462.007178
-16980.542451,28,463.906063
-14540.840507,31,466.230684
-22436.924329,27,467.978744
-15378.666579,26,470.173099
-11500.759427,28,471.910462
-14718.380102,30,473.960078
-85367.740577,28,475.912282
-30206.421317,32,477.326084
-24979.0086,32,479.21588
-83076.5444,25,481.066813
-24962.745526,34,482.684779
-19169.967369,30,484.933894
-23085.516971,26,486.369068
-52610.147776,33,488.022784
-37407.1654,28,489.909809
-27670.411482,31,491.991224
-16407.992463,27,493.989626
-18659.21831,44,495.996416
-15853.117082,27,497.845947
-95423.032752,31,499.880948
-37397.535183,32,501.823943
-14349.69046,27,503.872157
-19309.916847,40,505.457908
-92653.025747,35,507.279257
-107117.664778,34,509.408343
-9124.612718,32,511.543147
-56373.365021,35,513.601003
-37415.461701,33,515.53282
-46481.875032,40,517.582786
-26517.475012,29,519.635484
-14556.219296,38,521.534662
-42053.83345,44,523.761561
-12956.073346,27,525.54949
-35411.742433,39,528.118295
-32176.950196,41,530.099779
-14137.141313,35,532.100348
-27703.771827,26,534.033296
-29078.543357,30,535.794819
-13831.600161,31,537.782529
-22649.457671,41,540.308387
-14482.842827,33,541.943387
-14093.089946,26,543.702817
-30463.097334,32,545.809695
-76307.948497,34,548.111189
-85735.764201,23,550.154218
-8820.501767,34,551.954209
-24473.89149,39,553.781201
-46905.273415,30,555.844639
-13020.409763,33,557.840044
-33519.333382,24,559.616799
-96059.70553,38,561.257075
-49893.307961,29,563.584149
-63064.019097,34,565.933267
-25919.702789,30,568.053719
-16619.089751,31,569.744562
-19028.949019,30,571.262451
-34266.693035,39,573.471352
-48966.881478,36,575.000515
-31976.764353,28,576.489496
-9765.499428,32,578.584537
-15641.515138,35,580.710339
-23751.358931,32,582.459579
-26549.483783,44,585.056333
-128815.072201,39,586.654813
-21243.386493,28,588.161468
-16286.61386,37,590.232318
-11980.666849,29,591.714053
-12819.864183,29,593.671805
-8407.322312,32,595.724627
-15271.706127,32,597.980082
-16606.1501,35,599.809805
-22821.474001,29,601.588622
-16935.818481,31,603.384039
-24416.43133,37,605.466552
-15268.362451,35,607.08603
-22749.006028,32,608.931725
-20926.539908,32,610.908663
-86441.310443,31,612.993867
-37122.385667,36,615.149617
-19459.959873,27,616.852733
-54424.12406,30,619.097151
-21604.800304,37,621.143703
-57061.747107,35,622.884109
-88307.672447,36,625.126272
-31312.074361,27,626.887633
-58071.428317,34,628.787228
-18057.163384,32,630.870085
-33951.470257,33,632.332922
-17281.565814,27,634.144068
-20270.780148,36,636.431345
-20199.100787,35,638.994827
-39184.786607,40,641.030367
-14705.307836,32,642.432954
-95112.078274,28,644.374818
-56593.326487,23,646.053459
-63886.228305,32,647.58112
-29954.355687,38,649.825122
-47383.379297,34,651.633906
-58366.508722,28,653.949296
-11294.580793,28,656.147437
-8783.102814,34,657.610584
-12491.650034,33,659.760894
-30850.566988,35,661.625957
-17441.839862,29,663.083736
-44784.433395,29,665.682866
-22636.468352,31,667.690545
-19013.041331,35,669.321165
-13477.428403,28,671.32764
-45331.91234,34,672.819262
-40512.624382,31,674.652014
-18603.139735,41,677.028941
-32928.443847,29,678.748503
-12169.035235,26,680.627718
-32881.509058,43,682.95643
-13686.088638,32,684.928218
-71716.052492,30,686.675748
-63364.578328,36,688.319495
-30151.1251,34,690.410956
-26188.325682,32,692.293844
-48305.71932,32,694.493912
-15119.565747,32,696.450619
-31376.586817,33,698.255376
-100849.959687,31,700.207573
-19281.836213,31,701.996755
-10239.133082,38,703.496968
-38889.869013,23,705.363791
-125484.118241,34,706.893796
-21453.374523,27,708.529128
-19465.892746,30,709.985026
-21525.870645,30,711.848513
-90562.743547,34,713.430116
-37455.115975,28,715.345094
-22860.719673,33,717.049331
-22942.706096,34,718.691373
-63076.118274,27,720.208439
-69892.516446,34,721.933975
-23644.900099,41,723.839141
-39603.487712,45,725.91003
-24596.882106,34,728.045667
-62708.697335,31,730.119141
-60289.714555,35,731.889679
-14947.051305,32,733.775535
-11946.989353,29,735.721256
-107318.588273,33,738.063455
-13133.878251,34,739.983208
-30466.014937,43,741.973737
-21979.819743,29,744.023236
-51192.138389,30,746.438462
-85369.705963,28,748.176069
-122585.765426,34,749.592684
-103180.622628,28,751.703565
-113069.609297,41,754.055811
-10417.096277,32,756.534736
-24103.678397,34,758.532388
-47217.120782,29,759.931156
-22578.450545,33,761.499461
-79156.172923,44,763.752313
-66407.643429,29,765.721298
-16582.53757,36,767.215669
-15801.423176,32,768.922108
-25970.541277,33,771.186154
-92364.287567,34,773.149456
-29854.173304,41,775.824554
-15278.877271,33,778.147789
-41180.893094,28,780.334649
-38476.059481,30,781.795534
-45763.866924,37,783.649667
-25575.353314,30,785.218528
-28579.244367,36,786.760036
-20042.032912,31,789.106071
-40443.72179,33,790.975643
-16217.527251,30,793.061082
-39147.603478,38,795.183323
-16994.491542,32,796.623742
-50571.014409,29,798.881266
-82055.037227,27,801.154088
-34474.43744,38,803.333129
-41825.0,34,805.607866
-65721.364559,29,807.056398
-63510.816629,29,809.203488
-23369.769413,33,811.265316
-23314.139567,37,813.246262
-34798.883741,29,815.301492
-21590.510193,29,816.949621
-19569.322772,29,818.846368
-77271.821012,28,820.937366
-13820.347246,28,822.503425
-11913.02045,25,824.493416
-27848.942263,31,826.16226
-23893.838697,27,827.941656
-26546.979219,25,829.959783
-17763.684495,30,831.89763
-23774.32829,37,833.776711
-102030.075872,31,835.696253
-15808.76175,32,837.70289
-16991.741129,36,839.801095
-98244.243131,32,841.523632
-46290.956183,27,843.639166
-7899.31786,31,845.52571
-75840.986989,28,847.112717
-129608.282571,34,849.095111
-46131.14809,35,851.222588
-189784.195362,33,853.288239
-22641.239903,24,855.340506
-13364.730538,30,856.793875
-29328.961843,36,858.816537
-16041.664934,28,860.55496
-28279.096791,35,862.92783
-36153.823461,38,864.907048
-54570.22166,32,867.233594
-23551.258759,31,869.605777
-83303.621749,32,871.355205
-64501.129308,31,873.105932
-40506.814792,31,875.269225
-22097.346988,26,877.011609
-30093.435858,38,878.557993
-12736.309834,25,880.501459
-34349.308886,37,882.24897
-27410.546015,37,883.941288
-39696.379113,36,886.124917
-38858.053647,34,887.950081
-12462.128863,31,890.022487
-31153.536483,30,892.050222
-7372.886845,30,893.524965
-26336.649506,33,895.571573
-22714.12861,28,897.663303
-81628.353472,30,899.563213
-29989.525775,31,901.64411
-83087.985662,26,903.515949
