#{"t_start": 1746350230.6964576, "env_id": "None"}
r,l,t
-12535.612137,28,1.866649
-18514.184469,33,4.299111
-22506.801963,39,6.111615
-18536.102725,28,8.183172
-19739.57604,28,9.660735
-25563.257539,39,11.685396
-14886.587756,31,13.133735
-37665.525679,36,15.348753
-13309.965418,27,17.327576
-46834.691035,36,18.782242
-14781.194649,33,20.537344
-15221.553586,27,22.753933
-14702.919851,37,25.289779
-29753.594094,27,27.096237
-17210.734001,28,29.645652
-20909.651701,30,31.089021
-17610.123415,35,33.380395
-34391.306461,32,35.268126
-15070.621871,32,37.63558
-14398.316927,34,39.506888
-8282.980557,36,41.088635
-21675.893752,35,42.610922
-9931.167759,29,44.946443
-33478.685977,38,46.564821
-45056.277163,39,48.317661
-9717.046087,35,50.407091
-27651.571215,27,52.587901
-31232.837213,26,54.597552
-10204.831707,28,56.18009
-17429.114136,35,58.098194
-18016.405901,30,59.997745
-18356.363288,28,61.640804
-41318.844363,32,63.764831
-6571.891672,29,65.57865
-17269.078191,33,67.374629
-26494.348082,34,69.496626
-17500.488853,32,71.291816
-38839.26879,38,73.714794
-8069.012292,26,75.580425
-22070.174266,33,77.319246
-12749.375464,26,79.378713
-15428.986611,35,81.201861
-12976.192257,28,83.00849
-19873.606434,35,85.083036
-22859.833254,28,86.650252
-12990.268167,38,88.760908
-26485.710147,29,90.227729
-26769.795461,29,91.762904
-14369.187573,27,93.599633
-12398.390355,32,95.463635
-19433.567646,26,97.044305
-23687.118516,37,99.039519
-17398.141864,36,100.89658
-13300.854744,28,102.56401
-25490.188259,33,104.619893
-13513.780937,30,106.643279
-19317.271025,32,108.705028
-32155.270864,25,110.610133
-20140.103097,29,112.197395
-14924.497685,33,114.137991
-11558.040028,34,115.952592
-36392.273701,32,117.508516
-8351.462442,32,119.472467
-20781.306771,27,121.100483
-27296.621904,30,122.705539
-16543.645289,31,124.138814
-13966.307192,28,126.202863
-16762.073585,38,127.804518
-14261.071193,32,129.519344
-10895.846351,34,131.857304
-12478.372956,33,133.729723
-10839.101554,36,135.486588
-30103.622359,28,137.225926
-16824.455234,32,139.296629
-28415.359133,27,140.83658
-13749.66716,30,142.822802
-15615.418031,29,145.061098
-41198.827289,38,146.944307
-9451.37086,30,149.246089
-35396.269431,39,151.624149
-11191.004005,28,153.19718
-17562.473406,34,155.293373
-14444.03246,32,157.351295
-15385.970347,34,159.143467
-41421.893814,30,161.365329
-27878.676677,35,163.229049
-35324.493644,32,165.097934
-26973.222945,28,167.608278
-16237.410387,36,169.860957
-34131.806922,36,172.116943
-11585.671422,36,173.602252
-17399.52378,34,175.557416
-14192.131707,29,177.128268
-21579.676947,28,179.507014
-25730.878709,36,181.293295
-11607.218381,28,183.00195
-13547.194927,36,184.805125
-18129.569912,24,186.889249
-34074.865587,28,188.788372
-17874.599732,36,190.603088
-25084.967038,33,193.082141
-29661.84147,28,194.839875
-29602.849367,29,196.893746
-10276.01136,29,198.922108
-20132.960513,37,200.562339
-11171.322507,37,202.704364
-28725.311381,40,204.821386
-27708.255378,30,206.242775
-19208.36831,26,208.233727
-11923.916381,36,209.986573
-14246.383161,29,211.720046
-10059.276397,33,213.592104
-31315.525565,34,215.202832
-16265.039663,28,217.322556
-97995.480124,33,219.36797
-37503.035281,37,221.279696
-11713.656358,37,223.858643
-24529.698503,35,225.406814
-9771.553305,35,227.155914
-31568.02229,27,229.011662
-14366.130093,30,230.583574
-20634.521354,32,232.530253
-18832.10556,32,234.388232
-14569.007481,27,236.068445
-19497.869163,28,237.665177
-14645.425012,29,239.722602
-17213.536578,38,241.955266
-39166.561372,34,244.693426
-11581.51563,27,246.825944
-19296.758172,31,249.179827
-24872.688009,28,251.617901
-16615.885975,34,253.074609
-20638.981487,34,255.626652
-12922.052428,27,257.410221
-28892.946029,28,259.12711
-14462.487477,26,261.004062
-25115.189522,39,262.982543
-28070.14126,39,265.028861
-14721.028717,27,266.929287
-22569.225005,27,268.862269
-20617.152551,34,270.523606
-14540.984082,27,272.599363
-6487.689697,30,274.635813
-18765.022065,30,276.939465
-14822.372974,29,278.47436
-9791.217087,31,280.395126
-43812.629277,36,282.445464
-16908.684966,33,284.497413
-24755.76488,35,286.805486
-36017.995795,33,288.359152
-19585.168619,36,290.502927
-10514.019401,29,292.688658
-16480.354317,28,294.685145
-21054.00174,36,296.824
-5162.157504,30,298.484087
-20325.609579,32,300.295284
-21204.013323,42,302.254127
-39379.150452,34,303.99194
-12835.458103,33,305.471846
-18349.922297,27,307.424362
-12307.812232,28,309.486556
-16137.906049,34,311.120045
-17789.468597,33,313.109858
-15175.666885,36,314.938906
-19328.402368,34,316.628201
-26561.516352,32,319.453709
-32971.120525,31,322.28484
-34025.986117,49,324.510696
-12529.233837,39,327.088758
-22524.068573,31,329.373849
-31238.625805,27,330.964637
-24843.096963,36,333.170891
-10728.38015,32,335.147347
-7979.709674,29,337.096022
-10742.305985,28,339.147347
-43088.488071,34,340.621576
-42059.123626,28,342.188995
-11511.822708,28,344.007297
-9042.405467,27,345.645362
-29335.819833,32,347.823133
-23332.050092,34,350.065295
-15056.85,37,352.259586
-38522.01344,27,353.713914
-37603.900412,29,355.640925
-25895.005461,41,357.853168
-22395.033413,37,359.941145
-20426.942346,35,361.828236
-13405.400208,30,363.511042
-31791.278435,32,365.568248
-21293.252997,29,367.763018
-13879.912733,31,369.808079
-9688.095825,34,371.945876
-21982.084265,26,373.527177
-10873.501793,31,375.631064
-38655.863496,30,377.552157
-18638.842111,34,379.952356
-19836.842864,29,381.890991
-21767.233485,31,383.563461
-17894.014305,35,385.568639
-11780.051858,35,387.383229
-12528.377725,32,389.306711
-19882.165759,35,391.703506
-22672.814314,33,393.872833
-29883.811284,33,395.720775
-19234.911665,29,397.151609
-21027.241295,41,399.689521
-23496.954209,34,401.788598
-35505.937393,30,403.733495
-29039.777883,29,405.784654
-6534.019406,34,407.225395
-17446.53304,30,409.288539
-27959.694214,32,411.66316
-26893.216856,33,413.68054
-33802.456011,32,415.487185
-34686.31235,41,417.674876
-36750.003891,32,419.728038
-25974.725661,29,422.054969
-28524.528726,27,424.173582
-21901.796798,28,426.615739
-20028.639107,32,428.244012
-13399.142497,32,429.976164
-16290.082182,30,431.786312
-49925.467055,33,433.364997
-10381.90704,34,435.34536
-25221.042461,28,437.400296
-13340.83993,36,439.901271
-17791.266215,35,442.015042
-24210.501595,29,443.489649
-10656.131584,33,445.586031
-28957.681514,34,447.872075
-16412.292964,36,450.195204
-16340.284495,28,452.202384
-18005.657828,26,453.69323
-20790.825489,24,455.466567
-32768.398442,25,457.767479
-31908.206292,27,459.461861
-21332.971147,32,462.169887
-20982.231479,34,463.776423
-13740.839417,34,465.684378
-13405.364077,39,467.562498
-41193.518551,39,469.043611
-31737.158583,34,470.73633
-12910.707268,31,472.212373
-25947.501069,30,473.945897
-51991.77781,33,475.617306
-25160.500311,36,477.81293
-12427.003711,29,479.24013
-30344.239953,27,481.153872
-33249.088268,35,483.783186
-23670.685904,33,485.90717
-14340.656187,34,487.697976
-33739.354383,29,489.217596
-24913.99183,35,491.503007
-29255.047375,42,494.055309
-20241.086754,29,495.763837
-15936.57163,29,497.718409
-10377.817149,29,499.284976
-8374.495817,34,501.108127
-29322.336258,37,503.579124
-58341.901588,28,505.497311
-11283.054023,26,507.198878
-23943.264317,33,509.283683
-17254.335118,40,511.415707
-20310.915844,32,513.158567
-13943.250637,37,514.626304
-27156.619648,31,516.659473
-25263.787671,34,518.606153
-33626.346815,29,520.453709
-10953.204299,33,522.522003
-39269.87356,30,524.486302
-12545.518273,33,526.480187
-12235.079025,32,528.459629
-18954.612772,31,529.864679
-64300.114172,31,531.897632
-13526.955785,34,534.239243
-23580.600032,28,536.305577
-19568.248769,31,538.197351
-28296.574439,33,539.894495
-11852.733376,28,541.621743
-25160.273574,34,544.064373
-13168.04968,37,545.912568
-21730.979796,31,547.683709
-16043.354661,36,549.642021
-15671.967298,33,551.874873
-18008.882632,38,553.923771
-11865.207557,33,555.38542
-15880.514229,32,557.841816
-30477.32973,31,559.870157
-38353.711298,33,561.74268
-25496.201114,38,564.1366
-9843.888028,33,566.159436
-26036.555451,44,568.831867
-24026.087478,27,570.292338
-14320.292503,36,572.073906
-19791.317827,34,574.045986
-16824.49502,39,575.713661
-23338.922877,30,577.480833
-39927.409046,35,579.359457
-20453.747539,39,581.381934
-17933.581153,31,582.898501
-21234.673457,28,585.038427
-30591.847357,30,587.099793
-32166.117589,38,588.97717
-10474.999016,28,590.894271
-13697.82349,28,592.742638
-10787.904497,32,595.109694
-15740.586763,29,597.18374
-39580.499252,32,599.220741
-12226.568571,29,600.963165
-12238.462873,31,602.882222
-22361.129649,30,604.915405
-15832.788505,33,607.080552
-19599.426299,33,608.544747
-14542.172316,31,610.144715
-21814.209558,33,611.860577
-15582.762168,38,614.32299
-18808.644885,30,616.349887
-10956.200113,33,618.012305
-20391.13806,35,619.499597
-29660.456181,29,621.941482
-49325.411942,36,623.47704
-19310.944672,31,625.546868
-10121.477481,32,627.638359
-15642.976825,35,629.330006
-24816.035305,28,631.636056
-10143.161342,43,633.944494
-9917.629762,33,635.587966
-10607.335438,29,638.15013
-26670.429573,32,639.732709
-16962.9364,30,641.912077
-36953.567558,32,644.048558
-9031.523042,24,645.679354
-8047.825009,33,647.804549
-45429.954301,34,649.782417
-12729.93679,32,652.02871
-11011.71476,32,654.053735
-11193.666627,32,655.72105
-10395.95501,24,657.454116
-8008.354244,35,659.564907
-12782.365206,27,661.601455
-14009.168083,35,663.89167
-14262.817665,30,665.50057
-24453.921507,25,667.400775
-14294.62296,37,669.402293
-13292.021966,32,671.651402
-7374.65,28,673.626642
-24397.670083,30,675.614074
-14493.448332,41,677.621109
-18497.880421,31,679.893072
-23739.444397,32,681.674348
-13496.221954,38,683.757473
-14650.597156,24,685.241351
-23491.623696,31,687.742086
-30812.26874,27,690.011528
-27558.115419,35,691.903783
-23787.148155,31,693.803859
-10338.5063,34,695.358443
-16349.894027,29,697.494226
-25596.553018,30,699.819349
-14109.436511,31,701.911557
-30500.399136,33,704.036993
-31300.248758,34,705.573573
-7853.771545,38,707.746509
-33040.032536,30,709.809517
-11356.088,36,712.069092
-42467.548751,33,714.458958
-6974.002903,27,716.285782
-28403.140651,30,718.076723
-19812.115057,35,719.854804
-38959.024611,42,722.121411
-29305.728755,40,724.011256
-15819.595377,37,725.658694
-24494.895545,36,728.443153
-15792.824147,24,730.257441
-11389.778236,36,732.728757
-53563.039899,30,735.009425
-12251.755631,32,737.222889
-13015.643054,29,739.165758
-21906.356768,32,740.770943
-13709.589346,46,742.887262
-17672.917072,29,744.612795
-27504.670626,30,746.135731
-19559.090741,37,747.863712
-10165.935303,35,749.89273
-46632.072875,34,751.486534
-48353.302916,34,754.63276
-12167.193396,33,756.164162
-13058.206018,29,758.191429
-13713.480495,30,760.229764
-11613.766142,35,762.106781
-21167.573213,33,763.746572
-18549.216023,36,765.796446
-10772.191045,34,767.83344
-12196.344714,32,769.458038
-18797.976428,45,771.303826
-27831.866647,36,773.219958
-17220.289874,30,775.127527
-31023.245885,33,776.731946
-24456.651563,28,778.55904
-20832.210501,31,780.622653
-16659.184873,40,782.671342
-17636.6667,33,785.00304
-24882.258225,29,786.805969
-9229.085292,32,788.76527
-21894.261015,31,790.675006
-36025.522481,38,792.152143
-12193.694517,36,794.228691
-13255.331136,30,796.231218
-22369.08135,38,798.204245
-4710.332152,26,800.153908
-13736.13829,34,801.978795
-34878.719141,28,803.849401
-15583.493936,31,805.637008
-31623.162133,25,807.213489
-8550.842459,33,809.109888
-29445.275028,31,810.651638
-55941.133103,35,812.423531
-22574.826392,36,814.518151
-17786.214026,28,816.173562
-31834.264275,39,818.658532
-11462.096593,34,820.101848
-39244.889114,36,822.198668
-26030.472777,34,824.357624
-10732.181336,34,826.381201
-56116.286914,29,828.297733
-18893.498018,38,830.174344
-14406.424319,33,832.059472
-9531.952716,34,834.083351
-8951.826752,27,835.712356
-10886.187037,30,837.682124
-45042.967884,36,839.99923
-17263.295871,38,841.851863
-22646.133601,28,843.820331
-11425.106502,36,845.620977
-26717.627976,32,847.892664
-17466.438905,28,849.935044
-36059.663248,32,852.434934
-33836.146174,27,854.70473
-13259.976738,35,856.450642
-9526.701886,37,858.355507
-26726.4758,27,860.305748
-44188.060591,36,862.797297
-17712.399698,36,864.775796
-6654.320575,33,866.794783
-16273.301275,28,868.816988
-15643.424733,28,870.80325
-33693.692487,32,872.859136
-14666.792745,33,875.159735
-35344.377313,31,877.423443
-29582.208429,36,879.099531
-9419.03563,33,881.12015
-15466.801671,30,883.027961
-26972.96436,32,885.123271
-21628.393553,29,886.950161
-11976.778278,30,888.528618
-17945.973865,30,890.430574
-13364.104084,28,892.495416
-21466.96109,27,894.793863
-12527.804275,37,897.264004
-10452.93769,33,898.733131
-17856.077568,32,900.580383
-28267.456323,29,902.625966
