episode,reward
0,-9644.202865
1,-20168.031272
2,-13838.347991
3,-19528.30309
4,-21959.970413
5,-18663.551991
6,-15490.449313
7,-17987.149434
8,-14199.369536
9,-65743.074301
10,-35205.891033
11,-38723.982916
12,-13743.132921
13,-20925.615371
14,-22227.45673
15,-14533.37558
16,-12625.548269
17,-49913.076557
18,-20544.568348
19,-16475.162712
20,-7049.144952
21,-14425.122063
22,-21763.681188
23,-17162.224052
24,-31030.000848
25,-29871.496769
26,-13259.244416
27,-14030.94828
28,-14155.629233
29,-18085.591636
30,-34580.126452
31,-14142.026649
32,-22035.522284
33,-11519.670232
34,-14183.967829
35,-18925.869024
36,-14074.804966
37,-19544.385624
38,-22728.449954
39,-22667.819555
40,-13642.8
41,-23521.534674
42,-20259.780811
43,-39130.67217
44,-20373.333174
45,-20647.815288
46,-18223.816542
47,-41578.610571
48,-19026.287953
49,-33193.722851
50,-22130.4
51,-34916.051592
52,-25563.393171
53,-23318.9487
54,-16122.629294
55,-28048.191266
56,-18952.794383
57,-32187.902211
58,-14432.086041
59,-11154.854049
60,-45088.430197
61,-19549.313287
62,-18738.523072
63,-15144.479274
64,-24705.244255
65,-17258.982256
66,-23039.225264
67,-17408.732074
68,-26606.193254
69,-13940.682123
70,-22251.684189
71,-38597.361195
72,-25805.773354
73,-10493.525918
74,-26181.50337
75,-45221.980306
76,-29555.293667
77,-237832.641533
78,-29438.550807
79,-13553.451383
80,-17489.788002
81,-17099.533964
82,-26178.551303
83,-18491.280613
84,-26809.508385
85,-129040.98229
86,-51162.628857
87,-13664.235763
88,-25655.690459
89,-64607.091968
90,-20227.961425
91,-26881.081008
92,-57758.770638
93,-13051.643549
94,-49798.530848
95,-20486.15618
96,-25282.712988
97,-31136.594636
98,-27173.975411
99,-25405.691246
100,-20691.432047
101,-13266.540755
102,-27783.973703
103,-25058.499744
104,-15837.609067
105,-18999.203502
106,-34748.984583
107,-11861.192493
108,-29264.955739
109,-16224.352833
110,-17300.798605
111,-51996.774074
112,-27933.729242
113,-24962.936314
114,-38169.27746
115,-32471.794687
116,-23705.558731
117,-29405.969276
118,-20434.482117
119,-17713.516376
120,-26988.728395
121,-21941.684102
122,-60416.011803
123,-11750.845154
124,-20918.999946
125,-27436.184931
126,-24247.536486
127,-11375.057164
128,-22174.058994
129,-36490.824741
130,-43584.27189
131,-17781.440021
132,-22038.821337
133,-26876.409561
134,-26956.801763
135,-29404.15695
136,-20905.896675
137,-12530.965855
138,-14291.540552
139,-9189.821543
140,-10174.12912
141,-29180.914155
142,-14206.118401
143,-16704.951369
144,-12062.322278
145,-20200.873975
146,-12640.864698
147,-11527.704101
148,-19830.952643
149,-15873.186622
150,-45141.254419
151,-25965.981134
152,-70852.995791
153,-18595.158015
154,-45574.989912
155,-23764.1264
156,-31157.953221
157,-16965.766318
158,-10404.210695
159,-63160.190964
160,-20319.279985
161,-12014.802662
162,-16167.13534
163,-19123.021175
164,-25875.469495
165,-51278.827056
166,-13367.052493
167,-15062.786891
168,-17710.433387
169,-28729.769885
170,-11179.777334
171,-15909.629854
172,-19588.749232
173,-31786.654243
174,-28429.437986
175,-19388.168519
176,-14469.807791
177,-20092.134109
178,-12659.867623
179,-11183.807488
180,-14097.431562
181,-10381.491777
182,-27876.970104
183,-19225.284619
184,-23428.16209
185,-34448.379511
186,-43200.274099
187,-20685.516162
188,-22071.058951
189,-18602.952461
190,-17286.059503
191,-23275.290648
192,-12037.086975
193,-28493.740946
194,-23932.39875
195,-14246.737876
196,-31481.583605
197,-29879.382603
198,-7199.543345
199,-13633.172735
200,-11766.58242
201,-35127.275624
202,-22112.206023
203,-39353.640688
204,-23037.06977
205,-15657.391598
206,-16235.348991
207,-13433.680953
208,-15361.391125
209,-12011.032812
210,-15814.260059
211,-13489.885422
212,-15894.437791
213,-18378.612334
214,-16642.111144
215,-16856.992144
216,-21227.51814
217,-28927.046707
218,-21852.287945
219,-36278.235472
220,-8724.753744
221,-30149.428702
222,-16069.521958
223,-9161.937413
224,-10616.084725
225,-17407.008474
226,-22448.3026
227,-20242.228801
228,-11615.441827
229,-31307.264559
230,-23490.491731
231,-11945.002666
232,-17501.695665
233,-20327.708525
234,-10555.599838
235,-6371.545162
236,-17436.669737
237,-17731.747027
238,-17943.175009
239,-9941.314765
240,-17711.171946
241,-12336.106282
242,-108471.456417
243,-42148.347234
244,-17107.236045
245,-25368.910305
246,-42924.307626
247,-12702.767829
248,-19192.215924
249,-55374.756171
250,-14088.293761
251,-10656.630787
252,-28924.017962
253,-70053.254983
254,-16201.50718
255,-16191.147383
256,-16850.901531
257,-18891.006726
258,-24685.326259
259,-23446.211125
260,-21120.130855
261,-15795.492789
262,-21138.971427
263,-25181.867479
264,-18319.3241
265,-19392.06331
266,-16892.047485
267,-11983.772171
268,-12365.938559
269,-50273.970637
270,-11855.637982
271,-24854.011907
272,-16241.439535
273,-15894.056448
274,-18105.379555
275,-14582.663205
276,-14428.497682
277,-28636.780769
278,-8955.163823
279,-19727.85857
280,-36119.427189
281,-20092.791859
282,-12484.319204
283,-19237.739793
284,-16646.321485
285,-25440.560268
286,-11067.980693
287,-37375.503454
288,-17972.424196
289,-20670.727997
290,-13468.566539
291,-19336.382178
292,-23603.001482
293,-40522.82652
294,-27959.134679
295,-22127.754879
296,-22613.785214
297,-37381.549043
298,-14189.701597
299,-13035.511451
300,-27992.297265
301,-14442.239703
302,-33878.065028
303,-14029.032229
304,-22844.318918
305,-37581.297053
306,-39590.853533
307,-21222.102221
308,-28680.78366
309,-34744.459551
310,-20242.664759
