#{"t_start": 1746374412.6810243, "env_id": "None"}
r,l,t
-9644.202865,24,1.691341
-20168.031272,32,3.231515
-13838.347991,31,4.968859
-19528.30309,35,6.735176
-21959.970413,33,8.475707
-18663.551991,35,10.199975
-15490.449313,27,11.626254
-17987.149434,32,13.259158
-14199.369536,36,14.705682
-65743.074301,37,16.370932
-35205.891033,30,18.298319
-38723.982916,35,19.880738
-13743.132921,29,21.303344
-20925.615371,34,22.729635
-22227.45673,35,24.175889
-14533.37558,28,25.864794
-12625.548269,31,27.405345
-49913.076557,30,29.145578
-20544.568348,24,30.728062
-16475.162712,30,32.299737
-7049.144952,30,33.797564
-14425.122063,40,35.937068
-21763.681188,33,37.492558
-17162.224052,32,39.299772
-31030.000848,31,40.783756
-29871.496769,31,42.385196
-13259.244416,28,44.25099
-14030.94828,27,45.751524
-14155.629233,31,47.170358
-18085.591636,24,49.042641
-34580.126452,36,50.826847
-14142.026649,31,52.59499
-22035.522284,39,54.464082
-11519.670232,35,56.122793
-14183.967829,28,58.142707
-18925.869024,31,59.933271
-14074.804966,31,61.805363
-19544.385624,31,63.738515
-22728.449954,39,65.3116
-22667.819555,33,67.08999
-13642.8,35,69.056792
-23521.534674,30,70.685567
-20259.780811,34,72.136875
-39130.67217,46,73.654047
-20373.333174,34,75.356543
-20647.815288,31,76.781247
-18223.816542,30,78.941739
-41578.610571,29,80.853191
-19026.287953,31,82.75368
-33193.722851,36,84.569148
-22130.4,35,86.34554
-34916.051592,31,88.631271
-25563.393171,33,90.675738
-23318.9487,30,92.294724
-16122.629294,34,94.288158
-28048.191266,39,96.293533
-18952.794383,32,98.29212
-32187.902211,33,100.201324
-14432.086041,32,102.024975
-11154.854049,32,103.903801
-45088.430197,39,105.748069
-19549.313287,29,107.713305
-18738.523072,31,109.462598
-15144.479274,33,111.272444
-24705.244255,32,113.199857
-17258.982256,31,114.943879
-23039.225264,38,117.130783
-17408.732074,33,119.269354
-26606.193254,26,120.970801
-13940.682123,28,122.937082
-22251.684189,32,124.825349
-38597.361195,36,126.694698
-25805.773354,32,128.914025
-10493.525918,28,130.708676
-26181.50337,36,132.502507
-45221.980306,32,134.399647
-29555.293667,34,136.094004
-237832.641533,43,137.891319
-29438.550807,30,139.688589
-13553.451383,40,141.475159
-17489.788002,39,143.244107
-17099.533964,30,144.868763
-26178.551303,34,147.147989
-18491.280613,34,148.893384
-26809.508385,32,150.917983
-129040.98229,34,152.639404
-51162.628857,28,154.507967
-13664.235763,31,156.342717
-25655.690459,29,158.148869
-64607.091968,28,159.583804
-20227.961425,30,161.056937
-26881.081008,30,162.684775
-57758.770638,39,164.461787
-13051.643549,28,166.220272
-49798.530848,32,168.068143
-20486.15618,35,169.893002
-25282.712988,28,171.604227
-31136.594636,34,173.065363
-27173.975411,37,175.110651
-25405.691246,36,177.047368
-20691.432047,27,178.469035
-13266.540755,32,180.039022
-27783.973703,26,181.718412
-25058.499744,37,183.247036
-15837.609067,31,184.837922
-18999.203502,29,186.557078
-34748.984583,33,188.031004
-11861.192493,27,189.451834
-29264.955739,31,190.89754
-16224.352833,32,192.803121
-17300.798605,24,194.319977
-51996.774074,38,196.240105
-27933.729242,32,197.825783
-24962.936314,29,199.725873
-38169.27746,41,201.670843
-32471.794687,30,203.495487
-23705.558731,33,205.38146
-29405.969276,29,207.139503
-20434.482117,31,208.884308
-17713.516376,34,210.789888
-26988.728395,35,212.791687
-21941.684102,29,214.540219
-60416.011803,32,216.017912
-11750.845154,29,217.647007
-20918.999946,33,220.51095
-27436.184931,27,222.03482
-24247.536486,32,223.768096
-11375.057164,32,225.205338
-22174.058994,29,226.92116
-36490.824741,28,228.743095
-43584.27189,38,230.662943
-17781.440021,32,232.107375
-22038.821337,31,233.565008
-26876.409561,34,235.56835
-26956.801763,31,237.042524
-29404.15695,31,238.496271
-20905.896675,33,240.229628
-12530.965855,35,241.679862
-14291.540552,33,243.619377
-9189.821543,29,245.202085
-10174.12912,38,247.081239
-29180.914155,33,248.976492
-14206.118401,35,250.805409
-16704.951369,32,252.493514
-12062.322278,32,254.39686
-20200.873975,32,256.305333
-12640.864698,32,258.332997
-11527.704101,28,260.019515
-19830.952643,26,261.847696
-15873.186622,37,263.580827
-45141.254419,29,265.284856
-25965.981134,29,267.040445
-70852.995791,31,268.824929
-18595.158015,30,270.547975
-45574.989912,34,272.283566
-23764.1264,32,274.146992
-31157.953221,27,276.098501
-16965.766318,24,277.510661
-10404.210695,33,279.243498
-63160.190964,32,281.030313
-20319.279985,30,282.866619
-12014.802662,27,284.569273
-16167.13534,28,286.382967
-19123.021175,41,288.500133
-25875.469495,35,290.432269
-51278.827056,39,292.283928
-13367.052493,38,294.03487
-15062.786891,39,295.899676
-17710.433387,30,297.349606
-28729.769885,32,298.810731
-11179.777334,28,300.475002
-15909.629854,24,301.957245
-19588.749232,40,303.61246
-31786.654243,33,305.157943
-28429.437986,24,306.769086
-19388.168519,36,308.771183
-14469.807791,35,310.509665
-20092.134109,29,312.368373
-12659.867623,34,313.836731
-11183.807488,30,315.395662
-14097.431562,33,316.836094
-10381.491777,30,318.424067
-27876.970104,29,319.955507
-19225.284619,27,321.59208
-23428.16209,33,323.239096
-34448.379511,37,324.72435
-43200.274099,37,326.656328
-20685.516162,31,328.093776
-22071.058951,30,329.538997
-18602.952461,28,330.948897
-17286.059503,37,332.847861
-23275.290648,36,334.773157
-12037.086975,27,336.312771
-28493.740946,34,337.790072
-23932.39875,39,339.53309
-14246.737876,31,340.967948
-31481.583605,29,342.946044
-29879.382603,32,344.691815
-7199.543345,31,346.632946
-13633.172735,28,348.539011
-11766.58242,36,350.478616
-35127.275624,37,352.17394
-22112.206023,42,354.077041
-39353.640688,40,355.903797
-23037.06977,26,357.574124
-15657.391598,30,359.426427
-16235.348991,33,361.241349
-13433.680953,31,363.093077
-15361.391125,30,364.872207
-12011.032812,35,366.737145
-15814.260059,36,368.655958
-13489.885422,34,370.486971
-15894.437791,37,372.204414
-18378.612334,36,373.76718
-16642.111144,29,375.203013
-16856.992144,34,376.651702
-21227.51814,26,378.068033
-28927.046707,39,379.843473
-21852.287945,27,381.897184
-36278.235472,32,383.831803
-8724.753744,28,385.663888
-30149.428702,36,387.388611
-16069.521958,30,389.047166
-9161.937413,29,390.835485
-10616.084725,27,392.263567
-17407.008474,25,393.947913
-22448.3026,31,395.839932
-20242.228801,29,397.566009
-11615.441827,28,399.07412
-31307.264559,27,400.856028
-23490.491731,34,402.417879
-11945.002666,32,404.265644
-17501.695665,32,405.978738
-20327.708525,28,407.490201
-10555.599838,30,409.461751
-6371.545162,29,410.982473
-17436.669737,26,412.91912
-17731.747027,33,414.954393
-17943.175009,38,416.741138
-9941.314765,35,418.613201
-17711.171946,28,420.503718
-12336.106282,35,422.325536
-108471.456417,32,424.143978
-42148.347234,39,425.790255
-17107.236045,27,427.325107
-25368.910305,33,429.261795
-42924.307626,43,431.106639
-12702.767829,27,432.854542
-19192.215924,29,434.572412
-55374.756171,39,436.68951
-14088.293761,25,438.624868
-10656.630787,32,440.520796
-28924.017962,29,442.264076
-70053.254983,33,443.902412
-16201.50718,31,445.566449
-16191.147383,34,447.474266
-16850.901531,38,449.062747
-18891.006726,30,451.065452
-24685.326259,31,453.103317
-23446.211125,31,454.992218
-21120.130855,33,456.637863
-15795.492789,33,458.49015
-21138.971427,27,460.312425
-25181.867479,43,462.164466
-18319.3241,25,464.022493
-19392.06331,32,465.81668
-16892.047485,31,467.355258
-11983.772171,26,469.114894
-12365.938559,28,470.522952
-50273.970637,25,472.073974
-11855.637982,29,473.614707
-24854.011907,30,475.447698
-16241.439535,27,477.212122
-15894.056448,26,478.955989
-18105.379555,37,480.529911
-14582.663205,35,482.244902
-14428.497682,32,484.094013
-28636.780769,31,485.604665
-8955.163823,35,487.264525
-19727.85857,37,489.316014
-36119.427189,34,491.358007
-20092.791859,27,492.995569
-12484.319204,26,494.615803
-19237.739793,37,496.530782
-16646.321485,30,498.295929
-25440.560268,30,499.917181
-11067.980693,26,501.762437
-37375.503454,29,503.502095
-17972.424196,32,505.41334
-20670.727997,29,507.110541
-13468.566539,25,508.92854
-19336.382178,33,510.434866
-23603.001482,31,511.878531
-40522.82652,43,513.586028
-27959.134679,34,515.310321
-22127.754879,36,517.262898
-22613.785214,33,519.303581
-37381.549043,29,520.960332
-14189.701597,32,522.956648
-13035.511451,33,524.514123
-27992.297265,35,526.480837
-14442.239703,28,528.233512
-33878.065028,33,529.978543
-14029.032229,33,532.040464
-22844.318918,35,533.675859
-37581.297053,32,535.562216
-39590.853533,34,537.293328
-21222.102221,34,538.884809
-28680.78366,28,540.469257
-34744.459551,41,542.163519
-20242.664759,36,543.800197
