#{"t_start": 1746362818.0655944, "env_id": "None"}
r,l,t
-10795.314211,33,1.600007
-39594.314759,33,3.562921
-9571.842217,33,5.246023
-54960.122491,35,7.175591
-44220.373907,31,8.983481
-9558.296305,32,11.205644
-20137.138518,33,13.257053
-52515.357107,34,15.393816
-64760.962565,33,16.897715
-34978.624969,39,19.082868
-24105.333219,36,21.220788
-26610.682056,34,23.302842
-16833.314265,35,25.855933
-19660.515143,29,28.160915
-15305.807195,32,30.140891
-94002.998705,30,31.82565
-37613.657434,34,33.940593
-102928.93518,38,36.101994
-6170.944511,31,37.631
-66871.454116,29,39.847609
-22212.721873,29,41.667978
-14595.088728,36,43.811161
-10205.044863,31,45.257849
-41501.653656,29,46.958581
-19822.616163,32,48.709119
-23452.01673,40,50.809995
-16628.844926,32,52.243062
-12790.54346,34,53.886328
-13002.255523,31,56.286908
-16671.078201,30,58.224865
-42884.217971,31,60.051271
-10194.578403,39,62.341301
-73717.743759,30,63.888414
-15594.718943,31,65.474886
-18062.749088,29,67.453917
-12034.908812,29,69.584894
-23699.358932,37,71.675863
-16901.453534,24,73.628524
-70815.778629,25,75.64536
-14479.537996,39,77.687047
-11873.31009,38,79.989485
-23983.363503,31,81.873764
-9057.163846,32,83.623613
-15104.312369,33,85.84253
-17460.421695,31,87.785739
-18312.94628,37,89.687733
-16033.557013,37,91.97729
-51367.615229,29,93.888368
-48363.139401,31,95.634309
-9160.171899,34,97.325281
-24278.921198,32,99.207772
-12849.705188,33,101.241301
-85412.30895,35,103.132327
-29188.199793,29,104.991037
-17254.515184,30,106.559983
-18096.334805,35,108.25669
-56042.83902,30,110.343931
-15817.802389,32,112.318998
-22187.252149,36,113.950284
-35562.880432,38,115.905094
-71436.496981,35,117.978235
-26738.099794,36,119.822232
-52352.08437,26,121.673794
-39681.662623,32,123.685588
-15026.426971,29,125.383716
-21689.795206,29,126.95299
-39932.712547,32,129.020675
-20569.423955,29,131.164496
-17027.672448,33,132.903029
-78359.043441,28,134.797951
-25210.718293,32,137.020772
-27406.544769,27,138.706196
-29722.822107,31,140.584049
-14508.502273,32,142.444348
-24950.400927,43,144.850709
-58742.382794,23,146.790149
-14070.804789,33,148.632335
-11302.605229,29,150.158895
-8920.388577,34,152.230108
-28275.751562,31,153.951504
-28937.158202,35,155.423272
-55754.775464,33,157.46827
-71907.061932,26,158.944794
-46389.685847,25,160.374044
-74384.558283,28,162.351284
-30281.949465,30,163.892219
-19833.538057,34,165.370582
-23753.100829,32,167.234494
-22238.314486,35,168.946821
-24264.956534,34,170.554808
-66126.942182,30,172.768891
