#{"t_start": 1746373869.0598993, "env_id": "None"}
r,l,t
-14223.375473,31,401.073881
-18170.371647,28,402.722951
-16891.350499,30,404.753469
-14194.646592,27,406.631955
-78824.462957,30,408.353942
-20363.767298,34,410.187674
-16649.811343,31,411.881204
-16822.093404,26,413.294866
-16915.364591,32,414.77272
-67491.678367,47,416.650989
-38262.44062,32,418.232216
-15578.746312,31,419.950761
-11731.779973,32,421.49443
-18883.349737,30,423.225487
-19261.689162,26,424.653492
-24633.841003,23,426.331574
-14920.745798,37,428.315599
-14841.419248,37,430.029921
-24956.081742,30,431.663244
-31224.551397,37,433.47078
-18435.369459,36,435.071876
-26842.293809,35,436.708952
-13846.129624,33,438.808209
-16940.480649,35,440.806841
-13668.928541,32,442.470508
-26288.613016,39,444.120048
-17009.5902,37,445.757939
-19926.917126,32,447.549892
-15772.972708,32,449.37243
-13223.136918,31,450.84567
-10853.862955,31,452.383093
-47723.405499,24,453.873106
-19804.212501,27,455.666869
-8792.055927,28,457.479122
-15003.682374,28,459.239859
-16011.224808,28,460.785689
-13134.791152,28,462.2051
-15056.584274,39,463.767583
-15837.216763,31,465.378032
-28429.856519,38,466.992557
-14073.764767,28,468.831596
-14749.99105,33,470.625892
-29204.257506,27,472.313801
-20748.938421,32,473.794622
-9046.930372,28,475.554683
-15608.74895,35,477.060013
-35183.017243,34,478.769938
-16434.546431,34,480.4579
-16199.139654,36,482.312636
-13891.906583,30,483.739063
-14513.241202,32,485.65063
-8233.867192,25,487.311285
-78224.619054,40,488.893142
-111037.416552,30,490.936646
-19482.05,35,492.614021
-18019.248073,25,494.322295
-29301.951077,41,496.360623
-28472.794806,36,498.093395
-23854.5593,28,499.503453
-25771.923961,30,501.471681
-22814.651009,30,503.188391
-16638.818056,29,505.122492
-18928.150303,32,507.106032
-13905.119283,34,508.85365
-11167.213484,35,510.373024
-27506.157192,35,512.180265
-15924.754956,23,513.881349
-10915.274365,28,515.547795
-12769.487391,30,517.043365
-15176.298123,30,518.859486
-20959.032908,30,520.615112
-36520.541564,35,522.34336
-19644.118456,29,523.885535
-21728.096126,39,525.615881
-13422.847114,28,527.323407
-31008.251904,37,529.067271
-15167.71397,27,530.543794
-30298.366972,35,532.110843
-20523.755599,29,533.779726
-35152.530449,39,535.643036
-10919.776398,32,537.126874
-20741.682257,32,538.86254
-34248.01219,43,540.4176
-11726.641174,29,541.817469
