#{"t_start": 1746341201.3349664, "env_id": "None"}
r,l,t
-27701.0,36,400.525964
-17277.0,37,401.980198
-10160.0,28,404.057776
-9027.0,35,406.099297
-10363.0,31,407.948279
-56808.5,38,409.674513
-26470.5,29,411.930014
-22656.0,31,413.652454
-20458.0,28,415.451496
-17627.0,28,417.42648
-14458.5,32,419.487944
-13423.5,34,421.476489
-32406.5,32,423.333146
-10509.5,29,425.189652
-24004.5,33,427.202929
-26761.0,34,429.350611
-32111.0,32,431.714666
-15774.0,35,433.703109
-15412.5,30,436.15272
-18518.5,29,438.070624
-10872.5,31,439.808753
-17032.0,32,442.337716
-19719.5,34,444.221867
-13152.0,33,446.394324
-24947.0,36,448.452761
-35199.0,45,450.137187
-31555.5,30,452.364805
-13761.0,29,454.019703
-18127.0,32,456.30977
-15113.0,34,458.445774
-18211.0,28,460.127049
-15411.5,34,462.322591
-27848.0,35,464.292918
-43021.0,36,465.966045
-17167.0,38,468.095592
-12165.5,29,470.263831
-12516.5,32,472.126932
-18123.0,23,474.0947
-27367.5,27,475.747334
-23836.5,26,477.506323
-18931.5,34,479.107206
-12831.0,32,481.527307
-19846.0,35,483.679996
-26789.5,32,486.083411
-12941.0,32,487.881673
-12128.0,30,489.752981
-29086.5,38,491.731827
-13893.5,31,493.639457
-9166.0,34,495.951333
-26418.0,34,497.855777
-36144.5,31,499.490284
-16156.0,39,501.238563
-27247.5,34,502.730418
-57092.5,36,504.696708
-27529.5,29,506.353172
-24686.0,33,508.361712
-24905.0,35,510.438108
-16810.0,29,512.516284
-19053.5,32,514.073373
-15753.0,37,516.267158
-19726.5,27,518.656398
-41511.0,34,520.633546
-22827.5,36,523.194739
-32833.5,32,525.319627
-15979.0,34,526.731651
-22387.0,26,528.861625
-25729.0,31,530.931667
-25503.0,32,533.234076
-14790.5,35,535.456164
-19100.5,30,536.947252
-79741.0,33,538.957925
-24434.5,40,540.980409
-16842.0,32,543.208731
-10354.0,28,545.112789
-15918.0,37,547.139542
-12783.0,35,548.641176
-15491.0,30,550.523068
-18172.0,26,552.521143
-33212.0,32,554.144509
-16334.5,33,556.437246
-15272.0,29,558.500526
-38460.0,28,560.679508
-41602.0,36,562.695776
-12595.5,29,564.60542
-11414.5,29,566.690098
-10008.5,36,568.669546
-8783.5,29,570.350427
-21726.0,32,571.896143
-27733.0,38,574.343742
-38601.0,44,575.875815
-20901.5,28,578.120275
-25406.5,27,580.080317
-10551.5,33,581.655365
-15528.5,33,583.853157
-20524.0,29,586.081001
-22380.5,31,588.398173
-21518.5,31,590.308715
-18208.0,32,592.159124
-13925.5,34,593.899013
-22771.0,30,596.479176
-24316.0,32,598.497919
-25213.5,33,600.451233
-35619.5,32,602.181133
-20101.0,35,604.184378
-28155.0,33,606.224904
-12726.5,36,608.393459
-54629.0,40,610.595717
-26228.5,35,612.381878
-15051.0,39,614.550909
-13478.0,32,616.6334
-16109.5,31,618.540113
-63211.0,38,620.733306
-28303.5,38,622.615236
-14736.0,33,624.429438
-10496.0,29,626.574489
-30938.0,34,628.475795
-34172.5,35,630.461457
-16501.0,30,632.263065
-46146.0,43,634.308223
-30018.0,28,636.461244
-23113.0,26,638.453532
-16241.5,39,639.989249
-16808.0,32,642.090776
-22995.0,32,644.273691
-16396.0,24,646.213638
-11781.5,28,648.508826
-22470.0,36,650.124861
-22419.0,26,652.206826
-19658.0,27,654.060517
-19709.0,38,656.848698
-14652.5,36,658.745005
-28420.0,34,660.372845
-11007.0,33,662.484425
-27862.0,35,664.184932
-30367.5,37,666.350853
-9574.5,32,668.413093
-30867.5,35,670.225435
-24310.0,28,672.287011
-41120.5,35,674.32154
-33604.0,32,676.343127
-26980.5,33,678.671382
-14391.0,29,680.457505
-23507.5,35,681.910624
-11194.0,33,683.964719
-15209.5,25,685.584263
-11169.0,27,687.596243
-15953.5,30,689.537097
-24258.5,30,691.485022
-15102.0,32,693.587899
-20173.0,28,695.2226
-12483.0,28,697.130208
-8774.5,30,699.089122
-36661.0,36,700.836509
-16164.5,41,703.446416
-20023.0,35,705.546458
-20969.5,27,707.487928
-15691.5,28,709.298336
-19505.0,32,710.853137
-25775.5,29,713.037061
-11863.0,25,715.041094
-26039.5,35,716.860058
-22866.5,35,718.979151
-21251.0,31,720.663845
-16413.5,29,722.828413
-13426.5,32,724.66258
-11426.0,27,726.116398
-56359.0,33,727.987939
-22649.5,30,729.886122
-17768.5,25,732.193299
-9003.0,28,733.950827
-10633.0,27,735.903625
-19419.0,32,737.54092
-39681.0,30,739.747438
-15811.0,39,741.89478
-38054.0,38,743.756471
-19845.5,28,745.771153
-9918.5,29,747.669331
-9934.0,28,749.642478
-67358.5,37,751.466341
-18355.5,28,752.907385
-11543.5,40,754.753011
-13889.5,27,757.096647
-24843.0,31,758.771985
-39116.5,41,760.99712
-22268.5,29,762.545714
-17363.5,36,764.308717
-11781.5,35,766.352055
-23269.0,38,768.478896
-24440.5,29,770.586293
-10368.0,30,772.444472
-15156.5,35,774.375106
-20124.0,30,776.263563
-41684.0,28,777.729733
-9513.0,31,779.440249
-16905.5,26,781.205369
-12852.5,32,782.749629
-11524.5,34,784.595646
-18303.5,38,786.908442
-7692.0,35,789.306795
-15789.0,32,791.363624
-19703.5,34,792.98114
-10455.0,26,794.546691
-9987.0,29,796.54698
-31182.0,33,798.075979
-15013.0,36,799.758277
-20671.0,26,801.714991
-13281.5,29,803.168943
-18452.0,35,805.550565
-10386.0,30,807.790254
-23986.5,37,809.625343
-17318.5,41,811.599363
-21331.0,33,813.266625
-20869.0,36,815.139827
-15593.0,34,817.257249
-24243.0,26,819.113147
-15864.0,39,821.017715
-27063.5,29,822.897511
-20980.5,31,824.477144
-24711.0,34,826.722654
-17727.0,28,828.463847
-17033.5,30,830.04573
-13585.0,28,832.079634
-21228.5,27,833.714162
-16058.0,31,835.633346
-25028.5,28,837.512153
-14304.0,33,839.074154
-25155.0,25,841.346745
-35066.5,41,842.860036
-12319.5,31,844.72778
-24895.5,28,847.411545
-11867.0,25,849.652658
-34226.0,33,852.053764
-21391.5,30,854.379279
-14668.0,34,856.451302
-17752.5,35,858.027747
-13655.0,30,859.894266
-15359.5,32,861.683943
-26550.0,35,863.219744
-12139.5,32,864.936482
-15775.5,31,867.16386
-19624.5,23,868.545863
-22250.0,33,870.516565
-25139.5,28,872.389825
-19344.5,31,874.522959
-8090.0,29,876.543231
-21060.5,21,878.271695
-11333.5,34,880.435354
-17458.0,32,882.599433
-18828.0,31,884.019397
-14903.0,28,886.233349
-11930.0,40,887.750935
-18365.5,32,889.576217
-28582.5,34,891.605801
-20255.5,29,893.530872
-24058.0,33,895.579968
-12972.5,28,897.584573
-11356.5,25,899.011437
-9106.5,35,901.161731
-18030.5,31,903.479451
-11105.5,34,905.554596
-22314.0,41,907.864951
-17301.5,32,909.505489
