#{"t_start": 1746325956.086363, "env_id": "None"}
r,l,t
-9773.839383,32,1.694804
-105636.778338,33,3.719103
-21021.119632,35,5.768476
-278565.430869,32,7.942578
-936810.223712,27,10.123724
-184165.924737,38,11.617305
-27260.797485,32,13.497825
-512108.991783,34,15.621377
-280943.80135,31,17.696639
-35641.41299,33,19.536021
-287953.677553,34,21.410338
-250729.13725,30,23.63858
-57174.3763,29,25.435904
-280622.045816,33,27.805064
-1252681.028085,35,29.785867
-13670.213263,36,31.468359
-34383.252925,32,33.667215
-12998.841532,34,35.738288
-985103.869694,32,37.740204
-808255.634028,34,40.087712
-8866.342776,32,41.676113
-403593.211748,29,43.555849
-1000375.194407,28,45.805212
-48295.92003,35,47.755362
-121792.27689,35,50.041523
-66519.926013,36,51.717664
-595784.395037,32,53.202024
-1076053.376551,27,55.181071
-577385.539932,32,56.847676
-744408.686388,27,58.873256
-31906.692964,32,60.919358
-15203.530507,39,63.166135
-501708.645041,35,65.653951
-755229.676629,36,67.138657
-347309.218496,31,69.064745
-903415.28874,27,71.059812
-37571.471335,32,73.108771
-1011768.403171,24,75.254703
-123376.966013,36,77.10697
-21064.823197,32,79.38397
-29446.255454,33,81.242411
-1081635.852923,30,83.026605
-208980.858645,28,84.935345
-737109.997337,33,86.689675
-1061951.436453,27,88.511774
-13329.101954,30,90.806945
-983923.178389,23,92.402951
-800929.128146,31,94.013303
-15206.219525,34,96.031685
-294047.146725,27,97.578849
-407561.300577,33,99.504615
-340281.618526,33,101.527486
-149072.112232,34,103.52633
-13610.688294,33,105.762246
-1113860.941271,35,107.648338
-445882.881567,30,109.205627
-25860.631964,29,111.115699
-613401.464142,29,112.647132
-17396.20194,38,115.092142
-8189.580885,30,116.623644
-928967.639302,24,118.086778
-226761.852008,31,120.158018
-120811.819525,26,121.674346
-94821.916114,44,123.474451
-22079.552264,31,125.694272
-238604.276119,29,127.655406
-25801.594409,28,129.54943
-411962.972882,36,131.514508
-846766.463122,37,133.21463
-621808.573013,32,135.4078
-177867.283171,30,137.526291
-104906.172519,40,139.965352
-271652.916879,30,141.751682
-126879.736536,28,143.214602
-26754.730446,32,145.107752
-417718.831604,36,146.717009
-875295.70693,35,148.854376
-190739.55007,38,151.215613
-26885.901065,33,153.525786
-99573.865694,29,155.659834
-63946.138774,26,157.343941
-101743.809443,30,159.333749
-172389.776726,31,161.359163
-19521.302322,39,163.80739
-57418.728617,39,166.063251
-64624.177122,34,167.903321
-19373.428838,28,169.483549
-618633.616984,28,171.569546
-14802.85,37,173.529244
-11761.460698,32,175.875016
-21305.157319,32,177.341667
-238786.584564,29,179.283946
-691491.844999,35,180.926898
-381592.917574,29,182.817651
-121195.985552,28,184.69798
-241455.959492,31,186.571377
-167108.842141,32,188.493227
-291777.448955,28,189.948254
-233979.607065,31,191.827374
-67276.885451,33,194.132729
-369525.284653,31,196.117124
-98471.635857,30,198.035571
-585478.12484,29,200.043962
-274260.899593,32,201.792591
-879934.04655,29,203.873362
-833138.887107,30,206.145986
-57209.913981,35,208.12387
-600678.04813,37,209.60827
-14157.07652,34,211.355509
-40187.444878,29,213.456777
-515677.551021,32,215.28622
-35509.691638,43,217.600555
-122720.373418,35,219.483039
-74132.659792,31,221.588499
-75367.809142,24,223.053729
-10811.405764,27,224.573514
-180506.328194,35,226.857912
-594182.433623,35,228.949753
-1181819.631259,33,230.388845
-57080.660683,36,232.520687
-33196.662695,32,234.239375
-48222.456214,43,236.213495
-26568.369741,36,238.406593
-384184.574088,26,239.95279
-804873.715245,33,241.851333
-39065.350512,28,243.671925
-922363.383855,27,245.761491
-561785.410615,28,248.029584
-274135.263526,26,250.118075
-14287.176239,32,251.577445
-596705.105514,28,254.312606
-107444.3672,39,256.249117
-6531.327221,34,258.811886
-10408.484546,35,261.249288
-41836.997953,43,263.244579
-306978.731065,41,265.661783
-323635.219303,43,267.833914
-592118.959997,27,269.902915
-75264.691228,39,271.574677
-132576.394387,28,273.461204
-72543.085342,39,275.42501
-459626.448748,32,277.113835
-85801.268331,32,279.67134
-1095902.158445,29,281.522721
-54701.181154,33,283.543334
-62073.425497,31,285.392219
-8228.357631,27,286.818801
-227635.434773,26,289.193231
-25251.380897,39,291.474305
-220543.929508,33,293.697501
-38141.759424,31,295.65888
-23828.700702,35,297.065716
-17270.087051,28,299.06262
-632159.421276,32,301.269825
-759054.38996,26,303.02243
-378097.775349,35,305.298685
-682727.781811,30,306.919646
-1001814.247099,25,308.810335
-43885.307534,29,311.029056
-148495.584438,33,313.311759
-959254.667427,29,314.917953
-15948.937371,32,316.799136
-150135.74295,44,319.188857
-193714.983656,36,320.998409
-46878.003279,31,322.762936
-524204.457873,28,324.683219
-30997.985601,40,326.577329
-253890.369951,33,328.450654
-870050.192411,26,330.991368
-567596.707617,37,332.47076
-57070.030391,32,334.209746
-64156.174061,36,336.538558
-1059468.962687,27,338.408989
-11429.381488,35,340.519773
-772181.083697,33,342.30521
-140885.129223,34,344.609838
-12072.997741,31,346.607016
-237299.618832,30,348.290661
-61604.901262,25,350.159601
-48798.86535,33,351.728075
-475109.633555,44,353.372504
-751946.493822,32,355.692819
-286679.289522,37,357.500322
-165420.102915,33,359.382768
-485048.334092,38,361.521259
-40831.478844,35,363.097053
-137310.399976,30,364.980752
-9507.602383,32,366.708441
-76008.234676,37,368.325925
-207564.283814,46,370.181033
-764746.280868,22,372.309114
-643626.430075,24,374.237985
-872506.457187,28,376.024383
-41305.906456,34,377.92349
-646978.326699,25,380.067181
-223391.840857,34,381.802542
-130864.859817,30,383.236004
-62255.858548,37,385.248578
-458049.317568,30,387.139043
-82629.884122,32,389.218212
-1300045.391969,31,391.51238
-70109.931752,32,393.204419
-867773.562653,32,395.116593
-204208.102016,31,396.896322
-103818.633199,28,398.374395
-995594.340083,36,400.194328
-832630.021483,31,401.894095
-162269.977601,34,404.067191
-417929.622771,33,406.270505
-972645.542311,33,408.16929
-530826.713956,29,409.729158
-207923.949647,38,411.722542
-161917.979586,41,413.987825
-217758.991419,28,415.719988
-767287.545827,27,417.571003
-883194.113293,33,419.487139
-175282.112677,33,421.310718
-65667.020886,27,422.948711
-140204.452381,26,424.692232
-235676.966448,33,426.833156
-328685.386405,26,428.488041
-15312.596643,45,429.988262
-796079.405181,37,432.033198
-292265.261137,30,434.384179
-689173.90837,32,436.064419
-184636.035276,42,438.601089
-41368.348228,34,440.082142
-141039.193776,37,441.672657
-13828.114865,32,443.393462
-497626.747273,36,445.84213
-72743.658494,28,447.904963
-1177594.095075,33,450.070188
-40108.726294,32,451.915788
-839374.322168,30,454.322837
-30266.460473,43,456.156293
-640133.271055,38,457.978935
-389367.217951,31,459.819603
-397875.568622,27,461.267675
-802059.665215,30,463.311377
-554048.557982,31,465.49941
-124607.762816,29,467.470762
-990940.576114,35,469.401094
-35880.584805,38,471.366866
-12679.951377,35,473.630708
-839307.558753,27,475.741333
-232268.549069,42,477.781796
-150376.768151,33,479.706772
-98638.625505,29,481.873673
-156044.515515,29,483.897348
-205910.291085,40,485.86424
-34223.799628,34,487.779257
-23842.938734,41,490.2046
-349501.843965,31,491.934328
-128789.408395,31,494.012404
-426017.742739,27,495.48108
-520363.166059,35,497.445428
-900768.711608,35,499.552177
-595552.185555,35,501.306821
-541019.73087,36,504.054784
-331216.250241,30,505.597923
-651197.607531,38,507.521674
-195746.314594,37,510.003687
-13481.160615,28,511.535597
-243973.300743,31,513.619432
-19804.936013,27,515.600635
-49477.168935,25,517.53354
-54371.823296,32,519.631984
-36980.370589,30,521.368891
-66865.854362,30,523.513559
-20168.631217,38,525.697531
-204989.280183,34,527.340069
-42423.865715,31,529.755329
-499588.799752,38,531.291881
-112670.196528,37,533.388126
-11385.324514,35,535.285065
-160434.650635,35,537.296051
-41711.551623,32,538.944534
-1185301.963272,28,540.809885
-73455.545582,34,542.879066
-695739.496814,37,544.826858
-85125.195069,32,546.291686
-267893.591133,30,548.170442
-268326.749049,35,549.617825
-18727.576544,32,551.91212
-182965.000509,34,553.860854
-235490.930544,35,555.534779
-92476.62645,41,557.239604
-196655.365316,33,559.316981
-59426.303504,29,561.331456
-753196.615913,24,563.238102
-187984.749938,25,565.399673
-219004.078056,30,567.113127
-25498.817049,39,569.267646
-286860.558868,39,571.558762
-1329837.268427,31,573.395555
-83372.575547,30,575.231675
-29834.972075,35,577.303744
-74847.352717,39,578.827118
-288984.737905,27,580.917243
-95031.568562,28,582.777906
-914415.177485,27,584.288269
-1104257.926465,25,586.08114
-670285.650832,27,587.850425
-627825.018189,36,589.801015
-153512.20052,39,591.708622
-149177.417959,36,593.167743
-601216.327544,40,595.156096
-694449.784136,36,596.915117
-1011054.452467,36,598.668596
-96909.226869,30,600.501781
-11647.488743,28,602.658938
-190148.357025,35,604.675346
-85279.694403,28,606.519555
-462094.223235,28,608.137306
-188186.314204,28,610.279297
-835323.504586,30,612.374134
-894422.17836,27,614.326178
-358729.493497,34,616.198833
