#{"t_start": 1746375480.801991, "env_id": "None"}
r,l,t
-29850.915508,27,1.697831
-32397.64396,29,3.549217
-12296.582793,33,5.15211
-13942.224295,31,6.592492
-32160.755394,33,8.238345
-19263.043855,28,9.789531
-18935.618855,37,11.477573
-17857.788422,33,13.470444
-57709.230778,32,14.972907
-19472.934824,35,16.774529
-20206.502821,31,18.261363
-20825.749272,34,19.991218
-27895.594229,33,21.864506
-18656.035283,26,23.595998
-15223.475954,34,25.177226
-27898.128674,29,26.640813
-30239.989861,32,28.397606
-14088.27443,39,29.92834
-18201.133195,37,31.679884
-25236.051972,36,33.148761
-28086.351234,36,34.609358
-13316.194098,30,36.211774
-10492.047822,33,37.635288
-15229.676665,34,39.080229
-32663.733893,38,40.667683
-17314.61339,34,42.477859
-17250.555187,34,43.948798
-85245.278531,36,45.850693
-21255.770604,31,47.599761
-17128.852443,37,49.24561
-11819.179112,31,50.992698
-31844.135737,29,52.81736
-44282.20844,35,54.814648
-30100.965565,34,56.504563
-74166.932263,42,58.041692
-17317.578692,30,59.615258
-59342.080468,35,61.234706
-35440.636906,43,62.801981
-26592.657793,34,64.359478
-54248.687186,31,65.859739
-48649.926791,39,67.590675
-82762.678884,29,69.317191
-20766.294529,33,70.828963
-9355.562379,32,72.405514
-64900.155618,34,73.903782
-29522.356939,34,75.390751
-71137.449611,29,76.845152
-42001.663129,37,78.350344
-18791.517758,37,79.887497
-24711.981038,26,81.334635
-19759.943313,28,82.762935
-33174.232174,36,84.247768
-30574.059934,33,85.716462
-43836.093653,37,87.229969
-77399.026391,33,89.02038
-13136.579675,31,90.776751
-15520.3824,33,92.319277
-17734.214164,28,94.001253
-12732.900852,29,95.721106
-5844.696363,24,97.248711
-10685.523351,36,99.441025
-12529.121508,29,101.217526
-19813.428224,36,102.838031
-25569.436624,32,104.541906
-19005.562187,32,106.004767
-38337.066263,26,107.614547
-41710.846792,30,109.210326
-35765.084371,30,111.081827
-61592.608283,32,112.571274
-7710.23287,29,114.235224
-22257.184922,40,115.721648
-23465.715507,34,117.646457
-15437.178885,34,119.242903
-38150.933915,27,120.659189
-46341.18123,23,122.048681
-48046.232645,34,123.931982
-34179.522965,27,125.683275
-14648.063774,35,127.146817
-50279.340943,31,128.599788
-72075.499831,34,130.053613
-29678.711893,34,131.996391
-12471.915106,29,133.469921
-35914.0009,28,134.92789
-26633.844636,35,136.469345
-13957.825496,30,137.892015
-22990.123108,35,139.43487
-21165.468488,28,140.846897
-63775.809194,43,142.584156
-92108.990266,37,144.210301
-23968.645136,29,145.687827
-36353.724824,29,147.464722
-33012.436228,28,149.164435
-78653.818798,35,150.995521
-42341.621383,35,152.68942
-25010.660333,39,154.413738
-24794.15651,38,155.955174
-16146.507123,38,157.811919
-31432.970559,32,159.515763
-63559.915469,33,160.974109
-43551.223269,35,162.799676
-24818.490932,28,164.230595
-23274.011939,33,165.770118
-30253.214539,32,167.2253
-12137.900289,33,168.658469
-40913.382197,33,170.117294
-29864.572327,25,171.521711
-17599.866544,29,173.013203
-53229.177349,28,174.567945
-33569.795417,31,176.051357
-12955.402531,32,177.559788
-45180.394612,23,179.317777
-37088.862256,36,180.793296
-45795.802731,31,182.219259
-18447.293733,31,183.776702
-17237.613747,30,185.215219
-20699.88301,36,186.691973
-8365.922587,28,188.120316
-14769.395315,31,189.568553
-29582.025084,29,191.163176
-90636.888333,33,192.701582
-20721.026553,29,194.13886
-10767.143469,33,195.683497
-11899.366478,34,197.129227
-52382.23485,24,200.180611
-21419.321433,37,201.644349
-16186.371182,27,203.080601
-71009.659491,26,204.503451
-11122.908057,32,205.926564
-31325.851414,36,207.649889
-31938.360414,37,209.136871
-22329.033622,31,210.595471
-74807.00393,30,212.064124
-21347.276827,36,213.56957
-31615.8461,34,215.13538
-26476.040891,33,216.627268
-34171.227347,38,218.105309
-20239.113391,35,219.595198
-69353.209306,35,221.113679
-69278.271899,25,222.575217
-18081.234631,41,224.071562
-12677.012443,34,225.513841
-16636.130505,36,227.000859
-31726.194769,27,228.4145
-13306.454306,30,230.029595
-18317.78523,40,231.956465
-17926.583272,39,233.56821
-24694.323446,34,235.058367
-10281.569783,31,236.483202
-54356.437106,26,237.91922
-10344.576363,35,239.355966
-26493.955165,30,240.795512
-25485.294132,32,242.334202
-40382.474339,30,243.826967
-23050.394607,31,245.275904
-23029.878357,37,249.761588
-20639.784864,31,251.276344
-22846.152888,29,252.858514
-14721.462013,35,254.335482
-18048.116784,34,256.140862
-47769.061831,31,257.945518
-32036.912417,27,259.591851
-27871.456297,31,261.300447
-9339.012507,25,262.905181
-14770.324985,40,264.403082
-21015.150133,38,265.897684
-47955.760891,28,267.318222
-28694.823061,32,268.966963
-26131.422139,31,270.417349
-16018.4,35,271.99608
-41206.084588,33,273.651129
-34376.707546,29,275.170951
-17942.775068,34,276.632758
-17778.553067,33,278.072343
-20975.376203,42,279.750606
-51807.797813,25,281.157207
-28537.225275,39,282.646697
-14186.812887,31,284.245609
-13585.747657,27,285.660578
-18309.532129,38,287.117726
-15884.244124,30,288.56392
-16926.88429,32,290.27482
-9856.483182,28,291.937877
-26367.003798,34,293.367938
-35618.963107,26,294.762522
-28150.074064,33,296.191537
-45939.044325,34,298.078886
-26728.305583,33,299.534729
-41111.54979,31,301.142621
-12853.201405,35,302.606586
-61901.902271,29,304.017673
-26202.681933,27,305.676697
-48148.649288,42,307.181074
-18082.913905,26,308.64589
-25364.883531,35,310.224323
-48478.248188,27,311.697139
-20988.16421,35,313.589485
-51458.355842,30,315.215146
-102616.031401,38,316.87749
-29281.811427,41,318.722718
-14219.93903,38,320.552242
-12378.087703,36,322.106756
-10148.737454,32,323.865855
-11524.143367,30,325.535416
-12482.370422,26,326.945547
