episode,reward
0,-29850.915508
1,-32397.64396
2,-12296.582793
3,-13942.224295
4,-32160.755394
5,-19263.043855
6,-18935.618855
7,-17857.788422
8,-57709.230778
9,-19472.934824
10,-20206.502821
11,-20825.749272
12,-27895.594229
13,-18656.035283
14,-15223.475954
15,-27898.128674
16,-30239.989861
17,-14088.27443
18,-18201.133195
19,-25236.051972
20,-28086.351234
21,-13316.194098
22,-10492.047822
23,-15229.676665
24,-32663.733893
25,-17314.61339
26,-17250.555187
27,-85245.278531
28,-21255.770604
29,-17128.852443
30,-11819.179112
31,-31844.135737
32,-44282.20844
33,-30100.965565
34,-74166.932263
35,-17317.578692
36,-59342.080468
37,-35440.636906
38,-26592.657793
39,-54248.687186
40,-48649.926791
41,-82762.678884
42,-20766.294529
43,-9355.562379
44,-64900.155618
45,-29522.356939
46,-71137.449611
47,-42001.663129
48,-18791.517758
49,-24711.981038
50,-19759.943313
51,-33174.232174
52,-30574.059934
53,-43836.093653
54,-77399.026391
55,-13136.579675
56,-15520.3824
57,-17734.214164
58,-12732.900852
59,-5844.696363
60,-10685.523351
61,-12529.121508
62,-19813.428224
63,-25569.436624
64,-19005.562187
65,-38337.066263
66,-41710.846792
67,-35765.084371
68,-61592.608283
69,-7710.23287
70,-22257.184922
71,-23465.715507
72,-15437.178885
73,-38150.933915
74,-46341.18123
75,-48046.232645
76,-34179.522965
77,-14648.063774
78,-50279.340943
79,-72075.499831
80,-29678.711893
81,-12471.915106
82,-35914.0009
83,-26633.844636
84,-13957.825496
85,-22990.123108
86,-21165.468488
87,-63775.809194
88,-92108.990266
89,-23968.645136
90,-36353.724824
91,-33012.436228
92,-78653.818798
93,-42341.621383
94,-25010.660333
95,-24794.15651
96,-16146.507123
97,-31432.970559
98,-63559.915469
99,-43551.223269
100,-24818.490932
101,-23274.011939
102,-30253.214539
103,-12137.900289
104,-40913.382197
105,-29864.572327
106,-17599.866544
107,-53229.177349
108,-33569.795417
109,-12955.402531
110,-45180.394612
111,-37088.862256
112,-45795.802731
113,-18447.293733
114,-17237.613747
115,-20699.88301
116,-8365.922587
117,-14769.395315
118,-29582.025084
119,-90636.888333
120,-20721.026553
121,-10767.143469
122,-11899.366478
123,-52382.23485
124,-21419.321433
125,-16186.371182
126,-71009.659491
127,-11122.908057
128,-31325.851414
129,-31938.360414
130,-22329.033622
131,-74807.00393
132,-21347.276827
133,-31615.8461
134,-26476.040891
135,-34171.227347
136,-20239.113391
137,-69353.209306
138,-69278.271899
139,-18081.234631
140,-12677.012443
141,-16636.130505
142,-31726.194769
143,-13306.454306
144,-18317.78523
145,-17926.583272
146,-24694.323446
147,-10281.569783
148,-54356.437106
149,-10344.576363
150,-26493.955165
151,-25485.294132
152,-40382.474339
153,-23050.394607
154,-23029.878357
155,-20639.784864
156,-22846.152888
157,-14721.462013
158,-18048.116784
159,-47769.061831
160,-32036.912417
161,-27871.456297
162,-9339.012507
163,-14770.324985
164,-21015.150133
165,-47955.760891
166,-28694.823061
167,-26131.422139
168,-16018.4
169,-41206.084588
170,-34376.707546
171,-17942.775068
172,-17778.553067
173,-20975.376203
174,-51807.797813
175,-28537.225275
176,-14186.812887
177,-13585.747657
178,-18309.532129
179,-15884.244124
180,-16926.88429
181,-9856.483182
182,-26367.003798
183,-35618.963107
184,-28150.074064
185,-45939.044325
186,-26728.305583
187,-41111.54979
188,-12853.201405
189,-61901.902271
190,-26202.681933
191,-48148.649288
192,-18082.913905
193,-25364.883531
194,-48478.248188
195,-20988.16421
196,-51458.355842
197,-102616.031401
198,-29281.811427
199,-14219.93903
200,-12378.087703
201,-10148.737454
202,-11524.143367
203,-12482.370422
204,-19831.453481
205,-61376.042458
206,-61571.473612
207,-18840.292521
208,-8950.341213
209,-18738.372371
210,-54995.42375
211,-20605.740769
212,-27918.474338
213,-8307.715663
214,-20323.69307
215,-44433.115634
216,-36686.593228
217,-12072.22715
218,-16903.952914
219,-39806.852295
220,-22024.158096
221,-14329.840792
222,-25869.800002
223,-53807.878234
224,-24803.968014
225,-28337.671104
226,-20869.091565
227,-79901.383697
228,-12186.483471
229,-70835.020163
230,-10148.061366
231,-17505.220751
232,-22901.218087
233,-27111.856
234,-29097.659203
235,-25592.506498
236,-16645.263919
237,-19848.348708
238,-75075.175514
239,-16737.793985
240,-64201.370792
241,-17917.470973
242,-11677.753232
243,-24889.399919
244,-10183.327519
245,-29659.47489
246,-55550.731987
247,-19673.138364
248,-112768.618798
249,-20786.958601
250,-25553.245209
251,-16473.364872
252,-13070.650775
253,-33933.561363
254,-55964.359977
255,-48041.02531
256,-23556.593489
257,-12964.511093
258,-19840.971162
259,-16927.486124
260,-66143.246305
261,-17367.588418
262,-19178.849989
263,-15824.805367
264,-50630.391569
265,-15162.8
266,-38580.935769
267,-18137.628485
268,-37198.439874
269,-22109.126871
270,-14607.526663
271,-10831.617924
272,-13952.883297
273,-14534.575342
274,-11600.358994
275,-20748.658202
276,-25864.220104
277,-31891.073931
278,-70659.088045
279,-60200.442916
280,-53406.214978
281,-18229.802945
282,-66525.950815
283,-27379.696788
284,-21278.447985
285,-10439.874497
286,-15796.929883
287,-39176.305264
288,-19071.232484
289,-53667.351611
290,-17632.64567
291,-19441.824858
292,-47797.535742
293,-24134.781819
294,-18202.935742
295,-20742.334579
296,-74882.392576
297,-24840.861306
298,-23817.341759
299,-40857.556987
300,-19954.189609
301,-31394.076889
302,-14053.544113
303,-22176.142357
304,-17213.823397
305,-15790.927238
306,-15373.858175
307,-18387.263072
308,-13239.180677
309,-21343.675361
