episode,reward
0,-21618.537603
1,-125298.525371
2,-14500.070921
3,-46925.430281
4,-41162.108369
5,-67797.60693
6,-17835.784703
7,-15015.705528
8,-13091.7187
9,-13816.014716
10,-51839.216336
11,-96052.862494
12,-82613.689271
13,-21757.17957
14,-14149.594168
15,-118477.722637
16,-56245.462149
17,-11518.08853
18,-17256.562272
19,-31725.90101
20,-31257.01407
21,-28067.804234
22,-19220.286189
23,-39301.489778
24,-62126.680932
25,-18915.267646
26,-10317.27514
27,-34495.125662
28,-15747.372504
29,-50164.276935
30,-94237.168593
31,-18684.281761
32,-58883.606257
33,-38087.234151
34,-15670.917988
35,-13203.264638
36,-25224.258803
37,-24782.911295
38,-57260.616329
39,-20675.544167
40,-13252.648508
41,-105878.348538
42,-45045.839836
43,-29725.501459
44,-129011.220663
45,-18827.473407
46,-19112.179372
47,-23630.782994
48,-26462.724092
49,-16716.923282
50,-25063.498544
51,-13982.575936
52,-16499.801286
53,-59652.742402
54,-103660.825232
55,-84085.828291
56,-63993.296203
57,-81121.44122
58,-22149.157746
59,-48966.959198
60,-31153.453008
61,-81807.369189
62,-18719.78002
63,-18238.044971
64,-89751.052612
65,-21128.641955
66,-25980.205274
67,-17745.136326
68,-31960.945033
69,-21247.329638
70,-54840.443603
71,-27382.938304
72,-15619.037698
73,-31917.058532
74,-23444.95
75,-26339.905411
76,-25805.853488
77,-21804.261371
78,-40290.291342
79,-28829.098527
80,-32518.548802
81,-77996.229221
82,-14171.020074
83,-14004.611802
84,-47610.762708
85,-33580.985402
86,-26461.380881
87,-98038.039479
88,-25213.700407
89,-97652.184278
90,-24877.066595
91,-22219.904001
92,-25035.754237
93,-94605.862986
94,-20768.57692
95,-46605.206695
96,-13400.714779
97,-98833.301952
98,-19371.598235
99,-27493.364008
100,-17107.578765
101,-50900.968896
102,-15520.470872
103,-62720.159279
104,-20219.898635
105,-21467.526099
106,-18363.647297
107,-17139.82368
108,-73240.105916
109,-22715.103076
110,-26762.835227
111,-38225.85773
112,-33237.224809
113,-14025.311043
114,-11669.323931
115,-20113.123459
116,-21744.878461
117,-42612.669821
118,-14360.286239
119,-53904.852759
120,-22701.55965
121,-22640.028824
122,-19548.424219
123,-81583.788714
124,-54055.244313
125,-14061.329561
126,-90640.009056
127,-105944.349437
128,-13802.982803
129,-25918.7
130,-25861.45
131,-88181.409781
132,-90347.231326
133,-17609.047955
134,-131773.729691
135,-29880.717047
136,-56841.268779
137,-19153.584439
138,-16749.237541
139,-12231.217224
140,-18540.007179
141,-89501.956838
142,-59371.572014
143,-32399.689497
144,-17415.033727
145,-10598.208582
146,-11900.806676
147,-100190.942466
148,-39517.790195
149,-39702.125502
150,-51725.437973
151,-17076.452817
152,-40440.716924
153,-26531.192119
154,-13072.228464
155,-16460.749574
156,-15498.930424
157,-16665.499209
