#{"t_start": 1746359224.5352101, "env_id": "None"}
r,l,t
-24320.873547,37,1.900074
-33434.905985,36,3.806698
-15201.667551,32,5.931275
-26748.41269,33,7.593578
-34027.809686,28,9.000582
-13093.70133,32,10.467195
-14921.485035,36,12.525578
-30261.863297,33,14.017124
-22547.697964,33,15.809842
-20369.615465,41,18.362564
-11419.501691,32,20.598984
-33395.636545,37,22.323808
-16021.577658,32,24.103717
-38665.972845,33,26.570794
-19232.200643,40,28.351836
-23599.230445,35,30.774461
-40359.975996,40,33.15842
-49693.297045,33,34.925823
-24156.908167,31,36.875715
-31468.23043,29,38.583064
-52691.691543,27,40.14979
-12646.857307,33,42.084584
-77753.966154,34,44.242318
-25013.799967,32,46.783859
-48451.678111,35,49.184706
-12039.932605,30,51.227086
-34387.363206,23,53.173533
-16790.195964,34,54.648369
-14226.301394,34,56.639562
-10562.231904,35,58.613209
-16929.119831,34,60.483433
-23212.19609,34,62.100269
-17745.008603,38,64.459333
-18088.579364,30,66.584951
-21350.979462,27,68.426571
-25499.914968,36,69.911574
-18454.350674,29,71.478031
-12418.202924,32,73.86722
-7695.402051,31,76.433865
-19996.973479,31,78.339698
-36306.333814,28,79.953692
-27099.407326,34,81.843816
-23094.96422,36,83.804397
-21690.748882,31,85.211661
-12987.281566,29,87.19179
-17587.141891,35,89.394359
-23177.665884,28,91.347525
-118998.046262,39,93.378538
-23427.553392,28,94.905354
-20845.917557,29,96.986226
-38181.142885,35,99.249332
-14018.768707,35,101.080336
-16103.2943,31,103.093497
-20715.866019,27,104.850981
-54748.481382,39,107.013034
-35772.468131,29,108.928963
-16604.006209,36,110.464291
-67954.088175,37,112.443543
-16118.90559,34,114.651169
-19300.859107,34,116.586014
-14293.147224,34,118.639753
-10477.66621,32,120.337372
-27621.304197,32,122.276821
-57787.018613,30,124.285386
-35498.653871,30,125.727778
-21426.93535,33,127.362072
-7722.762051,26,129.372201
-40097.881741,26,130.788706
-49392.094412,35,133.472698
-16944.979115,28,135.564615
-12069.847256,29,137.241632
-23554.309619,36,139.845971
-32604.005674,31,141.358587
-70547.773798,34,143.270672
-31768.167831,31,144.988821
