#{"t_start": 1746349344.5521188, "env_id": "None"}
r,l,t
-18974.518685,32,1.567819
-25774.102858,32,3.470429
-9558.122098,33,5.549866
-31639.487152,33,6.99282
-11808.836423,30,8.842511
-19926.074726,34,10.873271
-13517.733927,36,12.970451
-30325.280863,26,14.839505
-17065.575571,33,16.740734
-19903.858129,30,18.688523
-10266.140777,29,20.184371
-57297.733825,30,21.656116
-36071.748675,35,23.526534
-51543.20662,31,25.42794
-18755.285925,33,27.489976
-22962.667128,29,29.883902
-13483.509017,40,31.844834
-18188.874995,29,33.469924
-14128.070417,26,35.611572
-20828.698354,33,37.664203
-19868.798295,29,39.680372
-37329.189551,32,41.682192
-16494.449827,38,43.217601
-23060.568334,29,45.115713
-16957.350816,32,46.647691
-14836.667543,36,48.310598
-10629.309675,28,50.081652
-10584.50221,30,51.712392
-18642.816969,30,53.342808
-11976.957378,35,55.120024
-11559.678347,29,56.770416
-30701.280579,27,58.587918
-29256.559957,28,60.90762
-14749.030982,32,62.764672
-10759.993641,27,65.002731
-43095.258659,31,67.085279
-22458.951483,29,68.619282
-19549.573892,39,70.612945
-16373.773211,28,72.633207
-7927.651203,32,74.663173
-7307.491208,28,76.657665
-33673.012826,39,78.576427
-32353.020082,41,80.192131
-10841.657909,40,81.717253
-13459.780149,32,83.635844
-12825.563367,28,85.529132
-7366.235828,36,87.477441
-13169.026479,36,89.502822
-13922.348345,32,91.368435
-22248.351382,31,93.238457
-14982.030586,31,95.081578
-25172.282461,28,96.836483
-28912.321279,28,99.143507
-31359.381298,35,101.244093
-14411.110379,31,103.24191
-21029.152789,42,104.79082
-22609.484633,32,106.592542
-38083.295822,35,108.982191
-17868.020564,32,111.237083
-15901.089486,30,113.070539
-20052.060854,29,114.601095
-28168.988584,36,116.751212
-13469.00773,29,118.760687
-22453.014659,33,121.083405
-13760.664188,26,122.653737
-16643.696259,31,124.472909
-21566.237446,36,126.36368
-33044.919212,30,128.538727
-43102.552297,37,130.161057
-16058.919362,28,131.861649
-21132.727573,29,133.952536
-21374.71114,35,136.009654
-28850.224002,34,138.220868
-12314.171669,40,139.963889
-38311.86146,33,141.726108
-36561.642165,36,143.642811
-14757.789244,39,145.144324
-12639.290268,27,146.687393
-29992.485174,35,149.069208
-15028.055104,29,151.152592
-25887.081355,30,153.055379
-15880.751229,35,155.008047
