episode,reward
0,-8971.7
1,-23347.95
2,-10166.9
3,-9161.4
4,-26127.3
5,-20946.65
6,-30398.95
7,-15368.7
8,-42656.45
9,-31718.7
10,-27211.3
11,-15269.8
12,-27048.45
13,-25766.2
14,-26216.55
15,-41604.5
16,-15499.4
17,-23009.7
18,-14784.3
19,-15382.4
20,-24327.3
21,-18782.8
22,-20533.7
23,-13134.95
24,-21940.8
25,-24673.95
26,-18028.65
27,-63191.25
28,-18377.4
29,-43529.25
30,-14962.7
31,-20188.4
32,-17872.8
33,-17084.0
34,-23198.55
35,-16470.05
36,-20194.5
37,-22230.2
38,-18138.65
39,-13817.05
40,-15947.0
41,-33935.0
42,-19760.35
43,-18176.95
44,-11990.25
45,-48509.9
46,-28038.7
47,-19091.05
48,-25535.3
49,-12347.55
50,-15622.85
51,-25331.6
52,-32591.6
53,-31151.4
54,-17959.45
55,-35963.65
56,-14622.1
57,-22193.8
58,-16769.55
59,-12947.75
60,-10818.05
61,-16355.05
62,-21759.65
63,-59183.65
64,-16085.15
65,-63573.25
66,-15839.8
67,-23219.1
68,-12886.8
69,-18420.85
70,-23566.8
71,-27751.4
72,-25131.3
73,-8938.7
74,-20383.0
75,-16903.5
76,-17815.65
77,-19620.7
78,-15781.95
79,-27003.65
80,-36212.95
81,-28990.95
82,-24508.9
83,-11071.85
84,-29034.0
85,-61072.8
86,-22523.7
87,-32089.5
88,-13542.25
89,-22308.7
90,-10185.75
91,-13016.15
92,-29187.45
93,-32887.45
94,-22098.15
95,-25304.3
96,-18777.3
97,-15900.0
98,-23965.0
99,-14942.8
100,-23291.3
101,-16325.0
102,-22656.45
103,-30136.85
104,-15524.95
105,-25058.5
106,-16046.35
107,-19828.85
108,-12246.05
109,-29784.15
110,-15914.55
111,-26104.75
112,-16215.65
113,-65581.55
114,-21658.5
115,-26338.1
116,-31403.2
117,-22043.1
118,-25335.5
119,-11740.2
120,-46189.65
121,-26130.7
122,-13595.5
123,-29215.0
124,-12889.75
125,-22458.25
126,-22098.05
127,-8470.85
128,-14854.05
129,-31302.0
130,-29999.9
131,-10646.25
132,-8897.2
133,-16335.85
134,-69358.35
135,-50893.8
136,-11181.9
137,-19440.05
138,-14840.45
139,-25608.4
140,-11787.7
141,-26404.05
142,-20945.1
143,-14757.85
144,-17965.05
145,-15915.9
146,-9257.55
147,-16056.65
148,-22983.2
149,-35117.35
150,-13443.65
151,-37179.4
152,-19231.15
153,-37761.7
154,-18926.25
155,-8961.85
156,-13607.4
157,-19178.4
158,-47697.45
159,-13695.45
160,-39307.65
161,-20651.75
162,-23958.1
163,-27714.6
164,-56178.2
165,-23733.75
166,-22885.25
167,-30008.2
168,-15393.1
169,-23962.45
170,-12191.1
171,-16994.15
172,-24935.25
173,-16165.85
174,-24513.1
175,-14666.9
176,-15957.4
177,-24036.0
178,-21633.25
179,-23216.85
180,-43091.2
181,-44640.2
182,-13638.35
183,-20143.65
184,-13441.0
185,-24718.25
186,-21980.1
187,-28702.7
188,-28552.55
189,-21439.15
190,-18697.6
191,-12981.9
192,-19107.75
193,-48571.35
194,-33798.3
195,-15962.25
196,-21231.4
197,-18807.95
198,-16297.2
199,-26921.65
200,-20880.1
201,-34986.7
202,-22383.1
203,-32671.75
204,-16420.8
205,-8682.95
206,-12122.65
207,-24391.6
208,-7018.65
209,-25962.25
210,-28387.65
211,-30495.95
212,-20190.7
213,-20127.6
214,-13150.8
215,-15625.0
216,-14762.2
217,-22035.05
218,-20247.1
219,-18724.1
220,-27736.85
221,-29205.7
222,-27698.3
223,-17257.3
224,-17372.2
225,-10389.25
226,-12116.3
227,-19601.6
228,-12547.3
229,-18233.35
230,-25192.1
231,-22493.3
232,-29273.55
233,-110431.85
234,-17409.25
235,-27942.15
236,-20001.5
237,-23979.95
238,-48596.1
239,-27489.0
240,-13211.9
241,-12858.0
242,-17153.75
243,-21054.4
244,-24700.0
245,-21439.75
246,-20543.75
247,-11090.0
248,-29456.5
249,-28362.7
250,-23287.9
251,-84472.35
252,-17882.9
253,-28357.3
254,-47947.95
255,-13541.15
256,-15557.2
257,-31118.1
258,-46141.25
259,-28305.9
260,-50947.85
261,-14512.55
262,-19461.45
263,-11009.1
264,-46996.9
265,-84815.5
266,-15703.55
267,-10691.4
268,-18745.75
269,-24858.3
270,-20979.05
271,-17620.35
272,-27941.05
273,-23406.1
274,-12031.25
275,-29719.4
276,-12762.45
277,-12455.8
278,-26123.25
279,-20032.35
280,-13528.1
281,-8368.35
282,-14032.05
283,-26915.3
284,-30985.9
285,-21248.3
286,-21813.85
287,-9859.85
288,-16903.25
289,-21172.45
290,-16040.85
291,-10106.8
292,-16157.05
293,-40109.45
294,-20339.8
295,-14410.7
296,-23736.95
297,-13268.65
298,-18663.05
299,-29674.25
300,-14912.15
301,-22199.25
302,-32968.4
303,-14724.8
304,-22544.85
305,-13692.3
306,-17044.85
307,-18991.35
308,-32407.55
309,-27950.35
310,-33055.4
311,-14277.15
312,-34294.1
313,-30435.8
314,-14162.2
315,-31553.9
316,-23814.0
317,-34868.25
318,-18707.05
319,-15396.9
320,-16202.45
321,-14046.4
322,-17400.25
323,-57837.45
324,-19553.75
325,-16410.9
326,-22026.15
327,-36015.3
328,-21422.75
329,-31359.4
330,-17387.95
331,-32101.85
332,-13986.55
333,-19190.75
334,-20177.75
335,-20277.7
336,-28064.65
337,-10776.05
338,-10634.8
339,-16410.25
340,-17939.1
341,-12918.2
342,-26314.4
343,-19501.25
344,-39117.9
345,-26882.75
346,-7618.85
347,-13979.75
348,-37454.5
349,-11825.0
350,-23808.35
351,-17738.25
352,-14993.05
353,-20682.6
354,-17819.15
355,-21344.3
356,-11228.5
357,-25606.95
358,-23837.5
359,-18134.15
360,-15889.05
361,-13658.8
362,-19017.05
363,-30644.45
364,-15421.45
365,-14801.85
366,-15572.4
367,-29597.65
368,-18663.25
369,-47048.1
370,-26301.75
371,-15629.65
372,-15757.7
373,-19877.85
374,-17849.75
375,-15549.6
376,-59515.7
377,-23966.5
378,-17036.1
379,-31808.7
380,-24430.7
381,-13538.35
382,-23260.65
383,-18304.0
384,-10937.7
385,-39920.25
386,-23434.0
387,-95502.4
388,-14931.75
389,-32321.2
