#{"t_start": 1746340301.3431327, "env_id": "None"}
r,l,t
-22308.7,28,174.414864
-10185.75,37,176.80408
-13016.15,32,178.963328
-29187.45,37,181.077078
-32887.45,28,183.195173
-22098.15,29,184.697198
-25304.3,34,187.275173
-18777.3,33,189.16404
-15900.0,36,190.706601
-23965.0,35,192.599989
-14942.8,31,194.286632
-23291.3,39,196.4063
-16325.0,36,198.31198
-22656.45,29,199.725317
-30136.85,33,201.65136
-15524.95,29,203.059851
-25058.5,35,205.2852
-16046.35,34,207.076175
-19828.85,30,208.90695
-12246.05,29,210.601956
-29784.15,30,212.161796
-15914.55,27,214.269447
-26104.75,36,215.860538
-16215.65,29,217.855027
-65581.55,34,219.716369
-21658.5,38,221.990009
-26338.1,34,223.897611
-31403.2,26,225.497803
-22043.1,29,226.968645
-25335.5,34,228.950067
-11740.2,26,231.043596
-46189.65,37,232.981301
-26130.7,30,235.207283
-13595.5,26,236.685233
-29215.0,36,238.912889
-12889.75,35,241.213075
-22458.25,33,243.080607
-22098.05,31,244.918437
-8470.85,28,246.677225
-14854.05,36,248.904717
-31302.0,36,250.790069
-29999.9,34,252.783753
-10646.25,28,254.592661
-8897.2,30,256.648488
-16335.85,27,258.624832
-69358.35,40,260.827003
-50893.8,37,263.179289
-11181.9,34,265.313385
-19440.05,34,266.97451
-14840.45,34,268.995096
-25608.4,25,271.170099
-11787.7,31,273.221088
-26404.05,33,275.28981
-20945.1,40,277.102627
-14757.85,28,279.125817
-17965.05,35,281.109305
-15915.9,41,283.53719
-9257.55,31,286.024985
-16056.65,29,288.135726
-22983.2,32,290.252982
-35117.35,31,292.274235
-13443.65,27,293.902292
-37179.4,35,295.964625
-19231.15,34,297.723115
-37761.7,30,299.350651
-18926.25,29,301.113071
-8961.85,28,303.08745
-13607.4,28,305.404055
-19178.4,29,307.413009
-47697.45,33,309.071017
-13695.45,36,311.232921
-39307.65,40,313.246755
-20651.75,28,314.782582
-23958.1,30,316.981477
-27714.6,35,319.092402
-56178.2,34,320.936787
-23733.75,31,323.309356
-22885.25,39,325.562014
-30008.2,35,327.103691
-15393.1,32,329.096515
-23962.45,33,331.38661
-12191.1,35,333.093629
-16994.15,32,334.574195
-24935.25,28,336.93553
-16165.85,31,338.924373
-24513.1,33,340.857155
-14666.9,34,343.022685
-15957.4,33,344.537144
-24036.0,31,346.126355
-21633.25,33,348.205803
-23216.85,31,349.699697
-43091.2,32,352.132535
-44640.2,34,353.946821
-13638.35,26,355.506458
-20143.65,33,357.684742
-13441.0,28,359.56208
-24718.25,30,361.602579
-21980.1,37,363.718516
-28702.7,33,365.925665
-28552.55,25,367.764357
-21439.15,25,369.597948
-18697.6,34,371.618349
-12981.9,34,373.671374
-19107.75,30,375.076237
-48571.35,33,377.310359
-33798.3,31,379.443598
-15962.25,27,381.0795
-21231.4,32,383.129896
-18807.95,33,385.012204
-16297.2,30,387.1312
-26921.65,38,389.195287
-20880.1,33,391.099548
-34986.7,28,392.785265
-22383.1,30,394.552916
-32671.75,32,396.601642
-16420.8,33,399.139364
-8682.95,30,400.758151
-12122.65,34,402.626004
-24391.6,32,404.439198
-7018.65,28,406.236753
-25962.25,35,408.730144
-28387.65,35,410.476695
-30495.95,29,412.275213
-20190.7,29,414.487564
-20127.6,27,416.402276
-13150.8,27,417.999355
-15625.0,37,419.491509
-14762.2,26,421.542659
-22035.05,28,423.780602
-20247.1,26,425.601304
-18724.1,23,427.657921
-27736.85,30,429.5035
-29205.7,34,430.972884
-27698.3,33,433.204031
-17257.3,27,435.046977
-17372.2,29,437.392003
-10389.25,29,439.108658
-12116.3,27,440.805908
-19601.6,25,442.67574
-12547.3,30,444.39351
-18233.35,35,446.015156
-25192.1,37,447.935989
-22493.3,35,449.810245
-29273.55,36,451.243053
-110431.85,39,453.016181
-17409.25,30,455.212449
-27942.15,36,457.264756
-20001.5,36,459.07568
-23979.95,36,460.831375
-48596.1,33,462.877953
-27489.0,32,464.446838
-13211.9,31,466.069688
-12858.0,30,468.072997
-17153.75,32,470.570704
-21054.4,27,472.586036
-24700.0,32,474.644351
-21439.75,32,476.303056
-20543.75,32,478.205391
-11090.0,35,480.149049
-29456.5,28,481.545676
-28362.7,34,483.458951
-23287.9,26,485.839412
-84472.35,30,487.860869
-17882.9,36,489.4508
-28357.3,42,491.385888
-47947.95,30,493.158577
-13541.15,25,494.979609
-15557.2,34,496.618208
-31118.1,36,498.647217
-46141.25,34,500.623036
-28305.9,31,502.952798
-50947.85,28,504.689711
-14512.55,28,506.498404
-19461.45,29,508.446651
-11009.1,28,510.593405
-46996.9,44,512.204471
-84815.5,38,514.377445
-15703.55,35,516.407216
-10691.4,37,518.968287
-18745.75,26,520.719857
-24858.3,29,522.138076
-20979.05,27,523.841727
-17620.35,25,525.967419
-27941.05,34,527.468338
-23406.1,36,529.539624
-12031.25,31,531.492525
-29719.4,38,533.635329
-12762.45,23,535.41052
-12455.8,24,537.160407
-26123.25,34,539.255477
-20032.35,26,540.900083
-13528.1,38,542.574824
-8368.35,29,544.480023
-14032.05,32,546.121421
-26915.3,33,547.71427
-30985.9,30,549.548353
-21248.3,40,551.618388
-21813.85,37,554.033949
-9859.85,28,555.755603
-16903.25,35,557.511781
-21172.45,33,559.356449
-16040.85,23,561.339802
-10106.8,27,562.851872
-16157.05,30,564.498209
-40109.45,36,567.17661
-20339.8,29,568.855152
-14410.7,34,570.869511
-23736.95,34,572.663363
-13268.65,28,574.509058
-18663.05,31,576.706381
-29674.25,37,578.202685
-14912.15,33,580.180522
-22199.25,38,582.797086
-32968.4,39,584.532911
-14724.8,32,586.486275
-22544.85,24,588.714383
-13692.3,32,590.624099
-17044.85,28,592.73646
-18991.35,27,594.250043
-32407.55,33,596.264447
-27950.35,31,598.145355
-33055.4,37,600.31456
-14277.15,24,602.769339
-34294.1,34,604.596178
-30435.8,38,606.477408
-14162.2,34,608.502425
-31553.9,30,610.549454
-23814.0,32,612.625707
-34868.25,40,614.468618
-18707.05,40,616.107249
-15396.9,34,618.274822
-16202.45,30,620.476928
-14046.4,35,622.416868
-17400.25,28,624.360433
-57837.45,35,626.190799
-19553.75,35,628.272221
-16410.9,34,630.629198
-22026.15,40,633.076896
-36015.3,37,635.443663
-21422.75,29,637.542397
-31359.4,33,639.59122
-17387.95,43,641.397599
-32101.85,35,642.838133
-13986.55,36,644.349266
-19190.75,37,646.323985
-20177.75,30,647.967192
-20277.7,27,649.61285
-28064.65,38,651.537181
-10776.05,27,653.487153
-10634.8,37,655.639475
-16410.25,34,657.648268
-17939.1,27,659.648507
-12918.2,30,661.677431
-26314.4,28,663.593248
-19501.25,35,665.962269
-39117.9,28,668.141865
-26882.75,38,670.739926
-7618.85,33,672.272784
-13979.75,33,674.411198
-37454.5,41,676.269038
-11825.0,31,678.05534
-23808.35,40,680.170768
-17738.25,31,681.723397
-14993.05,28,683.629135
-20682.6,34,685.890863
-17819.15,29,687.790323
-21344.3,29,689.334749
-11228.5,30,691.752343
-25606.95,34,693.500922
-23837.5,28,696.183206
-18134.15,28,697.777764
-15889.05,30,699.558133
-13658.8,29,701.590854
-19017.05,28,703.609717
-30644.45,37,705.940285
-15421.45,39,707.849555
-14801.85,32,709.500072
-15572.4,33,711.262387
-29597.65,26,713.179411
-18663.25,33,715.240906
-47048.1,37,717.577393
-26301.75,29,719.583898
-15629.65,32,721.369407
-15757.7,33,723.428397
-19877.85,36,725.686435
-17849.75,32,727.49464
-15549.6,32,729.28065
-59515.7,29,731.20688
-23966.5,42,733.123387
-17036.1,30,734.84312
-31808.7,32,736.415334
-24430.7,34,738.536803
-13538.35,34,740.454437
-23260.65,34,742.229736
-18304.0,31,744.237675
-10937.7,32,746.16691
-39920.25,42,748.579132
-23434.0,28,750.789685
-95502.4,34,752.612948
-14931.75,33,754.541762
-32321.2,32,756.483218
-22047.0,22,758.424235
-41884.95,36,759.988909
-17798.0,29,761.409664
-17590.0,30,763.621613
-10780.85,37,765.699022
-29618.45,35,767.250518
-12758.8,31,768.931796
-18704.85,40,771.449525
-16809.2,32,773.266252
-21749.05,34,775.358969
-16436.65,28,777.440966
-16053.8,33,779.088712
-29768.9,32,781.289206
-39952.6,31,783.159397
-13538.35,28,785.320019
-21119.3,31,787.179359
-45602.8,32,788.912713
-22707.9,29,790.380243
-12931.35,29,792.310426
-22598.8,38,794.266692
-21407.95,25,796.581348
-13081.9,29,798.489973
-19666.15,28,800.503501
-13527.2,35,802.00139
-15188.4,29,803.415396
-14311.9,29,805.316996
-19082.7,34,807.563352
-18692.15,37,809.269019
-15931.65,28,810.947868
-22228.15,39,812.898887
-17023.65,30,814.508233
-24125.75,29,816.572955
-19609.6,27,818.054778
-21469.35,29,820.406421
-19524.95,35,822.3618
-9833.8,30,824.405678
-16509.3,31,826.461077
-18608.2,34,828.220202
-18067.85,37,830.982904
-16197.1,40,832.993764
-9809.95,24,835.145474
-27537.5,29,836.887467
-26339.05,44,838.481833
-39362.8,34,841.033928
-10854.65,31,843.298676
-62536.45,34,845.067621
-25489.7,37,847.155271
-39061.5,29,848.658793
-25818.6,33,850.308672
-22756.7,33,852.715607
-21581.25,33,854.407201
-62194.75,30,856.15766
-16808.75,32,858.275256
-21607.75,39,860.240498
-19927.75,39,862.08154
-21171.7,33,863.716576
-14994.55,37,865.536412
-13718.1,28,867.874709
-12328.1,28,869.33069
-29552.6,30,871.301708
-36961.05,43,873.52851
-19530.2,30,875.603719
-18084.7,31,877.580164
-15756.2,35,879.036005
-28649.3,31,880.894136
-27277.55,29,882.835503
-18096.7,33,884.622963
-16219.55,44,886.812158
-8667.7,28,888.72311
-24104.95,44,890.728915
-11637.2,30,892.574621
-14017.6,32,894.150657
-29133.0,29,896.171898
-13221.45,38,898.061288
