#{"t_start": 1746365505.355106, "env_id": "None"}
r,l,t
-63433.804128,29,1.693739
-10922.154006,30,3.418177
-67869.47044,31,5.030047
-26944.477564,33,6.886572
-87140.056136,30,8.496458
-104638.050434,32,10.502002
-11369.09774,33,12.855718
-34647.642442,32,15.440577
-106845.197224,26,17.779267
-13502.519384,31,19.346786
-11266.310734,35,21.472435
-11843.7931,26,23.582992
-17467.893732,36,25.605194
-44666.703802,34,27.843156
-6750.043323,29,29.594836
-15206.487657,28,31.412112
-19590.64548,30,33.106945
-30220.655333,30,35.156604
-28360.08116,33,36.854039
-10291.272548,28,38.546969
-42259.526433,33,40.702614
-35092.499111,29,42.771276
-23512.779136,38,44.212348
-59977.640631,40,46.306354
-82850.134575,28,48.250845
-12233.118472,32,50.317873
-16506.977953,35,52.478492
-19721.536775,39,54.34446
-22400.434647,33,56.336748
-36392.535968,34,58.441858
-41933.373356,31,60.441066
-31258.042356,38,62.204349
-15238.955939,25,64.209166
-73711.835109,42,66.494372
-30198.295411,36,68.857983
-7899.925263,31,70.896667
-23271.725329,31,72.558561
-82883.336138,36,74.732052
-14286.241319,30,76.61627
-12166.513604,26,78.379317
-20572.514345,28,80.460327
-24949.433246,34,82.009534
-57909.551557,29,83.863004
-10952.129152,34,85.867313
-88473.916872,28,87.455654
-12188.604644,31,89.424854
-13826.534944,28,91.22833
-17896.262487,37,93.265885
-12743.981432,26,94.9985
-18291.939153,28,96.794667
-29839.610523,28,98.890442
-16937.910083,32,100.822835
-11992.463105,38,102.301584
-17226.817977,28,104.394158
-18185.945903,38,106.248905
-30168.644221,26,108.067519
-16157.758754,32,110.327233
-17297.042066,27,112.092453
-54368.515489,36,114.168625
-17949.050955,29,116.17198
-71119.816182,32,117.66612
-19271.887264,35,119.555032
-81781.038828,34,121.980358
-8390.408269,38,124.896502
-7103.521621,30,126.780577
-12372.240584,34,128.506491
-16710.413363,28,130.600128
-28116.96231,33,132.567345
-14691.800036,33,134.538979
-15762.081576,32,136.788566
-29940.036499,37,138.823024
-27014.934145,35,141.441315
-46113.453796,32,142.934783
-17399.109237,34,144.945033
-22387.324427,37,147.070178
-14369.151247,31,149.333418
-68469.851575,28,151.442448
-52980.960094,27,153.049532
-22651.550728,37,155.420664
-31405.005332,35,157.762537
-29147.734666,34,159.77097
-10975.513133,33,161.639183
-12320.214371,28,163.187116
-14177.943421,32,164.703532
-14221.202446,35,166.732435
-24218.518503,28,168.262165
-19360.943379,29,170.293179
-17810.730695,42,172.291193
-16929.481983,32,173.744808
-103360.90226,27,175.807591
-28532.059259,32,177.764662
-18303.407233,31,179.264875
-56513.998248,32,181.467989
-18300.142137,40,183.601815
-21424.511876,32,185.127608
-13992.949321,37,186.663189
-67588.731868,28,188.468212
-9049.599284,29,190.227365
-66292.262741,29,191.872944
-34516.409581,30,193.47864
-90426.55836,31,195.398604
-55827.693831,29,197.757005
-25157.853941,38,199.553765
-13617.622093,36,201.075129
-92325.365293,27,202.919602
-54640.003047,38,205.041166
-83971.123417,35,206.919421
-12640.567438,28,208.625438
-19500.434879,32,210.809613
-65773.301159,33,212.678593
-38024.591929,29,214.158017
-19968.775794,27,216.223214
-17426.460752,31,218.307168
-45823.876305,28,220.318573
-14501.155939,35,222.350642
-15509.388578,34,224.04488
-17224.921578,35,226.088064
-84048.596526,29,228.334089
-12550.098272,31,230.37751
-19221.456241,29,232.368834
-21207.509766,28,234.111928
-15299.121883,28,235.947185
-38045.6055,37,238.364856
-17905.998552,26,240.36765
-10021.893943,33,242.2667
-12775.714141,37,244.079634
-35165.441538,30,246.293721
-28717.452504,36,248.74592
-17949.736463,29,251.095329
-71579.400288,29,252.86074
-14590.82887,29,254.860301
-52536.077427,34,256.650496
-36048.821938,34,258.577054
-32562.92398,38,260.84652
-16186.385351,35,262.799342
-24114.979992,37,264.634772
-13805.762416,26,266.633451
-17940.558114,42,268.833423
-19857.943987,26,270.844806
-38851.364848,36,273.866561
-64589.460795,34,275.712314
-13537.294206,34,277.332538
-17715.746826,27,279.096307
-83483.957866,30,280.609097
-24059.105938,29,282.445275
-11947.438521,36,284.311747
-16921.741055,34,285.829673
-113769.548658,30,287.816988
-31835.084734,25,289.951616
-26050.848857,29,291.692412
-16465.443865,36,293.514953
-32046.899675,26,295.355602
-75437.389436,39,297.338518
-20924.837402,33,298.868328
-32160.823896,34,301.217827
-39100.266123,35,303.286474
-105466.633576,24,304.917354
-38219.256225,27,306.908009
-63709.099132,39,308.970405
-79455.095283,34,311.054251
-73275.23442,37,313.408268
-89705.901559,29,315.677443
-17533.263654,28,318.488879
-15013.739211,40,320.962999
-13591.225209,40,322.76737
-28415.107431,32,324.353227
-11248.770224,37,326.376899
-25288.422039,27,328.642222
-9675.923268,30,330.666511
-85057.136037,29,332.97131
-53460.727609,36,334.500032
-12063.905523,30,336.439295
-27505.717475,30,338.309028
-24434.617311,28,340.615031
-92882.109125,32,342.659348
-21471.719711,30,344.627112
-108764.223077,31,346.095134
-78166.680619,27,348.085588
-26556.392519,31,350.266526
-26861.820996,34,352.177816
-9115.76159,38,354.092298
-16586.768898,29,356.336039
-98995.268788,32,358.677936
-28376.620342,32,360.888779
-19777.477857,32,362.41834
-15446.375499,33,364.458571
-28093.629242,34,366.442522
-68604.68599,25,368.310729
-92627.154902,34,370.503589
-83602.950445,38,371.989011
-48418.314789,34,374.345517
-30608.525586,48,376.425573
-26970.907602,26,378.640534
-25404.946728,32,380.475978
-20263.024068,28,381.98685
-38645.860904,26,384.310854
-24872.789223,40,386.497701
-20403.49843,24,388.844593
-173334.601795,44,391.339347
-16989.866044,30,393.336851
-21764.143794,41,395.447553
-24436.076486,39,397.170781
-19170.451671,29,399.163339
-93503.333778,28,401.39164
-23426.770576,31,403.882372
-24762.387807,33,406.255196
-86095.414916,32,408.527065
-14045.096741,31,410.464288
-66698.803285,35,412.324182
-12467.202895,28,414.727851
-95279.824603,27,416.543907
-10725.21793,28,418.422116
-19020.642537,34,420.459296
-17470.306983,38,422.362055
-45416.028793,37,424.854672
-84726.056708,32,426.907897
-11041.373988,31,428.966655
-32001.881939,37,431.087999
-43284.401507,28,432.653286
-32927.774438,34,434.976358
-51012.50208,38,436.687985
-18864.696546,37,438.793078
-84117.44788,30,440.903604
-31514.042987,36,442.676015
-127380.247847,30,444.762277
-10665.455563,31,446.819399
-127866.255648,30,448.492981
-44974.620971,38,450.668363
-29456.620173,30,452.767758
-20321.579272,32,454.896254
-93916.149809,26,456.757422
-93094.032772,30,458.209795
-21800.531299,32,460.160263
-20004.554992,32,461.707465
-16007.660818,25,463.906106
-20841.152237,29,465.577457
-101917.475375,31,467.242522
-60368.825481,28,468.99357
-16987.971625,29,470.695735
-24367.763079,38,472.575858
-18404.16874,32,474.511611
-15685.580693,26,476.499096
-104435.710465,27,478.563301
-31778.539225,31,480.421893
-56761.682679,27,482.258974
-32962.602489,36,484.077641
-115521.761955,28,486.103489
-98896.333123,28,488.056778
-49639.164124,34,490.286634
-81509.830128,33,492.752664
-10498.80497,27,494.249041
-14017.570927,28,496.270094
-23461.521995,36,498.237442
-30315.266234,29,500.128453
-13997.814428,34,501.680525
-26867.537219,34,503.698882
-14003.664697,32,506.009931
-19441.276776,33,507.878768
-27280.76148,42,510.618896
-56142.471727,33,512.524183
-141411.18448,38,514.770789
-18868.681024,39,516.643148
-19341.005969,29,518.516403
-12821.725757,28,520.414901
-25848.550245,33,521.929842
-29781.432449,38,524.038572
-33108.306645,27,525.917673
-88971.928843,39,528.110718
-41871.959318,28,530.489089
-19630.827232,35,532.029833
-85722.389608,32,534.376884
-19995.798241,28,536.536868
-39925.312835,33,538.42826
-29351.800785,28,540.477929
-69849.314318,32,542.111598
-107147.257754,28,544.420897
-15789.939426,32,546.364852
-45998.743105,30,548.578706
-23383.124616,34,550.828997
-27943.081289,28,552.243429
-18709.180602,35,554.59901
-96617.829709,36,556.590554
-49737.669524,37,558.74427
-78432.270828,31,560.811409
-36608.696494,28,562.211662
-10784.846791,31,564.167696
-52059.322726,29,565.963131
-81777.175903,23,567.96392
-38140.322481,32,569.85544
-30927.68661,33,571.716816
-31811.491426,30,573.282388
-26513.100687,40,575.349325
-23991.922249,43,577.948592
-54303.885205,32,580.147879
-16113.049304,37,581.851508
-23890.934212,39,583.401565
-27642.719282,39,585.079881
-26685.134467,35,586.722099
-10738.433516,32,588.349997
-23962.34545,28,590.322351
-10380.200207,34,592.644388
-22345.85058,31,594.689071
-41308.606262,42,596.803461
-8256.551353,30,598.484372
-27939.328086,23,600.40129
-11089.186,29,602.384315
-11602.176161,29,603.792338
-24007.592473,41,606.273927
-102523.650323,37,608.418863
-16982.824851,30,610.977458
-87109.296894,32,613.117793
-115363.724071,31,615.18389
-83451.947014,29,616.764258
-11232.565396,30,618.686573
-15957.516667,34,620.285621
-85241.569247,30,622.034033
-48811.037398,35,624.466666
-19479.78375,26,626.215885
-12095.542981,30,628.226813
-27087.596739,35,629.705046
-18887.109908,30,631.542249
-23171.460638,29,633.46393
-74366.264445,25,635.329522
-187796.888778,37,637.715618
-15049.257721,39,639.151883
-10620.307614,26,641.103162
-13883.332501,27,642.893137
-24821.951712,38,644.680101
-14751.207659,35,646.83668
-19357.628616,37,648.505966
-24379.404515,33,651.113693
-106180.694079,38,653.063044
-43980.004782,41,654.806844
-13980.315772,30,656.410911
-42202.559302,33,658.460226
-160686.425234,45,660.393653
-32622.117684,37,662.431806
-18387.570332,33,664.049914
-85286.582181,30,666.017707
-20253.941509,37,668.547545
-20572.163389,34,671.100595
-27756.288824,46,672.977386
-94806.224291,31,674.954762
-11686.507832,29,676.848135
-46648.464182,29,678.403079
-18011.664163,30,680.151105
-25220.504492,31,681.651024
-46566.667987,30,683.663279
-49398.458456,29,685.286843
-75545.477441,26,687.276015
-30737.174557,28,689.327418
-19876.805485,30,691.496968
-14964.436141,29,693.5667
-14814.112399,38,695.315497
-15668.848538,31,697.185276
-19972.477022,24,699.27221
-110797.129017,28,700.775479
-42490.89594,25,702.768544
-54599.210017,30,704.813219
-16032.150741,40,706.808713
-55140.150805,32,708.729157
-19493.086641,33,710.943412
-71228.847066,28,712.655902
-24920.404832,35,715.08336
-29698.597507,35,716.556391
-13036.765852,33,718.423189
