#{"t_start": 1746371282.5179276, "env_id": "None"}
r,l,t
-24994.056587,31,2.226219
-24969.368221,32,4.108364
-15725.68341,25,5.57084
-44942.169735,33,7.666799
-20760.690219,33,9.73438
-21084.975288,33,11.935302
-11948.932932,27,13.327633
-9465.26148,25,15.123717
-13532.780028,41,17.378825
-19778.775637,36,19.542803
-19030.1379,33,21.136727
-28450.081566,27,22.995611
-30347.852472,31,24.649187
-24827.146054,35,26.401291
-33550.341615,44,28.267997
-12034.997297,30,30.272234
-22663.985614,30,32.25649
-21128.077254,29,33.809374
-18283.153855,25,35.800461
-20712.198608,31,37.684767
-11771.523605,27,39.700758
-17708.58613,36,41.833078
-25644.511884,36,44.666782
-50365.167606,36,46.813882
-17840.743485,32,48.907948
-12821.362938,28,51.021306
-12204.172065,26,52.468122
-17594.804585,33,54.828535
-15019.365813,37,57.024269
-9707.156474,28,58.806628
-30017.92368,39,60.769877
-11662.024118,29,62.463753
-17209.70486,31,64.103037
-16422.093515,33,65.83083
-19292.533594,41,67.588461
-11588.280406,30,69.605087
-16472.312772,29,71.80544
-16806.16525,34,73.336736
-45406.618469,36,75.224706
-118697.177672,40,77.33492
-18421.554642,28,79.506389
-38443.5,39,81.125634
-12894.301741,29,82.698066
-15774.819336,33,84.487768
-21793.560457,35,86.577795
-13331.806017,29,88.451624
-30445.940667,29,90.464727
-19787.947572,30,92.403869
-18322.636666,28,94.492265
-24085.083999,34,96.812039
-51103.632408,35,98.865939
-24510.894179,24,100.69299
-13836.649477,30,102.671875
-24712.995932,33,104.861082
-16009.873739,29,106.278722
-24752.130518,29,107.777318
-12484.331027,28,109.866573
-22121.047095,37,111.680063
-23403.726287,37,113.319498
-16646.424228,29,115.341825
-13568.047904,32,116.972364
-14015.980779,31,118.896504
-11632.28368,33,120.563828
-29554.647459,30,122.461185
-36405.60597,30,124.54171
-17083.739199,29,126.247996
-17529.578011,29,127.850634
-13005.192755,28,129.76045
-20816.166821,35,131.656294
-20441.668648,25,133.569444
-13268.412953,31,135.147348
-25086.018399,34,137.318578
-30921.72726,30,139.60581
-11362.942414,31,141.51508
-13360.898333,31,143.915173
-29721.21701,27,145.361552
-13142.281273,28,146.961399
-25690.001972,33,148.616202
-31148.431534,32,150.355713
-20022.575537,30,152.31468
-20070.111562,38,154.338654
-36666.593075,30,156.236527
-18145.409424,40,157.900931
-29897.692614,29,160.247236
-55629.943562,36,162.237509
-28150.646607,30,164.051069
-38141.79573,29,165.557422
-24885.121029,31,167.467579
-41088.047416,39,169.527181
-21761.027552,39,171.65427
-29302.288708,38,173.317272
-58027.927258,32,175.217182
-35136.798245,31,176.8613
-12614.258998,36,178.657233
-53169.31601,43,180.684083
-32855.725296,28,182.53989
-19550.17849,27,184.079792
-18807.573395,31,186.710265
-30172.687511,40,188.30364
-26883.224726,29,190.4758
-11889.223016,32,192.507796
-27281.380539,28,194.102453
-29738.080736,34,195.796782
-16502.557915,44,197.732732
-11865.202032,24,199.27145
-18853.648271,30,201.38306
-17307.974772,35,203.477546
-20126.638238,36,205.17115
-14212.231006,37,207.585177
-16238.67989,35,209.374076
-19413.447988,31,211.130763
-18743.786437,31,212.823969
-10854.890234,30,214.436995
-11460.13307,32,216.138091
-22987.448055,28,217.805076
-26814.344694,26,219.461516
-8289.979479,38,221.507317
-19723.06333,29,223.393287
-22017.05,38,224.833409
-32457.931793,28,226.572223
-8933.505393,32,228.458049
-10063.784398,35,229.87975
-17912.275956,29,231.796193
-11472.757699,24,233.670607
-29749.636912,33,235.471999
-8694.545959,25,237.40908
-18155.918112,33,239.527096
-40444.574158,39,241.57108
-17324.212345,33,243.372294
-15847.616467,35,245.229935
-28000.171321,33,247.414027
-21430.170237,34,249.10977
-8694.298544,33,250.588942
-20030.947701,34,252.37351
-17313.089497,29,254.414041
-17398.665941,35,256.550808
-26167.103431,38,258.890801
-22385.497965,24,260.567848
-27649.671561,32,262.044858
-11855.457192,28,264.209671
-17346.320786,29,265.716789
-19281.061104,27,267.612959
-20673.665362,29,269.554669
-28916.550995,30,271.127978
-13937.087328,33,272.600988
-18223.345311,33,274.0472
-25562.735507,40,275.80777
-32512.331102,33,277.235884
-20874.911568,26,278.640902
-25398.433999,29,280.673236
-9820.166194,28,282.050897
-19524.502072,37,283.51867
-25026.839832,37,284.998782
-20426.144247,27,286.603323
-25622.023476,34,288.078581
-21772.550377,32,289.538982
