episode,reward
0,-13107.75
1,-18677.3
2,-36299.8
3,-12391.9
4,-20968.1
5,-27036.6
6,-24258.8
7,-19076.7
8,-14848.6
9,-18661.3
10,-16053.2
11,-22696.55
12,-15747.6
13,-31880.4
14,-55110.1
15,-43087.3
16,-36290.5
17,-24320.15
18,-12697.85
19,-16052.15
20,-31394.3
21,-20293.0
22,-25650.3
23,-42361.7
24,-22239.9
25,-12684.75
26,-18308.2
27,-20998.15
28,-34136.9
29,-16121.25
30,-33719.45
31,-73413.35
32,-21225.35
33,-9319.9
34,-45313.65
35,-10831.8
36,-17183.5
37,-9963.7
38,-21109.75
39,-18227.7
40,-17580.4
41,-30420.65
42,-22868.0
43,-20893.15
44,-19285.15
45,-14745.2
46,-22984.8
47,-89358.0
48,-23302.5
49,-24001.55
50,-20866.0
51,-8275.15
52,-14832.15
53,-13616.05
54,-15410.0
55,-31621.9
56,-13423.05
57,-21690.8
58,-24697.65
59,-9983.9
60,-15602.7
61,-27911.05
62,-24797.3
63,-8888.3
64,-24382.85
65,-26901.85
66,-22458.8
67,-24048.25
68,-28791.6
69,-19253.0
70,-12474.5
71,-49379.2
72,-15821.5
73,-22382.7
74,-22176.05
75,-26342.15
76,-43303.25
77,-23411.35
78,-18421.85
79,-13232.8
80,-13272.1
81,-15417.5
82,-12984.85
83,-19026.1
84,-19653.3
85,-13798.35
86,-18774.8
87,-25162.65
88,-15066.05
89,-12939.9
90,-19080.35
91,-11406.8
92,-12656.3
93,-21823.9
94,-18890.55
95,-27997.0
96,-14388.75
97,-30773.65
98,-28521.6
99,-18488.2
100,-11102.9
101,-57303.1
102,-10079.45
103,-28409.75
104,-11397.7
105,-35646.3
106,-9865.25
107,-17731.5
108,-16378.35
109,-10470.8
110,-35067.3
111,-13524.9
112,-24310.65
113,-12252.65
114,-18164.8
115,-29071.85
116,-18159.4
117,-21681.25
118,-25455.45
119,-17849.25
120,-11462.95
121,-21220.55
122,-31623.7
123,-31238.8
124,-28969.4
125,-18917.5
126,-15600.45
127,-23332.6
128,-9701.35
129,-33874.25
130,-25339.5
131,-28263.9
132,-13080.3
133,-24866.5
134,-24070.3
135,-18844.6
136,-15967.05
137,-11735.2
