#{"t_start": 1746317200.5799966, "env_id": "None"}
r,l,t
-13107.75,28,1.577607
-18677.3,33,3.012323
-36299.8,31,4.439591
-12391.9,32,5.863584
-20968.1,31,7.303626
-27036.6,30,8.733661
-24258.8,35,10.217519
-19076.7,36,11.747936
-14848.6,32,13.296652
-18661.3,33,14.739944
-16053.2,27,16.247199
-22696.55,35,17.696054
-15747.6,43,19.189879
-31880.4,37,20.70103
-55110.1,43,22.183227
-43087.3,30,23.632884
-36290.5,35,25.073094
-24320.15,34,26.538677
-12697.85,33,27.983893
-16052.15,28,29.395417
-31394.3,40,30.881292
-20293.0,42,32.386913
-25650.3,28,33.924007
-42361.7,35,35.392956
-22239.9,33,36.840542
-12684.75,33,38.292422
-18308.2,27,39.742957
-20998.15,31,41.185617
-34136.9,32,42.617917
-16121.25,30,44.080545
-33719.45,42,45.987656
-73413.35,41,47.48704
-21225.35,33,49.022011
-9319.9,31,50.448503
-45313.65,33,51.987697
-10831.8,25,53.409668
-17183.5,28,54.796584
-9963.7,36,56.367466
-21109.75,30,57.784685
-18227.7,35,59.196838
-17580.4,31,60.605766
-30420.65,34,62.032563
-22868.0,26,63.428601
-20893.15,33,64.866062
-19285.15,35,66.314164
-14745.2,34,67.762113
-22984.8,34,69.24104
-89358.0,39,70.736897
-23302.5,27,72.135012
-24001.55,37,73.586361
-20866.0,28,75.03055
-8275.15,27,76.504766
-14832.15,32,78.013763
-13616.05,31,79.459969
-15410.0,37,81.005548
-31621.9,31,82.463472
-13423.05,35,83.887312
-21690.8,37,85.336485
-24697.65,33,86.767199
-9983.9,38,88.215676
-15602.7,30,90.04065
-27911.05,29,91.475081
-24797.3,35,93.03281
-8888.3,29,94.448582
-24382.85,28,95.873631
-26901.85,36,97.345378
-22458.8,35,98.814307
-24048.25,32,100.251168
-28791.6,25,101.660405
-19253.0,31,103.092228
-12474.5,28,104.488672
-49379.2,37,105.967786
-15821.5,42,107.457659
-22382.7,30,108.902966
-22176.05,40,110.381612
-26342.15,31,111.856508
-43303.25,29,113.279894
-23411.35,36,114.719183
-18421.85,30,116.137285
-13232.8,34,117.581164
-13272.1,28,119.003207
-15417.5,27,120.423093
-12984.85,31,121.844799
-19026.1,38,123.303966
-19653.3,32,124.759218
-13798.35,35,126.19422
-18774.8,24,127.589374
-25162.65,38,129.063517
-15066.05,33,130.497608
-12939.9,29,131.902405
-19080.35,36,133.336954
-11406.8,30,139.626235
-12656.3,31,141.04152
-21823.9,26,142.45487
-18890.55,29,143.896063
-27997.0,33,145.333448
-14388.75,26,146.72715
-30773.65,34,148.16242
-28521.6,28,149.587673
-18488.2,31,151.023026
-11102.9,30,152.442297
-57303.1,37,153.932525
-10079.45,28,155.334537
-28409.75,34,156.798693
-11397.7,28,158.211596
-35646.3,33,159.670678
-9865.25,30,161.080319
-17731.5,31,162.48759
-16378.35,31,163.906183
-10470.8,29,165.313864
-35067.3,35,166.775848
-13524.9,30,168.199014
-24310.65,33,169.652555
-12252.65,33,171.071989
-18164.8,28,172.506641
-29071.85,35,173.951674
-18159.4,28,175.351602
-21681.25,26,176.770725
-25455.45,37,178.224373
-17849.25,26,179.606154
-11462.95,26,181.011954
-21220.55,32,182.44321
-31623.7,36,183.911048
-31238.8,25,185.322063
-28969.4,38,190.825457
-18917.5,35,192.251165
-15600.45,38,193.706798
-23332.6,27,195.115196
-9701.35,41,196.563393
-33874.25,30,198.028021
-25339.5,34,199.466953
-28263.9,38,200.953987
-13080.3,38,202.406038
-24866.5,30,203.833382
-24070.3,31,205.267215
-18844.6,38,206.740793
-15967.05,31,208.195668
-11735.2,33,209.63934
-13813.9,35,211.083827
-16527.35,40,212.554476
-22291.35,39,214.022751
-29115.45,33,215.484512
-27935.75,34,216.938725
-8728.05,29,218.34034
-24040.35,35,219.783621
-33028.4,28,221.223342
-20770.25,28,222.635043
-14732.55,38,224.090317
-58043.2,35,225.554426
-10498.15,25,226.941224
-31733.4,39,228.424384
-32612.2,27,229.85583
-21945.25,26,231.268153
-8326.95,34,237.261667
-22912.8,39,238.734159
-18636.2,34,240.188433
-23742.6,28,241.610963
-34344.15,36,243.08722
-22447.95,30,244.517911
-23802.05,26,245.962951
-8513.7,33,247.382574
-22219.8,30,248.798039
-18132.25,34,250.237244
-31915.95,36,251.69303
-16825.5,35,253.135078
-13366.95,38,254.608519
-12786.75,36,256.048563
-11002.1,37,257.492275
-29655.45,30,258.917287
-13162.45,32,260.357751
-14809.4,35,261.801395
-18561.35,28,263.215977
-25918.75,29,264.62771
-28441.2,34,266.083171
-24303.65,30,267.511051
-22138.4,31,268.954983
-17135.4,32,270.401133
-41216.3,35,271.851325
-32267.15,37,273.296217
-17860.4,36,274.759121
-23301.7,40,276.230426
-10738.9,34,277.665983
-21141.0,39,279.124595
-40558.5,36,285.083243
-39798.95,32,286.520289
-25319.3,31,287.948835
-14004.8,41,289.420772
-23819.75,35,290.87901
-23390.1,31,292.35772
-25804.9,29,293.824932
-25829.6,26,295.244221
-19359.6,31,296.689481
-17145.15,33,298.131836
-24483.65,32,299.557036
-34555.3,34,301.057194
-44155.25,27,302.500461
-37508.05,28,303.934791
-18629.8,36,305.404651
-21451.5,34,306.848867
-21776.75,23,308.237037
-40220.1,33,309.688439
-15764.85,34,311.116975
-10231.65,25,312.508098
-30213.7,30,313.958364
-28313.45,30,315.3911
-24044.05,34,316.863248
-28041.2,39,318.307758
-26392.35,32,319.760139
-20138.3,34,321.205763
-25146.2,25,322.612068
-33834.2,45,324.119816
-13631.4,28,325.525126
-19472.7,31,326.946685
-13241.7,30,328.368152
-10973.45,22,329.744634
-22825.25,38,335.842048
-22449.4,29,337.279398
-16273.2,35,338.732647
-11628.45,31,340.147391
-11390.3,27,341.556648
-45475.7,31,343.007427
-24127.95,30,344.430758
-8078.2,28,345.840773
-25390.4,28,347.28071
-9225.8,32,348.706617
-20209.25,30,350.124946
-16153.7,31,351.570286
-20848.45,28,352.982773
-45609.15,40,354.484509
-12073.8,23,355.871406
-16117.45,31,357.307689
-28979.55,32,358.755927
-36893.35,43,360.282216
-6442.25,26,361.665265
-28238.3,31,363.106833
-13605.9,31,364.529367
-10196.55,33,365.956778
-12990.8,34,367.389193
-13288.7,37,368.83177
-31330.75,35,370.289463
-17732.2,28,371.700451
-24951.8,34,373.140288
-20861.0,48,374.63797
-52626.1,33,376.107977
-22867.65,40,377.583952
-19509.05,39,383.269489
-13614.8,32,384.69708
-23450.9,32,386.114149
-10193.2,26,387.507809
-26241.0,37,388.973852
-33897.8,36,390.423357
-20368.2,33,391.86602
-8430.0,30,393.268757
-16448.3,35,394.706153
-14148.45,30,396.11984
-23855.45,35,397.574926
-24134.15,35,399.001277
-14302.8,32,400.428363
-24264.35,36,401.879861
-41306.65,40,403.359032
-21731.0,34,404.81365
-24073.75,44,406.288607
-24975.35,31,407.720163
-20820.6,30,409.142593
-26519.75,28,410.57617
-25226.65,26,412.167632
-11775.8,36,413.599001
-22048.5,33,415.055005
-23454.1,24,416.451789
-12273.55,32,417.881292
-23944.5,31,419.308813
-17055.7,34,420.761807
-29020.25,39,422.248549
-16585.95,34,423.704687
-15527.35,41,425.176031
-15630.25,41,431.247529
-65106.6,36,432.731397
-22642.75,29,434.154375
-18793.45,24,435.535419
-27573.55,47,437.033316
-22266.5,28,438.449238
-12142.0,30,439.8701
-11141.85,30,441.284862
-29937.1,32,442.735212
-17627.4,32,444.147527
-25349.95,27,445.563428
-28885.1,33,447.01892
-32935.25,30,448.461387
-8835.65,35,449.89663
-8526.65,32,451.328367
-9450.75,32,452.758507
-21803.0,28,454.193845
-19119.0,34,455.650203
-26572.2,31,457.097418
-12524.8,36,458.532087
-11917.35,32,459.953404
-18362.6,32,461.397585
-37359.5,30,462.843593
-43278.95,32,464.320445
-16705.8,35,465.758882
-9291.25,29,467.172671
-27012.5,37,468.621756
-35892.05,34,470.08112
-23536.8,37,471.553468
