episode,reward
0,-26599.422182
1,-774824.741171
2,-106891.249894
3,-44579.101351
4,-38245.851038
5,-85889.607457
6,-112446.735055
7,-1378311.726891
8,-37229.350986
9,-19607.0
10,-1343125.169677
11,-595941.015952
12,-284741.047347
13,-18512.164176
14,-265136.570228
15,-139440.661795
16,-27542.966426
17,-181422.604296
18,-13761.761672
19,-950278.256731
20,-50506.545189
21,-397815.114756
22,-530239.083309
23,-874954.844728
24,-358133.389025
25,-1116203.889581
26,-70779.983085
27,-511231.726977
28,-8029.805094
29,-827230.376057
30,-782102.181105
31,-66711.422278
32,-1408781.643453
33,-602997.592818
34,-562930.245385
35,-767274.930393
36,-43066.339473
37,-16911.587564
38,-39074.818032
39,-183447.140835
40,-20495.785058
41,-337031.581703
42,-555380.434175
43,-23274.7703
44,-64995.941219
45,-57065.26974
46,-231576.600821
47,-89636.294114
48,-114961.063147
49,-408934.467262
50,-178448.860068
51,-114813.790023
52,-20309.140081
53,-611997.570967
54,-707482.008751
55,-91637.277711
56,-15639.204132
57,-442334.473249
58,-349806.16089
59,-43639.583711
60,-58333.838905
61,-110278.190545
62,-839504.165444
63,-963419.178066
64,-20526.202069
65,-11355.715184
66,-232268.725908
67,-548782.661206
68,-48070.671991
69,-320682.387917
70,-14718.836094
71,-15139.198477
72,-26447.387208
73,-28493.879367
74,-43570.755935
75,-9320.815105
76,-928133.450338
77,-755304.581721
78,-14633.026418
79,-41080.06529
80,-568065.09142
81,-256794.259765
82,-235856.438455
83,-193757.990968
84,-53715.169453
85,-67809.381518
86,-111251.036743
87,-632494.523763
88,-117018.679948
89,-97206.597936
90,-466946.453198
91,-18497.439984
92,-105431.989017
93,-707163.671506
94,-37281.669953
95,-26151.43446
96,-622242.466628
97,-815561.192258
98,-403239.182704
99,-360805.32396
100,-15007.937431
101,-23140.519544
102,-591208.190299
103,-19599.410122
104,-81340.92629
105,-172384.543534
106,-86443.586084
107,-19742.606187
108,-69731.023397
109,-73313.202863
110,-837393.951689
111,-31473.903488
112,-573705.226245
113,-358542.148771
114,-149855.467893
115,-58000.514169
116,-753161.258349
117,-157769.336474
118,-15063.166615
119,-1032914.794648
120,-151802.863066
121,-201619.954925
122,-1065810.941076
123,-72179.846297
124,-58972.529995
125,-86007.837512
126,-10241.156094
127,-16838.70504
128,-111966.38011
129,-24606.784623
130,-50283.418118
131,-36740.478994
132,-30692.060785
133,-534114.998919
134,-13004.529121
135,-638847.06095
136,-13888.813769
137,-16683.562173
138,-187717.830387
139,-64363.351742
140,-168425.4478
141,-74981.271212
142,-496960.354364
143,-640594.554137
144,-445610.996306
145,-13203.458886
146,-257843.527479
147,-151104.958399
148,-610259.303347
149,-198197.253725
150,-183885.455806
151,-27578.828357
152,-77097.608332
153,-23531.271976
154,-40712.719366
155,-54237.089784
156,-29486.639839
157,-133213.647546
158,-807042.931511
159,-64369.953114
160,-755457.629868
161,-30793.562868
162,-345786.347471
163,-91124.88907
164,-749078.193043
165,-590709.370716
166,-737440.294981
167,-41899.514315
168,-787257.902902
