#{"t_start": 1746351140.973612, "env_id": "None"}
r,l,t
-9707.046498,27,1.67818
-13151.259724,31,3.137776
-47860.741698,30,5.114072
-13833.618042,33,7.224209
-28746.745308,30,8.741854
-11998.078941,39,10.275104
-43104.038308,36,12.459381
-31505.863308,31,13.972991
-46111.175136,29,15.892319
-41782.525775,32,17.668602
-10636.5334,31,19.19163
-16305.367674,26,21.186992
-41598.012349,34,23.08513
-53968.519038,34,25.124997
-39352.532025,36,26.673337
-19012.805546,35,28.497705
-43524.041799,28,30.298395
-42947.037219,36,32.69614
-25193.461441,35,34.189791
-12049.252996,35,35.927742
-9479.823121,26,37.788138
-38233.746366,34,40.082032
-56177.421734,33,42.244576
-7347.266799,33,44.453182
-9781.07785,33,46.140718
-12443.683791,28,48.28712
-26547.509486,33,50.263072
-32847.930441,34,52.171001
-13696.867411,34,53.811201
-30353.718991,31,55.394719
-62691.627872,31,57.59302
-38491.264439,33,59.324406
-17846.803367,25,60.725048
-33533.881985,29,63.30613
-58144.368639,34,65.044911
-21096.556383,39,67.25215
-23359.705433,29,69.288862
-11696.745415,30,70.806452
-20086.904585,29,72.812239
-19772.154619,37,74.574289
-18059.569874,25,76.084668
-72462.89343,40,77.988597
-29954.289526,36,80.303867
-34185.570235,32,82.06702
-25941.691956,38,84.17799
-27427.582533,30,85.660212
-14495.715769,33,87.623623
-24735.54282,40,90.015552
-41438.164703,39,92.370789
-37152.126319,42,94.118991
-15766.293861,41,95.777988
-52915.295912,39,97.994987
-15850.349281,37,100.048628
-22513.524411,31,102.067471
-19570.668323,35,103.933601
-15690.540994,26,105.791601
-36151.324937,32,107.360963
-24808.877758,35,109.91892
-22513.816628,24,111.506621
-41541.336404,35,113.542153
-16374.94946,30,115.527092
-23309.338849,34,117.255493
-30545.889328,37,119.267562
-13464.291645,33,121.192656
-14669.560672,31,123.220233
-34748.022702,27,125.348063
-26296.205329,34,127.168628
-14012.085305,32,129.391767
-45813.321094,33,130.976715
-13562.61984,30,133.205825
-33081.517425,24,134.970207
-47889.168446,30,136.404735
-37651.502524,27,138.179696
-20003.249167,35,140.145537
-16495.280899,34,141.64569
-42432.990281,31,143.979977
