episode,reward
0,-9707.046498
1,-13151.259724
2,-47860.741698
3,-13833.618042
4,-28746.745308
5,-11998.078941
6,-43104.038308
7,-31505.863308
8,-46111.175136
9,-41782.525775
10,-10636.5334
11,-16305.367674
12,-41598.012349
13,-53968.519038
14,-39352.532025
15,-19012.805546
16,-43524.041799
17,-42947.037219
18,-25193.461441
19,-12049.252996
20,-9479.823121
21,-38233.746366
22,-56177.421734
23,-7347.266799
24,-9781.07785
25,-12443.683791
26,-26547.509486
27,-32847.930441
28,-13696.867411
29,-30353.718991
30,-62691.627872
31,-38491.264439
32,-17846.803367
33,-33533.881985
34,-58144.368639
35,-21096.556383
36,-23359.705433
37,-11696.745415
38,-20086.904585
39,-19772.154619
40,-18059.569874
41,-72462.89343
42,-29954.289526
43,-34185.570235
44,-25941.691956
45,-27427.582533
46,-14495.715769
47,-24735.54282
48,-41438.164703
49,-37152.126319
50,-15766.293861
51,-52915.295912
52,-15850.349281
53,-22513.524411
54,-19570.668323
55,-15690.540994
56,-36151.324937
57,-24808.877758
58,-22513.816628
59,-41541.336404
60,-16374.94946
61,-23309.338849
62,-30545.889328
63,-13464.291645
64,-14669.560672
65,-34748.022702
66,-26296.205329
67,-14012.085305
68,-45813.321094
69,-13562.61984
70,-33081.517425
71,-47889.168446
72,-37651.502524
73,-20003.249167
74,-16495.280899
75,-42432.990281
76,-27003.547296
77,-14942.390179
78,-14544.427423
79,-22566.386393
80,-42382.870263
81,-15754.055522
82,-36115.697352
83,-30344.598991
84,-62371.630743
85,-10703.846772
86,-19091.561089
87,-68308.891364
88,-31866.351485
89,-24665.829323
90,-29526.27377
91,-66899.05786
92,-23007.569691
93,-35709.960535
94,-53300.956617
95,-26969.186033
96,-28027.621946
97,-43525.692233
98,-18726.264155
99,-20988.314391
100,-16058.962714
101,-13372.250955
102,-38768.245315
103,-46090.898961
104,-18189.566808
105,-27576.8053
106,-43119.980236
107,-41084.202251
108,-32906.449668
109,-22088.462577
110,-30863.044842
111,-26836.66885
112,-31834.60948
113,-19543.863322
114,-27006.836095
115,-19494.121982
116,-37193.147629
117,-14042.436996
118,-11178.774432
119,-23353.280919
120,-53607.81476
121,-39093.60035
122,-51213.393294
123,-20689.407027
124,-108665.63584
125,-17716.893756
126,-18631.295066
127,-18638.30243
128,-19089.173767
129,-61738.514659
130,-31884.918656
131,-11381.205918
132,-46561.969807
133,-104394.755495
134,-49614.201038
135,-18988.855238
136,-16067.273514
137,-27930.956875
138,-21931.663392
139,-50017.675573
140,-18535.358947
141,-80843.460895
142,-34079.700886
143,-12100.138438
144,-14190.170117
145,-22093.926249
146,-30775.029875
147,-10009.825055
148,-36200.265328
149,-17277.904253
150,-14798.698481
151,-19107.598903
152,-15134.491819
153,-38096.121575
154,-19678.449032
155,-87831.527569
156,-58107.952725
157,-57480.7677
158,-26360.373416
159,-30237.300451
160,-17807.362246
161,-40852.732019
162,-36251.080477
163,-20382.214378
164,-24042.168049
165,-22268.687238
166,-26777.229423
167,-35622.809971
168,-65403.316655
169,-20821.02119
170,-25382.322351
171,-27879.854833
172,-48254.999793
173,-46847.321119
174,-40626.805593
175,-19074.972538
176,-19044.232068
177,-16429.772426
178,-21583.657065
179,-11578.867202
180,-33610.119608
181,-18277.970374
182,-13942.410948
183,-63072.438664
184,-40446.39429
185,-21030.368998
186,-18293.937842
187,-32386.227095
188,-31044.081831
189,-12267.631801
190,-18119.785973
191,-37022.483818
192,-28517.441397
193,-23927.064419
194,-74506.515159
195,-13788.854685
196,-51954.196812
197,-25223.5766
198,-20571.523772
199,-63109.816328
200,-28071.83664
201,-16987.640994
202,-23102.475908
203,-26680.698256
204,-36763.825676
205,-16602.022888
206,-35170.963809
207,-20249.527497
208,-31932.126032
209,-67830.499977
210,-38356.360209
211,-35526.208009
212,-18188.20294
213,-13896.160876
214,-16597.714054
215,-36288.0141
216,-14525.897774
217,-11713.814564
218,-35362.719428
219,-19662.850065
220,-42571.004531
221,-13567.222177
222,-44258.994731
223,-20218.161534
224,-14164.796845
225,-13590.417429
226,-25915.831013
227,-16208.120045
228,-55945.262382
229,-28391.283412
230,-311894.928911
231,-19362.377252
232,-14343.982795
233,-13183.7172
234,-33800.343319
235,-10038.043576
236,-11948.764271
237,-14047.009621
238,-23050.975167
239,-39123.517316
240,-16055.160198
241,-10770.449167
242,-8584.328948
243,-35552.309832
244,-30610.897608
245,-24048.903193
246,-22731.914112
247,-27452.697184
248,-18668.891157
249,-25951.174114
250,-109610.286034
251,-34521.653096
252,-37488.459008
253,-16193.226625
254,-51168.783348
255,-11703.813153
256,-29477.110996
257,-19584.630241
258,-9413.761956
259,-26555.878934
260,-31931.947891
261,-37799.970019
262,-16505.08885
263,-58208.412383
264,-73723.385708
265,-17721.516711
266,-30914.388709
267,-36531.874897
268,-26588.340833
269,-18838.106843
270,-11906.940473
271,-44273.854377
272,-21965.002349
273,-26978.379868
274,-28197.014432
275,-12845.443025
276,-30820.468571
277,-10658.263003
278,-9279.182036
279,-17876.526277
280,-27402.289114
281,-35351.59439
282,-18204.276517
283,-21632.843104
284,-26833.427843
285,-14801.332542
286,-18851.925762
287,-19143.093373
288,-44228.727645
289,-14259.701411
290,-13173.528421
291,-32370.670617
292,-34448.664672
293,-40363.591955
294,-44534.919292
295,-24870.726071
296,-12433.098032
297,-11937.462246
298,-34210.960419
299,-8420.173452
300,-23883.508456
301,-22420.670463
302,-14073.285365
303,-11563.280407
304,-43113.848153
305,-23248.133246
306,-26463.902963
307,-9907.433802
308,-18795.270416
309,-68455.973779
310,-30682.746227
311,-30202.660136
312,-8934.480958
313,-20962.33537
314,-33334.555497
315,-28842.637679
316,-18019.797042
317,-62284.084236
318,-17483.612113
319,-60600.075498
320,-13128.346857
321,-54463.39562
322,-25929.787044
323,-10091.779097
324,-44396.897671
325,-18083.647775
326,-20450.365669
327,-34837.527326
328,-14268.485557
329,-20891.590298
330,-16926.182566
331,-45057.779974
332,-24992.406119
333,-15758.840682
334,-29475.709337
335,-16821.342375
336,-10071.451644
337,-57311.851149
338,-44968.658065
339,-37014.792412
340,-28123.81456
341,-15055.658263
342,-19655.558254
343,-8968.465977
344,-20181.807615
345,-27456.164273
346,-43441.467371
347,-21917.09195
348,-25233.179536
349,-28351.314079
350,-14119.726408
351,-23225.305153
352,-23583.046133
353,-24905.929825
354,-16040.086612
355,-39692.548065
356,-8119.825442
357,-23033.450312
358,-33956.583435
359,-13689.923161
360,-21108.543498
361,-40099.02052
362,-16256.555443
363,-24367.185159
364,-19351.331201
365,-40000.96034
366,-10498.208914
367,-27852.689593
368,-10673.006124
369,-15771.29047
370,-19340.79664
371,-21015.509808
372,-17939.029052
373,-11940.014309
374,-23009.162194
375,-22423.765726
376,-16145.029386
377,-13393.613403
378,-17247.61728
379,-31459.477465
380,-43359.195769
381,-23126.465802
382,-14753.042245
383,-10280.481783
384,-13364.661214
385,-15710.246745
386,-42702.548885
387,-20025.963252
388,-54404.240256
389,-12743.625113
390,-32978.562818
391,-27065.60215
392,-11486.306799
393,-32117.513986
394,-11799.07014
395,-21674.242589
396,-28235.918733
397,-30772.228606
398,-40300.045439
399,-22468.662209
400,-37675.89602
401,-57488.499183
402,-34389.115579
403,-34803.936777
404,-42285.542232
405,-32526.864011
406,-17891.968062
407,-16205.251057
408,-29168.444472
409,-19388.893526
410,-28876.513707
411,-28538.670637
412,-37748.591664
413,-14406.717287
414,-12672.217021
415,-48265.919631
416,-16342.054007
417,-20628.209553
418,-13240.266198
419,-13607.891793
420,-16536.844898
421,-15938.210217
422,-19711.355734
423,-13390.649887
424,-16297.25
425,-44035.515133
426,-9724.069602
427,-29118.883964
428,-22348.236498
429,-12234.067453
430,-15443.070853
431,-12607.143174
