#{"t_start": 1746367323.1346967, "env_id": "None"}
r,l,t
-24091.981745,32,1.713031
-15291.650194,23,3.501163
-9048.835254,29,4.998176
-16866.057356,35,6.934655
-108060.723016,27,8.774337
-15063.144051,33,11.050556
-59508.711116,28,12.94698
-9023.998986,38,15.342045
-13652.684421,33,16.965601
-22222.193004,33,18.833522
-17816.85621,36,20.769414
-85608.889876,24,22.307839
-23518.078919,34,24.046207
-34424.001135,27,26.075663
-36102.664157,34,27.590934
-8479.815066,27,29.60544
-10765.337402,30,31.67442
-25762.277337,29,33.292555
-63660.232816,41,35.521194
-95464.865403,32,37.465858
-20492.26489,28,38.972683
-77154.731885,27,40.922272
-29007.499736,37,42.670724
-16626.677041,26,44.649468
-21611.306717,34,46.591376
-15556.378226,32,48.782701
-59921.44715,32,50.555048
-31462.096866,35,52.669354
-12991.035439,31,54.685949
-7498.793726,37,56.656198
-30735.581015,33,58.140607
-26156.149579,28,60.231452
-23792.023903,31,62.024386
-36041.931853,37,63.598426
-150794.780953,27,65.211311
-95063.732481,30,67.596198
-24034.483365,32,69.508646
-33215.017707,37,72.02186
-20849.601799,39,73.661563
-60493.952624,30,75.382719
-32549.673253,33,77.591041
-11517.729416,30,79.006219
-17947.663411,28,80.943091
-35911.296261,37,82.800797
-15682.540231,27,84.748985
-24714.418529,33,86.900759
-103078.100945,26,88.86985
-39444.173509,38,91.039771
-26011.138283,32,92.504066
-64941.172157,27,94.253051
-32852.059992,39,96.723493
-10285.808063,35,98.749641
-38869.26178,27,100.684399
-21719.20858,38,102.433515
-90403.269236,34,104.261938
-81711.919042,34,106.621738
-8859.787504,28,108.467057
-16128.429517,32,110.530625
-122260.280466,31,112.553272
-45155.652471,34,114.512952
-24917.853654,31,116.802407
-15485.281455,35,118.238791
-131589.371041,31,120.264903
-7196.185229,31,122.452183
-19192.73461,33,124.244319
-61612.011116,28,126.128373
-45543.978912,34,127.956182
-19550.607605,36,130.05783
-87324.016754,29,131.923375
-16840.954528,35,133.388463
-37313.111035,33,135.075694
-14703.96625,37,137.254799
-14812.595988,35,139.168866
-13448.336611,32,141.719775
-11235.513543,30,143.199726
-32177.743169,35,145.204636
-22868.975211,33,146.908221
-50708.746846,37,148.703419
-10950.314612,39,150.913749
-17627.888201,32,153.107016
-12481.284955,40,155.557375
-127005.13769,33,157.379842
-11457.620367,30,159.021753
-20104.648226,35,161.087398
-122177.447471,27,163.066289
-8721.820923,36,165.5009
-102391.595301,37,167.125544
-16099.137332,37,169.027998
-109001.054306,37,171.012713
-34205.28663,40,173.040912
-31337.836187,30,174.733023
-107031.684776,30,176.50206
-17374.256461,33,178.395906
-21462.012283,28,180.23867
-23620.165883,35,181.781111
-20890.684562,29,183.578362
-21953.833229,30,185.48313
-13682.228506,38,186.946324
-26000.894554,37,188.949378
-89931.788173,45,191.295396
-118820.322327,33,193.446599
-102014.388438,36,195.892501
-14553.926408,36,198.154983
-16729.949703,30,200.557428
-31234.753719,35,202.041526
-120359.001341,35,204.056977
-16283.375878,30,206.226867
-43235.56404,29,208.166625
-19676.536387,40,210.192003
-29050.494971,31,212.068829
-13282.961529,27,213.869965
-75592.557083,24,215.554361
-31239.41281,35,217.23927
-106009.05513,28,219.084782
-12779.588127,33,221.529551
-22504.941419,26,223.610909
-28777.927061,30,225.251872
-16533.823692,36,226.961814
-21592.234786,35,228.70924
-20415.284439,26,230.712136
-23499.979362,28,232.270348
-83195.88418,38,233.973099
-17941.49998,35,236.229416
-14693.297024,37,237.894156
-53649.002236,33,239.565328
-64583.144653,29,241.847517
-25399.022709,37,243.85634
-33980.223204,36,246.097802
-12270.55645,34,247.631364
-29672.615638,33,250.097857
-36714.906068,29,251.924637
-25486.589168,35,253.902529
-39596.31786,40,256.000627
-23681.067341,42,257.81462
-32403.312853,28,259.719835
-97473.399584,36,261.82883
-21475.875792,48,263.960234
-18378.098678,28,266.191821
-25281.74206,38,267.853576
-80347.796349,30,269.867023
-14744.132745,29,272.002534
-91620.920442,29,274.141486
-23913.291409,27,276.081465
-111278.198702,35,278.021065
-34311.675751,38,280.629826
-23816.698797,44,282.251461
-41391.153647,28,283.897471
-52854.573518,34,285.820741
-89132.034283,26,287.245103
-22855.470386,30,289.017856
-17882.743273,35,291.032647
-13659.801913,35,292.810101
-10670.273497,33,294.720124
-13302.008562,29,296.83235
-18842.567034,36,298.367255
-19370.871832,32,300.429079
-15416.665993,29,302.458409
-20813.079445,38,304.317845
-14279.881117,37,306.575494
-49062.673518,34,308.398476
-12317.35858,27,310.421478
-57692.792403,35,312.434415
-19535.809204,37,313.961375
-17982.851248,36,316.24821
-24512.65662,33,318.073252
-14029.51874,31,320.056796
-67501.967414,33,321.660599
-10115.146596,30,323.535803
-76284.386241,32,325.716119
-65922.57824,28,327.475494
-79067.111761,34,329.239306
-16063.020852,30,331.07894
-81026.440899,28,332.930671
-23655.52085,28,335.199016
-14058.242009,30,336.988027
-24889.027195,28,339.015458
-28935.845107,34,340.973774
-120006.076599,27,343.40044
-22527.13025,33,345.571066
-17963.88821,34,347.172471
-67497.906456,24,348.614802
-14445.199354,34,350.640554
-15121.083318,34,352.935619
-16047.449876,29,355.004217
-135439.248811,38,356.89165
-57498.080784,36,358.697108
-16270.143398,31,360.815326
-24596.567958,34,363.141374
-12801.557892,33,365.762276
-14009.4076,31,367.729565
-15626.853561,32,369.314929
-123402.703767,31,371.369794
-48957.121723,28,373.397641
-18602.936663,36,375.30363
-11326.776736,33,377.189945
-21882.685576,30,378.996685
-20859.847141,29,380.934316
-25742.823204,38,383.149013
-38253.393433,23,384.965207
-10025.848632,29,386.735621
-29505.952922,35,388.435987
-13311.929187,30,390.139723
-13275.027427,25,392.067546
-116129.805708,27,393.592772
-26190.955465,32,395.253769
-28715.487237,29,397.120617
-20789.961955,45,398.757926
-12929.535663,32,400.798348
-92569.650022,33,402.78837
-14370.566971,36,404.911647
-16853.914934,33,406.971109
-94685.336119,34,408.830443
-47262.01614,35,411.408167
-6711.1,31,413.208951
-12813.391334,32,415.306471
-60913.591224,33,417.425986
-11085.290724,38,418.995361
-22807.254918,32,421.164643
-15051.5,45,423.519462
-16924.944113,28,425.326348
-64699.731561,28,427.728364
-51898.262364,32,429.216156
-10474.864954,30,431.134752
-8863.837789,33,433.0464
-32869.348024,37,435.690857
-56981.785064,38,437.410021
-8464.304412,33,439.042338
-13246.025148,31,441.008446
-14542.754196,28,443.059107
-25230.81459,34,444.829666
-58879.723151,28,446.871117
-40784.520649,24,448.875936
-26652.827807,43,450.576525
-24019.84491,34,452.370537
-21844.714113,29,453.978464
-13196.986556,30,456.044599
-18798.227387,32,458.177552
-39564.005576,30,459.760222
-14797.622307,33,461.939728
-20723.656921,36,463.90899
-48591.467225,29,465.90435
-85635.854109,33,467.344808
-137434.84824,28,469.00807
-13799.054095,35,470.503933
-18696.473644,32,473.025683
-25386.592145,33,474.679871
-69437.197369,33,476.657358
-21045.338022,31,478.6216
-40088.712493,37,480.629675
-35470.151974,38,482.864071
-13993.06665,34,484.827736
-21563.544171,30,486.669555
-30183.141677,36,488.821632
-33775.796069,27,491.16053
-26842.448856,29,493.211587
-48946.085763,27,494.730079
-12924.49532,32,496.751166
-18877.706547,28,498.60508
-102038.234884,28,500.249207
-25577.821385,34,502.08768
-19966.717552,32,503.757383
-29968.199345,28,505.324428
