#{"t_start": 1746322647.6613417, "env_id": "None"}
r,l,t
-17779.4,27,1068.120199
-8607.0,28,1069.910692
-46529.4,38,1071.892946
-12685.4,31,1073.852726
-20193.6,29,1076.146679
-55153.2,30,1078.254217
-29980.8,38,1080.416634
-15710.6,31,1082.559714
-16150.6,37,1084.546876
-8868.6,32,1086.321978
-19787.0,28,1088.291027
-11213.4,30,1090.330658
-11543.0,33,1091.841987
-11009.6,24,1093.396322
-10404.0,27,1095.342411
-14316.4,24,1096.741692
-17916.8,30,1099.381255
-20496.0,29,1101.457324
-11220.8,36,1103.979751
-15060.8,39,1106.092732
-15859.2,37,1107.724477
-25793.6,30,1109.736562
-15836.6,31,1111.610502
-17950.4,33,1113.936905
-21430.8,39,1116.427207
-23055.6,35,1117.91643
-48754.8,30,1120.208368
-19833.2,33,1121.923435
-21295.4,32,1123.884749
-15659.0,32,1125.729185
-19317.4,36,1127.458344
-14484.6,30,1129.462465
-12132.6,29,1131.323405
-16559.6,29,1133.247497
-19354.8,33,1134.794078
-16825.8,32,1136.600755
-20546.0,34,1138.66253
-17405.0,32,1140.54653
-10345.8,37,1142.470489
-23415.8,39,1144.174163
-46428.8,33,1146.114653
-7171.6,32,1148.455163
-52887.0,31,1149.998816
-24847.0,36,1151.743664
-11696.8,32,1154.171536
-41938.0,35,1156.129856
-24582.0,36,1158.210281
-13205.6,30,1159.697334
-21929.8,31,1161.393314
-17049.4,35,1163.401223
-18327.4,42,1165.358274
-14000.0,25,1166.898894
-39756.4,31,1168.929815
-15982.2,28,1170.918356
-35802.0,31,1172.699162
-31114.2,40,1174.479574
-9703.2,26,1176.326596
-15248.6,30,1178.176146
-41157.2,30,1179.686327
-48133.6,35,1181.621176
-23311.0,43,1183.370388
-19314.6,32,1184.81069
-11336.8,35,1186.830023
-16802.6,35,1188.876764
-17262.4,43,1191.608018
-25034.8,38,1193.486044
-10055.4,25,1194.918147
-20563.4,29,1196.764251
-21970.6,31,1198.970328
-14164.2,35,1200.764219
-16661.4,44,1203.030118
-19688.8,28,1204.887518
-22884.4,32,1206.615361
-15866.4,38,1208.871887
-20680.0,37,1210.500972
-11148.8,24,1212.193026
-27745.0,34,1214.366151
-21325.2,34,1216.471086
-22507.4,37,1218.614825
-42100.6,34,1220.245226
-22535.2,31,1222.343212
-22175.8,40,1224.134838
-24825.2,42,1226.345596
-46918.6,34,1228.423065
-20144.0,33,1230.19137
-19073.8,28,1231.896888
-26601.6,28,1233.961826
-14702.0,26,1235.404809
-29992.0,31,1237.15622
-22358.4,30,1239.160337
-5530.0,29,1241.25985
-12184.2,32,1243.481437
-35518.0,31,1245.166013
-11969.8,30,1246.883302
-58581.0,30,1248.760796
-14221.4,34,1250.693304
-30824.2,27,1252.921851
-26980.4,30,1254.845725
-51091.4,42,1256.655093
-9635.6,32,1258.300858
-22593.6,36,1260.20234
-13195.8,34,1262.048473
-13569.4,27,1263.496352
-10997.2,29,1264.946345
-12758.0,31,1266.85043
-17872.4,28,1268.390414
-21021.4,34,1269.945722
-13514.2,30,1271.860324
-14380.8,38,1273.941688
-28968.6,33,1275.500035
-22850.0,31,1276.927877
-14785.2,32,1278.86859
-26653.6,33,1280.547163
-13576.2,32,1282.463885
-20003.8,36,1285.963474
-19630.6,26,1287.572237
-16298.8,28,1289.239681
-14885.0,33,1291.953476
-26542.0,37,1293.533068
-15527.0,30,1295.183107
-17568.6,29,1297.143117
-11169.0,33,1299.255929
-19639.6,26,1301.096585
-49872.4,30,1302.619061
-11771.2,36,1304.495505
-19510.6,32,1306.180755
-19091.2,31,1307.707311
-21025.6,36,1309.631962
-9592.2,27,1311.370986
-18933.4,26,1313.241298
-21701.8,29,1315.152719
-36884.6,33,1316.857545
-13533.0,32,1318.991466
-30773.2,36,1320.495425
-22775.6,30,1322.237952
-22362.6,35,1324.139039
-27898.8,30,1326.5607
-34669.4,34,1330.543247
-7533.8,28,1331.974201
-40860.2,28,1336.20746
-35310.2,32,1339.64473
-13648.4,31,1341.881818
-47213.8,35,1346.282814
-13854.0,34,1347.942569
-110282.4,37,1351.825206
-13665.4,24,1353.646524
-19819.4,28,1355.710607
-12128.2,35,1357.220896
-18158.8,27,1358.948849
-17776.0,26,1360.985096
-13028.2,30,1362.564073
-28452.2,26,1366.788024
-39020.0,37,1368.992582
-10419.2,28,1372.283556
-10294.0,35,1374.637096
-19471.0,32,1377.514921
-18734.4,26,1379.234281
-11519.6,41,1380.965694
-16825.6,34,1382.854506
-7877.6,29,1384.490989
-30339.8,28,1386.502037
-27326.4,27,1387.967815
-15531.2,34,1389.858671
-25162.6,30,1391.296423
-15504.4,35,1393.577023
-12194.0,32,1395.520412
-26397.2,35,1397.540832
-8842.0,29,1398.987666
-12758.0,37,1400.930599
-14584.2,29,1402.93572
-12186.4,30,1404.861052
-12204.2,34,1406.587834
-15006.2,29,1408.630684
-23001.8,34,1410.577522
-13851.0,32,1412.08773
-14262.6,25,1414.198522
-21635.8,29,1416.042621
-11884.8,27,1418.21388
-20489.2,32,1419.744763
-31409.8,37,1424.066164
-94056.6,38,1426.145024
-14611.0,36,1428.164425
-15299.8,30,1429.855838
-20065.8,31,1431.672723
-11362.6,27,1433.526976
-16087.4,29,1435.020192
-19490.2,32,1436.535905
-36960.2,28,1439.820951
-27832.6,29,1441.563272
-22895.8,35,1445.09845
-7666.0,29,1447.140613
-26763.6,38,1449.044831
-10775.6,26,1450.935083
-18745.8,37,1455.165658
-35270.4,34,1456.949316
-19056.0,33,1458.671313
-16631.6,35,1460.59473
-22953.8,33,1462.807688
-52315.2,29,1465.556544
-8238.0,29,1468.080189
-16105.8,33,1470.747367
-17499.4,29,1472.420013
-11657.8,34,1474.651319
-27461.2,32,1476.337157
-20367.8,30,1478.287141
-16999.2,31,1481.168378
-25953.6,36,1483.214238
-8797.4,31,1485.310534
-19145.8,31,1487.470148
-26841.8,31,1490.043758
-8098.0,29,1491.841335
-18463.4,32,1493.762597
-21242.4,33,1495.392851
-25757.0,39,1496.940425
-58356.0,32,1499.660209
-12560.6,34,1501.381567
-16767.4,28,1504.699355
-19027.2,30,1506.371636
-20201.6,33,1508.463205
-22007.4,36,1509.92496
-10906.4,29,1511.571427
-12418.0,34,1513.662141
