#{"t_start": 1746344822.51828, "env_id": "None"}
r,l,t
-17841.66226,32,813.583776
-45703.025716,30,815.681617
-12603.645003,34,817.553359
-9174.680572,30,819.142298
-25048.805074,36,821.515994
-10315.596457,29,823.140031
-17574.089324,31,824.865338
-20718.658851,39,826.983782
-12580.616841,31,828.589602
-18803.469558,37,830.876754
-16126.5091,31,832.720306
-10730.674551,29,834.447611
-25830.692878,35,836.343561
-19737.826175,31,837.801066
-28681.67808,33,839.587607
-13679.807639,32,841.080004
-20560.812838,29,843.174134
-26783.522673,30,844.697767
-16664.156872,24,846.74016
-12534.21615,29,848.730249
-16888.782389,30,851.01804
-24314.709042,32,853.179578
-16365.462686,36,854.878428
-16991.072013,35,857.529954
-18628.311068,28,859.053323
-54724.816949,38,860.624772
-19610.452494,38,862.297087
-18203.817153,33,864.399786
-16413.672819,33,866.461339
-21768.803605,33,868.65075
-52834.639867,29,870.15243
-24666.514745,31,872.116555
-10399.792364,34,874.130037
-15026.076466,27,875.867944
-26872.809436,30,877.858749
-11656.140127,28,879.607225
-25896.591063,39,881.66904
-21615.064194,34,883.615925
-24614.718964,36,886.408124
-11755.005188,34,888.195153
-19342.377179,36,890.27219
-8542.765058,36,892.196431
-22731.287489,33,893.690294
-23139.052967,38,895.964435
-30968.715755,29,897.464191
-39950.232404,38,899.4907
-8237.354475,28,901.654254
-13496.569056,34,903.64774
-51055.391988,28,905.617239
-19666.133604,35,907.476942
