#{"t_start": 1746361004.9239724, "env_id": "None"}
r,l,t
-32286.960586,34,2.036582
-11271.985215,31,4.386966
-24871.269482,35,6.465585
-13329.597855,29,8.065616
-15621.461467,31,10.040181
-29730.652056,31,12.024288
-23678.07111,30,13.593409
-60751.500796,29,15.814567
-33925.320588,34,17.553058
-21220.008917,36,19.804092
-8696.366058,25,21.532732
-13505.412683,29,23.158669
-20730.157184,30,25.294305
-30147.83095,28,27.065734
-14657.489719,28,28.927201
-36553.167886,32,30.967031
-27847.359348,35,32.751976
-30265.610734,34,34.820018
-17659.256593,37,36.627142
-47600.160459,22,38.365314
-8063.719697,26,40.379759
-14043.98041,31,42.03894
-11014.210706,28,43.961492
-9990.84624,34,45.524405
-14775.289899,32,47.061085
-44136.410682,32,49.357827
-17699.912747,35,50.777619
-31362.444949,43,52.718358
-17007.28184,31,54.792588
-32723.573881,34,56.428911
-24272.761641,32,58.66988
-22464.621589,37,60.614396
-25183.476105,34,62.919552
-45064.904833,29,64.559256
-76722.53047,34,65.999622
-56451.028465,35,68.058528
-14288.571298,24,69.950298
-23450.709781,31,71.712219
-21382.704384,34,73.834258
-22004.32576,33,75.647991
-7438.893242,35,77.577849
-6594.994365,30,79.49226
-19266.010764,33,81.039428
-6641.876145,27,83.132762
-14793.027279,30,85.173735
-18996.157812,39,86.964881
-32853.21005,32,89.120849
-40367.473497,37,91.029608
-17212.949157,29,92.817845
-79400.051094,32,94.804158
-17494.619548,32,96.239115
-23686.624395,30,98.239294
-70799.338005,32,100.526846
-20266.667656,34,102.865632
-30726.000645,29,104.722371
-17103.207239,39,106.430243
-81476.877109,30,108.523254
-57850.78485,24,110.518928
-14496.694811,27,112.359592
-59736.944006,33,114.59134
-9964.563137,31,116.280635
-16963.043976,34,118.766541
-40251.732414,32,120.690673
-15147.286054,38,122.407671
-23334.404859,28,124.446423
-77012.286359,32,126.44241
-23041.365512,32,128.647736
-71319.383543,35,131.165629
-23995.717392,37,132.796632
-22637.944017,24,134.583407
-15909.484146,39,136.57169
-17321.290821,32,138.433312
-14071.108389,28,140.299498
-29536.873809,30,141.799265
-8314.164183,29,143.752569
-22872.824766,33,145.366652
-29172.224211,38,147.006868
-15990.538202,32,149.240656
-31270.339922,42,150.780257
-27121.446955,29,152.649332
-50981.824487,42,154.641834
-40060.392545,31,156.363381
-21819.619762,31,158.38825
-17766.232917,32,160.470202
-61130.722508,30,162.758268
-15163.974914,37,164.990411
-57354.44557,31,166.936887
-9013.996968,29,168.876585
-17546.563922,35,170.780295
-6686.309715,28,172.63146
-80172.689336,28,174.758085
-21996.952453,29,176.218678
-14263.875435,30,178.620508
-50575.854038,33,181.024784
-30788.019038,31,183.070495
-24679.653777,32,185.176282
-16840.800811,26,186.959365
-12960.335828,32,189.004806
-15781.474162,34,191.083812
-12322.5715,33,193.157519
-22460.725518,30,195.06247
-30619.57585,31,196.513687
-26890.33819,31,198.533827
-14713.9521,27,200.434386
-23954.338245,30,202.038006
-15720.615128,32,204.229611
-22480.834861,33,206.612005
-9731.069224,34,208.80797
-19109.226149,31,210.70356
-44941.285174,35,213.027977
-8972.206002,33,214.761206
-66358.097086,39,216.609005
-15790.181312,30,218.657961
-23273.64035,43,220.273043
-11021.730058,31,222.085843
-14316.51386,32,224.132799
-24635.767621,34,226.414785
-10893.335634,31,228.286361
-13596.800251,33,229.987453
-31466.953481,33,232.038682
-27599.813186,28,234.044604
-21436.65,39,235.921658
-6201.42857,28,237.942308
-57974.28971,28,240.038729
-56458.043596,31,241.852342
-17447.160532,33,243.513244
-8311.035734,29,245.362455
-43364.107994,32,246.968429
-27818.898679,30,248.9847
-12206.263704,37,250.676557
-24552.645763,40,252.182698
-36558.533684,24,254.428616
-10902.787846,33,255.856157
-17180.836789,39,258.34118
-23083.132119,30,260.573043
-13218.764217,32,262.222074
-15631.653736,32,264.290841
-14850.527992,33,265.88818
-8478.35356,28,268.250373
-10130.95268,26,270.125129
-51549.4915,31,271.913297
-58908.433356,25,274.239327
-12278.367425,28,276.0187
-10519.237091,39,278.180172
-16624.708418,25,280.362227
-27529.314649,34,281.853991
-20680.408287,28,283.985378
-20171.254965,34,286.037246
-19175.1,31,287.976083
-12811.63847,40,290.728507
-32069.240279,30,292.580913
-18425.858297,35,294.695634
-13743.241397,34,296.286977
-30099.961185,30,297.948223
-28809.849773,34,299.994594
-18395.912961,36,301.470649
-28131.431929,32,303.278979
-14489.290206,40,305.457939
-85400.304766,28,307.399775
-18703.44454,32,309.730641
-33205.159389,30,311.466555
-29098.894765,32,313.699297
-13933.817206,28,315.403007
-69855.232954,28,317.163811
-12116.838507,28,319.039074
-13165.524486,34,321.017292
-22457.277081,27,323.064176
-18759.44386,28,325.043186
-53936.36551,36,327.121676
-19213.482934,33,328.641043
-14995.364062,31,330.566836
-40202.389263,39,332.576733
-35264.456267,33,334.580443
-26884.683982,44,336.405755
-27196.601337,34,338.596626
-78971.570923,31,340.778459
-12655.426081,28,342.648348
-24906.116183,39,344.112138
-22422.478706,28,346.108471
-13380.205468,27,347.962419
-16562.297451,36,350.067321
-14940.385738,33,351.815591
-59733.21326,32,353.830818
-25810.162208,32,355.801843
-37211.495423,35,358.014374
-48279.189104,25,359.969449
-11323.900001,27,361.660948
-46645.630136,29,363.433205
-54494.303793,34,365.743711
-12447.797302,25,367.658289
-12061.975209,31,369.478021
-24324.289744,27,371.025821
-23946.469978,31,373.003071
-14773.865824,27,375.052021
-26760.756303,36,376.99895
