#{"t_start": 1746357421.4148643, "env_id": "None"}
r,l,t
-23071.531688,42,334.299443
-57448.656488,35,335.839221
-23661.293113,28,337.78446
-24076.673384,36,339.988745
-11764.874876,28,342.186523
-20622.135003,37,344.371456
-14840.592383,30,345.892451
-55559.798972,35,347.950389
-30490.921664,38,349.978055
-12478.385091,33,351.397001
-38987.515622,36,352.860563
-41776.49822,36,355.093926
-16409.938771,34,356.765224
-18565.038631,39,358.808247
-54390.473123,32,360.900254
-40802.731371,29,362.865428
-66229.88097,29,365.025377
-54932.774493,31,366.649853
-12226.608925,30,368.68081
-61995.252475,32,370.374065
-19080.864537,36,372.631013
-55552.839431,31,374.544808
-20845.572074,27,376.44966
-20365.762766,35,378.489636
-44932.261242,25,380.210257
-17499.867027,28,381.693643
-43782.250567,33,383.521206
-12659.230261,38,385.245879
-26194.211589,30,386.717758
-49249.822849,38,389.237581
-19276.24979,32,391.235327
-23411.612797,31,393.286164
-26108.575396,37,394.714494
-75328.486088,25,396.598754
-155499.929055,38,398.466475
-53472.591125,38,400.187895
-46746.566842,32,401.947815
-18811.639332,33,403.846232
-12836.247233,29,405.673836
-21366.207041,29,407.126414
-32404.697388,38,409.175279
-7600.370437,28,410.718887
-69761.65297,34,412.226652
-17098.460274,29,414.370853
-13173.373984,29,416.305821
-14909.882276,29,418.145207
-65481.850384,33,420.014283
-36823.681086,36,422.039341
-33736.23803,33,423.661813
-47458.662751,26,425.164811
-31534.238365,35,427.193859
-58007.597678,26,428.730021
-15767.343545,34,430.364168
-47725.535082,39,432.430858
-38559.531064,35,433.91228
-46202.646567,35,436.461896
-54047.313667,26,438.232667
-36983.508013,40,440.39127
-28662.465549,40,443.00266
-82405.67708,29,444.871138
-12394.034148,30,447.028251
-30492.586981,28,448.815485
-41307.901968,31,450.814109
-19059.734078,30,453.620015
-11576.212067,36,455.378073
-22431.979792,33,457.764988
-39887.27105,29,459.225942
-24407.362633,32,461.369658
-23246.291058,39,463.545944
-35598.760589,38,465.524492
-25000.145139,34,467.074872
-16574.387128,25,468.970939
-60740.956155,27,470.991877
-43655.966539,35,473.388902
-16142.341412,28,474.837544
-35556.688174,20,476.704842
-47238.552294,35,478.897428
-25339.712686,34,480.592071
-21155.21083,28,482.548351
-59326.426989,31,484.42072
-62351.629153,31,486.41345
-23682.088181,35,488.380144
-13475.049452,27,490.192758
-12710.045735,32,492.076228
-21648.55845,39,494.24713
-66093.916578,29,496.453794
-7225.395697,28,498.320901
-16654.9942,31,499.812843
-46219.683428,31,501.571216
-17095.348387,32,503.761895
-7451.440788,26,505.367016
-68160.571002,33,507.287242
-16677.78216,30,509.329053
-42099.075046,45,511.554277
-14855.09848,29,513.308258
-18920.47499,36,514.734145
-29832.031852,34,517.081983
-38073.519144,33,519.037685
-16591.045473,33,521.304514
-77695.643291,28,523.347054
-21484.691552,31,524.967239
-38609.211843,29,527.027763
-13590.930703,33,529.322838
-51533.711714,30,531.687657
-26121.091905,38,534.016616
-32139.390399,31,536.032962
-22534.264118,33,538.103389
-25606.35,37,540.355724
-65868.397631,31,542.62275
-57778.148898,30,545.016862
-16766.23285,32,546.668655
-16461.818188,32,548.52581
-73035.823718,35,550.165903
-36040.111219,34,552.306451
-8296.10479,29,554.432676
-16777.332212,38,555.897676
-18355.696787,35,557.866021
-110044.021709,33,560.024179
-117739.77148,28,561.583387
-52509.815594,32,563.77867
-13580.85194,28,565.350776
-48147.268614,27,567.423212
-21466.135817,31,569.372179
-25655.326643,30,571.108954
-14064.291118,32,573.030889
-16755.593084,30,574.733716
-52048.293895,40,577.055198
-18190.01593,35,578.827241
-84181.78366,31,581.076508
-13110.675499,30,582.544639
-16752.544313,38,584.877659
-29982.165921,31,586.736485
-13116.829807,32,588.523389
-28361.916759,34,590.272091
-30022.964137,28,592.093852
-40040.161533,28,594.205944
-23030.24398,33,596.601535
-32856.635273,37,598.758055
-14834.587316,27,600.615334
-44304.841459,38,602.739233
-12240.216093,28,604.634151
-45617.417524,27,606.59416
-41407.195106,33,608.59776
-14626.645801,34,610.001746
-9656.802016,27,612.001298
-53864.351166,31,613.914489
-39029.524472,30,615.850079
-10904.168056,35,618.147375
-27841.539284,32,620.031523
-14493.53099,36,621.841598
-34543.100642,30,623.441476
-16854.258609,32,625.00965
-22619.966743,36,627.128021
-15742.407573,31,628.6177
-12517.239531,34,630.361033
-14179.580982,33,632.286772
-6430.656973,29,634.279082
-52025.630348,30,636.077272
-28594.019186,36,638.191479
-11781.328485,35,639.892716
-39458.299782,33,641.929054
-21891.958496,28,643.639879
-22224.315486,35,645.225689
-25374.34751,29,647.834495
-40052.608771,37,649.923085
-31473.123161,34,651.84832
-26477.864179,41,653.832725
-14777.325506,32,655.596133
-17554.702569,27,657.119549
-9173.979207,29,659.071459
-69069.449743,30,661.60568
-19159.706438,29,663.820737
-24835.330021,32,665.840691
-27476.652167,29,668.002204
-26124.703049,35,669.893498
-42687.855109,31,671.843555
-20534.964174,27,673.933127
-45048.381,29,676.256808
-17242.022332,33,678.317954
-12116.533275,27,679.692229
-28888.58767,34,681.642269
-52131.099707,38,684.239779
-64450.693133,36,685.932352
-31292.860782,26,688.028717
-19315.924412,28,689.636953
-22067.293419,34,691.683547
-50462.174281,31,693.568525
-166395.859471,36,695.017459
-28993.752049,28,697.004867
-17566.162447,29,699.173773
-45316.31775,37,701.412841
-14669.962087,28,703.332162
-25886.911509,42,704.902364
-31803.86323,34,707.244299
-22758.436472,29,709.134452
-13256.680104,30,711.138979
-61662.501969,24,712.894158
-24902.166671,37,715.151647
-53026.085432,30,717.087308
-22098.93367,42,719.257121
-15307.047781,30,720.667755
-67846.486925,32,722.38848
-28110.251629,32,724.443802
-59613.911358,35,725.915147
-14258.536281,28,727.579328
-14440.886393,27,729.495871
-15197.763509,34,730.977149
-29821.624031,29,732.976289
-29581.375745,32,734.932609
-39824.506787,39,736.896517
-46982.47194,28,739.118638
-35443.452613,39,741.438238
-14046.389791,29,743.025007
-29242.113368,38,744.572205
-33214.328349,32,746.661674
-15449.363204,25,748.445892
-36944.613624,39,750.010396
-14487.778282,26,752.020185
-19922.618638,31,754.365844
-25266.981296,28,756.524616
-25630.28685,33,758.595269
-19494.808125,30,760.040884
-17904.7,39,762.239551
-22346.161616,30,764.31577
-16693.914557,35,766.085856
-22860.030172,44,767.898829
-44339.05477,33,769.710359
-11571.971511,36,772.106567
-36717.943623,31,773.970613
-27042.539301,36,775.91625
-16832.984311,28,777.312983
-85556.348837,32,779.552325
-33298.832034,33,781.847341
-25432.265159,36,783.740897
-14647.320449,33,785.403175
-15312.535487,31,787.148189
-14520.630657,37,789.630687
-16405.360275,32,791.475416
-17380.272442,29,793.886783
-28184.638379,37,796.139677
-29936.137072,32,798.06548
-17757.210034,26,799.891257
-44014.256736,23,802.177539
-61568.137438,38,804.72602
-40445.516662,32,806.897204
-22940.451439,25,808.795877
-41584.25412,37,810.599226
-18848.27262,29,812.465192
-37011.82206,33,813.975035
-48202.061186,28,815.637801
-27839.783313,33,817.468419
-32432.527824,34,819.057066
-11498.358465,33,820.809855
-33735.963881,41,823.341244
-33912.005284,38,824.947873
-9958.114239,31,826.918553
-18863.801267,27,828.774954
-32995.422716,38,830.509512
-19088.359613,27,832.344529
-55554.251119,36,834.677012
-17952.331619,36,836.617129
-10801.5774,28,838.757871
-15106.544289,32,840.362996
-18219.593564,30,842.723208
-57858.298338,30,844.743486
-18988.902744,30,846.773681
-27949.443915,34,848.809664
-18016.764277,29,850.259246
-24428.582001,27,852.402702
-14881.182648,28,854.626403
-21132.225979,32,856.241941
-48675.481081,30,858.073139
-11976.93374,27,860.206949
-42291.242094,34,862.199548
-19512.019351,31,864.552482
-23577.493591,32,866.108147
-46308.266971,30,868.453142
-72576.970829,33,870.204629
-13813.798026,31,872.704674
-63710.754867,33,874.626648
-8321.599317,28,876.033123
-19855.695242,35,878.395437
-52163.428458,32,880.209614
-47193.967013,23,882.236166
-23703.973878,33,884.79378
-36492.400518,34,886.264158
-22066.297817,34,888.094133
-56675.601213,35,890.225403
-20194.980679,36,891.989594
-59064.672317,28,894.036649
-26479.236121,35,895.950243
-22237.756604,34,897.416449
-31036.310173,29,898.975622
-18833.512096,31,900.803622
