#{"t_start": 1746342112.5983942, "env_id": "None"}
r,l,t
-26334.5,30,698.174999
-21130.65,30,700.728884
-19422.4,31,702.888674
-10169.05,32,705.072158
-16114.95,29,707.117517
-19041.3,34,708.80142
-15527.15,26,710.875291
-12118.25,31,712.848907
-11035.4,28,714.866019
-14304.8,39,716.761936
-39679.0,45,718.361418
-38238.6,36,720.805439
-10305.6,30,722.566866
-20438.85,32,724.511631
-34707.2,32,726.31524
-30415.4,34,728.129055
-29529.05,31,730.301065
-18507.35,40,732.537002
-16784.4,31,734.668361
-11978.1,28,736.460166
-16602.85,35,738.212188
-23133.15,35,739.949656
-8698.9,33,741.727931
-19925.4,28,743.357905
-28755.55,32,745.483727
-10866.1,28,747.431362
-12332.45,32,748.8949
-15961.15,36,751.273888
-22260.2,31,753.333298
-29685.35,31,755.38281
-82645.45,40,757.680494
-14820.2,29,759.456186
-15165.3,30,761.421917
-13726.85,40,763.31498
-63522.15,37,765.521024
-12410.3,33,767.786907
-24037.1,31,769.319416
-6495.35,25,771.209872
-17279.35,33,773.311437
-14416.15,35,775.33268
-25100.0,30,777.340532
-21859.95,42,779.321712
-14863.6,39,781.169412
-14255.0,38,783.267765
-10332.85,32,785.57997
-20164.45,41,788.059196
-28556.65,35,790.168659
-9277.0,36,792.255859
-25723.0,35,793.921444
-17573.0,34,796.240349
-15229.45,35,798.386849
-10433.1,30,800.699401
-24047.85,26,802.758689
-10359.85,34,804.177495
-12531.65,31,805.883523
-32331.65,28,807.951348
-29975.1,37,809.726393
-8881.75,32,812.59805
-30892.55,35,814.255253
-20550.1,28,816.165097
-36582.6,33,818.294564
-18892.85,32,820.080803
-27300.0,33,822.223769
-11066.75,29,823.987333
-10670.5,32,826.667473
-17197.2,36,828.402428
-24035.5,32,830.600392
-23711.8,28,832.620454
-23001.75,33,834.375483
-29736.55,33,836.053582
-28279.05,38,838.281612
-18943.75,29,840.409117
-16877.9,31,842.203803
-21677.15,33,844.388542
-31141.05,29,846.454471
-47474.9,36,848.13288
-19989.5,33,849.660969
-16111.05,30,851.675364
-19857.55,31,853.175126
-53558.75,27,854.680259
-16338.65,32,856.714235
-23787.4,29,858.40264
-14429.1,29,859.787375
-12912.95,35,861.760415
-51513.3,41,863.549602
-17535.4,34,865.415002
-21836.6,28,867.420931
-14654.85,33,869.425648
-18955.25,33,871.864185
-17379.05,31,874.103731
-21793.2,29,876.148739
-10708.0,32,878.196696
-18287.05,37,880.220114
-17353.1,33,882.101997
-14391.85,32,884.133965
-36093.2,37,886.686852
-15350.75,28,888.399745
-19553.95,27,890.771178
-9924.55,36,892.304903
-66801.0,40,894.255232
-11008.6,29,896.471191
-21937.25,33,898.455273
-26885.7,33,900.489152
