#{"t_start": 1746374958.7111945, "env_id": "None"}
r,l,t
-51361.937564,39,1.962976
-17241.294955,31,3.916963
-21315.109485,33,5.75026
-110013.325331,34,7.417208
-86395.979324,37,9.300546
-39779.281783,33,11.15466
-39226.962537,35,12.956753
-21224.433327,43,14.938921
-28994.831692,27,16.636505
-21006.539163,36,18.504653
-53540.799333,39,20.056786
-10721.434944,33,21.981088
-54297.112146,27,23.670357
-10390.476269,29,25.24761
-69249.079639,37,27.134101
-39085.033213,36,28.882937
-53476.851114,32,30.412074
-16463.05,29,32.05381
-12849.373176,29,33.572141
-29024.551967,34,35.034047
-37684.563406,36,36.944849
-17526.971452,35,38.760341
-29824.243103,32,40.51399
-15052.428701,26,41.925071
-16216.32278,33,43.68435
-46468.326816,33,45.529484
-19441.837423,31,47.48431
-8898.00379,31,49.33022
-17698.653198,30,51.249768
-40206.567984,28,53.235024
-9867.892616,30,55.197168
-17178.769164,32,56.980157
-28706.556618,31,58.443783
-9371.267659,35,60.116135
-11013.482413,28,61.76799
-32105.027898,32,63.22823
-15709.488927,28,64.652456
-37192.57433,28,66.113484
-54211.592606,32,67.597451
-39286.858034,34,69.255051
-8715.858856,28,70.8542
-18497.262169,28,72.284833
-20058.08523,37,73.770417
-44719.972086,32,75.370829
-36336.570301,29,77.052973
-16338.192796,31,78.481575
-36123.16914,37,80.168513
-20176.56953,34,81.61735
-103469.254314,36,83.202673
-29044.817215,27,85.072855
-10920.279007,33,87.042284
-26120.401391,36,89.188249
-21480.063128,28,90.891804
-14323.75102,30,92.899242
-45112.014118,30,94.645072
-63132.274222,38,96.351794
-26595.155579,38,98.261983
-17763.75994,41,99.816615
-62144.958534,33,101.399828
-26444.514799,32,103.273919
-11690.373461,29,104.845761
-54884.821993,29,106.913708
-18008.43813,38,108.408386
-20303.709374,28,109.904146
-65324.378268,33,111.406336
-9577.172738,33,113.165299
-20349.534721,27,114.841292
-19408.207517,34,116.390362
-30823.479691,43,118.023515
-18374.086736,35,119.508848
-15974.043003,31,120.987316
-30385.627635,33,122.463559
-31656.392901,31,123.880839
-10998.591893,26,125.386284
-28108.051472,29,126.825507
-23023.094096,32,128.263896
-45379.909731,35,130.043006
-13214.262951,27,131.495544
-24497.906754,34,133.443932
-61037.803469,29,135.284468
-56937.184754,27,136.882195
-15432.365269,33,138.959051
-40607.371152,37,140.92869
-22359.603736,34,142.888932
-16275.086251,29,144.390991
-11264.573139,34,146.051089
-32318.877002,35,148.048192
-45031.777657,34,150.010556
-12084.64035,29,151.814452
-75514.854519,32,153.386297
-21797.048837,38,155.001717
-20468.58547,43,156.624714
-26462.320866,35,158.659281
-56909.127611,35,160.321266
-36941.383008,29,161.749598
-15978.790041,28,163.418296
-26315.493174,27,165.27595
-45596.025267,33,167.099844
-15508.861479,38,169.146742
-92751.291132,29,171.044138
-39218.992431,27,172.59166
-41240.189104,21,173.966983
-14579.497007,37,175.439777
-11956.420353,27,176.986752
-23501.300489,32,178.49301
-39776.029421,30,179.93186
-47666.451352,23,181.458712
-19713.866242,29,182.90591
-13316.035601,27,184.479205
-22914.991291,35,186.08951
-27108.173093,30,187.576706
-31870.76336,35,189.538512
-57292.079516,26,191.290875
-28628.541807,36,192.747327
-16830.589337,33,194.509393
-21850.72687,30,196.064434
-20538.544294,32,197.638382
-26956.135262,36,199.742864
-25095.890353,36,201.39159
-30590.225555,36,202.863183
-21435.007744,31,204.901812
-13261.877911,32,206.891142
-35647.338008,35,208.517945
-11266.42371,30,210.099427
-73368.549181,40,212.025729
-24884.109563,28,213.752483
-25352.518829,40,215.637986
-29721.502133,35,217.100415
-45052.144804,26,218.499346
-44499.468614,31,220.172595
-43145.522197,36,222.130027
-8311.379566,33,223.85089
-54463.83137,29,225.774998
-39109.072356,23,227.648374
-72159.468422,34,229.269854
-25717.309605,36,231.019316
-43092.402321,28,232.969293
-20348.56799,31,235.021539
-48412.267774,29,237.002385
-110629.905639,38,238.731536
-14895.738193,35,240.385344
-65644.204461,32,242.111447
-19759.149358,31,243.618087
-18173.78963,36,245.429595
-12636.860627,31,247.261175
-8980.774543,31,248.750998
-20232.404363,35,250.534262
-36117.194513,31,252.264375
-14221.699727,34,254.201919
-25327.046046,34,255.739549
-16356.923462,38,257.53932
-38765.040417,27,259.047168
-52330.967163,29,260.484767
-25564.19975,29,262.00893
-46370.206118,35,264.813809
-29454.095737,38,266.296616
-45790.020417,36,267.763657
-24556.535277,32,269.205508
-41318.581806,26,270.686121
-94596.636089,27,272.694014
-13526.940022,30,274.146963
-23996.814314,32,275.615125
-45269.789395,36,277.095713
-27012.996052,26,278.775358
-35175.241309,33,280.262593
-18891.426935,29,281.732072
-32322.769367,28,283.200224
-13881.140538,29,284.627093
-42066.47817,28,286.068339
-18652.543859,43,287.560974
-50889.065974,43,289.052509
-14139.33975,35,290.506375
-21142.702043,34,292.086337
-33436.988707,27,293.570368
-17078.801905,33,295.057983
-10781.486956,35,296.502913
-22256.366002,35,298.045639
-39485.891385,29,299.574949
-38112.344196,34,301.313649
-29902.221837,34,302.992174
-29843.958619,32,304.897093
-80005.146009,29,306.474749
-19405.247308,35,308.352022
-60122.491706,28,309.852164
-14517.85014,33,311.43868
-25241.650868,30,313.277201
-20563.524553,36,315.0378
-67926.343537,36,316.899503
-8877.673375,31,318.656219
-23651.204166,38,320.439502
-21609.994006,33,322.256323
-12692.619763,36,324.008984
-12227.424614,30,325.41827
-11348.669731,34,327.242673
-222170.553264,38,329.259032
-21111.506966,34,331.080486
-17887.720856,27,332.888767
-14854.695029,33,334.667221
-16150.558607,34,336.337349
-13680.333462,34,338.083185
-70842.655355,33,339.811014
-61423.022258,29,341.336381
-15408.267124,31,343.04922
-59213.615679,29,344.732683
-40577.011287,31,346.293278
-18871.530084,34,348.167228
-40569.449363,31,349.930289
-21671.048003,33,351.459684
-21576.724096,29,353.203636
-23354.923291,28,355.012755
-20650.267313,27,356.502903
-49434.197353,28,358.076742
-33499.747611,34,359.906332
-25362.15,33,361.49896
