episode,reward
0,-22747.9
1,-22615.0
2,-11362.1
3,-22493.8
4,-23153.05
5,-10426.05
6,-13177.65
7,-21946.8
8,-38939.7
9,-30836.55
10,-26552.6
11,-32725.8
12,-22472.2
13,-17203.1
14,-22981.15
15,-15454.1
16,-33570.45
17,-54092.1
18,-22655.8
19,-15688.25
20,-17516.25
21,-18301.7
22,-21746.0
23,-15614.15
24,-13200.0
25,-11244.1
26,-35360.35
27,-18190.95
28,-22665.85
29,-10732.9
30,-14818.35
31,-22083.65
32,-24225.0
33,-16491.75
34,-17289.3
35,-12676.45
36,-25193.7
37,-55238.3
38,-18799.4
39,-31405.75
40,-18823.6
41,-18577.4
42,-32209.5
43,-18835.9
44,-28444.15
45,-12696.0
46,-27423.05
47,-9615.9
48,-38365.4
49,-63977.4
50,-17141.9
51,-22065.45
52,-30017.05
53,-21059.85
54,-15583.85
55,-22174.3
56,-47678.05
57,-17171.85
58,-37341.5
59,-23770.15
60,-13505.2
61,-9772.55
62,-19653.5
63,-25058.5
64,-13344.9
65,-10435.15
66,-18023.4
67,-36353.3
68,-26683.0
69,-16511.7
70,-72332.65
71,-36906.8
72,-35969.95
73,-13580.9
74,-13227.5
75,-22051.3
76,-29196.8
77,-22065.4
78,-33991.25
79,-15853.8
80,-30333.35
81,-36613.2
82,-28785.1
83,-31519.55
84,-17434.45
85,-14691.35
86,-18939.0
87,-22663.75
88,-28977.6
89,-16635.5
90,-32452.65
91,-34674.9
92,-11429.55
93,-9730.35
94,-17562.6
95,-13451.15
96,-11449.1
97,-23152.3
98,-17316.45
99,-20307.5
100,-36390.1
101,-26820.75
102,-36495.85
103,-18905.45
104,-58250.45
105,-17787.85
106,-32488.7
107,-17747.35
108,-13317.8
109,-29549.75
110,-28613.45
111,-86455.2
112,-44522.6
113,-21521.8
114,-23567.95
115,-54686.3
116,-14948.1
117,-16819.35
118,-18190.95
119,-18816.3
120,-12717.2
121,-21264.05
122,-29368.6
123,-22787.7
124,-15970.25
125,-24331.5
126,-29753.55
127,-13277.6
128,-36709.95
129,-17188.3
130,-43306.15
131,-13613.45
132,-27220.1
133,-10307.2
134,-15386.95
135,-61636.0
136,-35599.15
137,-25471.95
138,-15878.0
139,-26120.7
140,-10787.55
141,-22524.3
142,-38565.8
143,-11060.1
144,-24105.95
145,-36812.2
146,-16153.4
147,-11772.7
148,-18175.4
149,-20177.05
150,-25123.95
151,-34510.15
152,-21339.85
153,-44725.9
154,-74366.7
155,-27573.3
156,-26013.7
157,-17245.05
158,-20192.75
159,-13691.45
160,-20828.5
161,-38578.45
162,-28371.75
163,-15349.9
164,-32559.45
165,-13948.5
166,-18127.55
