#{"t_start": 1746346625.6869786, "env_id": "None"}
r,l,t
-18242.716224,34,1.826373
-33730.060059,29,4.074041
-48421.971726,36,6.170205
-17632.916767,31,8.230592
-11271.603406,35,9.655165
-15820.862555,29,11.51616
-22383.508323,35,14.3498
-19471.116876,28,15.857044
-24537.746131,38,17.775995
-37197.880307,29,19.624841
-22814.32005,31,21.311177
-8793.257306,31,23.146564
-13832.628897,28,24.688938
-26042.891958,29,26.657575
-12843.039658,31,28.168709
-35737.777124,32,29.714364
-25437.408488,37,31.885202
-19123.104396,31,33.781634
-17329.055864,31,35.454172
-34448.762524,34,38.202631
-39391.05,40,39.889468
-25538.925364,31,42.459786
-22096.211413,29,44.549845
-27984.528295,30,46.526508
-18917.893219,40,48.767512
-27525.633999,38,50.251629
-25329.893405,34,52.387736
-41954.315147,29,54.383025
-18108.704053,36,56.896862
-14847.087345,29,59.132308
-28882.430771,32,61.195721
-23536.986006,35,63.051668
-37735.037716,38,65.287796
-39319.186245,34,67.451226
-44633.218386,27,69.111555
-28561.720122,34,70.70347
-73990.9,35,73.026307
-11515.491153,28,74.920345
-19963.47926,27,76.713175
-29285.248478,27,78.802461
-11823.190089,34,80.511572
-11901.324794,29,82.426553
-31592.45,43,84.406686
-25628.301856,32,85.901189
-15070.638567,25,88.007951
-14464.200741,34,90.130651
-38781.53112,34,91.865235
-10616.119409,31,93.714837
-31259.120877,28,95.529016
-32090.988986,30,97.623135
-9249.170801,30,99.573771
-31738.856026,30,101.125044
-11409.802691,28,102.97356
-8531.358217,37,105.235202
-23360.580205,42,107.906497
-21416.20531,34,109.926085
-19938.207449,35,111.424213
-22175.826496,32,113.759211
-22334.343917,33,115.511058
-10245.03894,29,117.0618
-31699.13548,33,119.211222
-40051.510346,37,121.467509
-21095.07454,29,123.934966
-23502.13995,31,125.919216
-21239.691433,30,127.907741
-18467.983816,40,130.281328
-33456.280754,27,131.721532
-14615.803885,27,133.663941
-17653.246351,37,135.178674
-30135.158382,40,137.054619
-15134.72937,33,139.247737
-18428.908931,34,141.431544
-21628.661337,26,143.764199
-13561.086702,31,145.431592
-12336.909535,34,147.958414
-14228.712533,39,149.797452
-25567.84761,28,151.815515
-20446.045371,32,154.205964
-12816.558596,28,156.429547
-33218.423532,42,158.11917
-29172.690149,26,159.71901
-17526.112402,31,161.788622
-17410.768408,28,163.77604
-21607.130413,28,165.166022
-24211.198617,36,167.562308
-23437.250125,33,169.7312
-28254.635405,32,172.134251
-14425.193343,36,174.142118
-17455.327491,43,176.743829
-18614.768715,40,178.672586
-11186.303577,32,180.148022
-21118.221776,27,182.415794
-20421.417758,43,184.292563
-23527.746933,26,185.889943
-10267.59305,29,187.382031
-30202.831756,29,189.383387
-9630.028724,28,191.448415
-10890.515677,34,193.163831
-38536.25961,30,195.018423
-18779.758027,38,196.849475
-13862.778921,31,198.399886
-31756.505377,32,200.373697
-18269.404134,32,202.667887
-14002.568082,32,204.537755
-13389.564045,34,206.620682
-16713.614112,32,208.39968
-6585.298215,31,210.444218
