#{"t_start": 1746345731.235822, "env_id": "None"}
r,l,t
-22298.386878,32,1.876646
-23264.33244,30,3.775402
-25046.515149,37,6.6291
-10537.067337,32,8.348668
-20016.712895,31,10.339204
-25871.661316,35,12.636015
-18656.999957,31,14.056833
-24855.604395,24,16.350776
-32677.185841,40,18.662942
-18302.94124,34,20.932947
-14015.406244,32,22.73191
-10678.241269,31,24.267078
-30072.429407,31,26.310575
-29482.516123,33,28.377746
-37037.278573,37,30.048578
-29884.894414,33,32.163053
-30768.225175,33,34.117244
-38966.549237,31,36.328329
-44692.461771,31,38.508026
-33845.46486,29,40.510102
-23757.445562,31,42.81133
-52473.82535,34,44.475614
-24079.511877,31,46.457931
-11231.080208,36,48.404731
-22443.343497,38,50.17489
-11326.49256,35,52.214577
-33911.071464,33,54.446654
-131865.78096,41,56.721896
-20778.204219,33,58.690774
-24420.263891,35,60.458123
-19511.436742,33,62.270725
-7691.204587,28,64.113875
-23671.874416,29,65.650235
-28275.600785,35,67.956409
-6602.147543,25,69.664793
-33226.693314,38,71.522987
-15538.724793,32,73.404096
-20571.283678,31,75.443879
-15442.638899,28,77.499873
-23516.565938,32,79.666323
-14459.24368,42,81.106745
-54395.568387,39,83.228893
-10644.800439,28,84.926501
-13004.066909,38,87.416861
-42651.326639,27,89.400636
-15789.18065,35,91.031739
-32862.096319,31,93.038209
-13697.737405,28,94.694372
-13350.11841,33,96.169296
-12660.771655,36,98.51112
-22278.144199,31,100.800816
-24480.532014,37,103.161284
-22633.795777,41,104.729782
-17639.691763,28,106.770752
-49801.347924,26,108.59304
-24837.969292,32,111.391124
-32538.940191,33,113.443173
-27432.405949,26,115.820057
-16947.513599,30,117.467944
-13958.621188,32,119.036043
-7381.744467,32,120.852923
-21776.016784,35,122.789503
-21737.324937,30,124.228071
-22814.282143,29,126.175071
-30513.413126,29,128.196197
-8073.237167,31,129.766908
-15113.520754,38,131.69451
-22815.815298,28,133.490063
-19805.018221,37,135.151499
-18325.486416,28,137.353643
-20904.63901,31,139.618388
-24289.66895,32,141.258285
-13853.83058,30,142.808636
-27614.212135,31,144.540266
-15783.174602,36,146.766241
-15521.100721,33,148.78974
-8916.664766,30,151.17882
-43528.377248,34,152.85838
-21679.779638,34,154.593744
-27509.199614,29,156.493202
-27437.421141,36,158.03666
-45050.748231,39,159.782806
-28710.777356,35,161.954388
-29744.304124,35,163.683294
-18641.804157,33,165.64996
-13482.278475,31,168.071432
-13736.185176,40,169.860567
-31063.902987,35,171.968135
-19045.343548,34,173.422909
-24133.962605,30,175.77456
-11517.681989,28,177.772479
-24934.047336,29,179.792602
-17156.329588,28,181.523729
-16606.359434,27,183.302037
-11761.875894,29,184.973699
-88030.939377,36,186.881527
-18078.705395,38,188.386794
-26999.250648,30,190.291558
-19602.443862,29,192.242738
-38959.781269,32,193.959951
-38171.728957,34,195.571569
-16145.108197,24,197.498358
-86157.803723,32,199.474289
-12895.872097,35,201.503887
-15613.259175,36,203.777734
-22827.008552,39,205.584565
-23162.918995,31,207.524287
-32302.560952,43,209.607748
-21167.111913,34,211.639329
-36265.869564,39,213.486754
-12340.427008,34,214.901263
-19347.238703,38,216.731787
-12978.033823,28,218.744511
-32854.181287,31,220.623606
-14823.900359,31,222.728781
-12590.287139,34,224.636056
-24658.037274,29,226.081251
-23356.147924,26,228.195344
-28432.018433,34,229.91991
-15200.290376,33,231.994551
-24279.384144,30,233.986017
-22245.052923,38,236.000413
-24540.559816,33,237.99956
-16243.045453,29,239.760761
-36378.411199,33,241.204849
-12244.219351,31,243.321154
-27323.796314,28,244.950987
-13818.136679,37,246.437973
-20452.255614,35,248.815982
-20648.755231,32,250.542061
-25136.233959,37,252.315401
-29157.805949,26,254.588022
-31555.33049,37,256.275685
-18114.463673,37,258.06898
-28626.583637,34,260.040276
-26508.015344,32,261.530853
-28055.586033,32,263.678391
-13141.729222,28,265.588033
-13929.095257,33,267.508332
-37398.975525,28,269.481641
-30492.113577,35,271.659386
-17730.726281,34,273.628044
-29178.15031,31,275.237577
-22561.985042,30,277.053161
-69682.01156,40,279.271135
-26609.637615,31,281.335206
-27108.146203,30,283.46334
-18751.18465,27,284.984844
-13068.233134,29,286.653489
-46277.401658,38,288.282634
-15647.380874,25,289.677446
-65896.085901,31,291.535585
-30118.197805,32,293.701631
-10167.705325,32,295.731426
-19799.220348,24,298.05997
-35768.715289,37,299.771626
-31399.820818,36,301.800507
-12032.13341,28,303.830987
-22024.918993,23,305.598535
-13731.26059,33,307.742846
-12500.756059,31,309.769522
-17706.257927,30,311.25737
-39534.672806,34,313.239574
-32536.586801,34,314.965237
-16770.209533,31,316.752463
-16353.54218,34,319.494678
-10789.357249,30,321.649338
-22128.824432,33,323.280471
-28288.384057,38,325.028525
-24091.043197,35,327.067861
-9598.385669,27,328.47523
-26440.539267,33,330.229487
-13061.471873,30,332.176341
-37910.246914,34,333.950973
-20264.860805,29,335.407583
-16156.830225,35,337.851882
-9470.703514,28,339.728796
-21372.362236,36,341.577718
-14800.0,31,343.760003
-17690.302273,34,345.464534
-25797.584822,27,347.724317
-15627.569235,32,349.690794
-13622.805015,30,351.68801
-30400.01054,24,353.882232
-36610.677794,27,355.555214
-10945.983916,29,357.614655
-13374.016091,31,359.671876
-17865.14275,25,361.742855
-17775.785156,28,363.690586
-149095.129096,33,365.603469
-37250.12578,35,367.720489
-25318.61294,30,369.806756
-17389.75677,34,371.92436
-13587.706472,29,374.382051
-16061.55922,27,375.7905
-17518.26515,34,377.523749
-18228.91851,39,379.452044
-24547.444181,35,381.0681
-14955.795575,32,383.689367
-18112.948467,29,385.287736
-73128.311649,41,387.252366
-14633.213619,40,389.34984
-27842.603554,35,391.174062
-13885.272663,26,393.010407
-20882.860845,34,394.924572
-15611.983917,31,396.363256
-19024.805007,37,398.657501
-23251.186711,31,400.85704
-22570.638166,44,402.936464
-45062.463038,38,404.770685
-21666.648909,27,406.397775
-38242.728148,39,408.822023
-55134.423346,34,410.795112
-17613.104717,35,412.323756
-10374.213499,32,414.259048
-13660.140939,34,416.508239
-33789.792681,27,418.173862
-15389.839378,30,419.730152
-22044.312456,32,422.015379
-28081.800893,36,423.959297
-14146.634045,32,425.980298
-8807.698265,30,427.974171
-37674.347316,30,429.644182
-14274.393944,30,431.714326
-63982.694638,34,433.651226
-12319.352058,28,435.855868
-60087.736208,30,437.340354
-16701.176837,34,439.440653
-26103.718186,32,441.686781
-19404.077965,33,443.787059
-16456.855802,27,445.603519
-34830.61039,33,447.391764
-29657.690923,36,449.678059
-10931.849976,31,451.777762
-10362.33386,34,453.454431
-20741.731554,28,455.323717
-27377.830313,31,457.293566
-37017.986366,33,459.559583
-31526.354634,30,461.911818
-15453.748599,32,464.055905
-22547.020635,28,466.12142
-29887.628428,33,468.019697
-19113.475477,27,469.820905
-28249.637707,34,471.976024
-20530.955388,30,473.732824
-19288.476833,30,475.174639
-11254.616803,31,477.290649
-16816.473159,33,479.686741
-18004.634573,35,481.94254
-14057.117637,41,484.127214
-34540.927033,28,485.897716
-15478.989687,36,487.928121
-31488.114185,32,489.804485
-11785.382171,31,491.352884
-16692.783637,30,493.257094
-20034.972826,28,494.924731
-22199.987202,35,497.111801
-44976.610575,28,499.436247
-20260.951796,34,501.294079
-21007.43316,36,503.312679
-34110.328694,40,505.091201
-45782.100408,30,507.243917
-14477.619673,30,509.011385
-9058.013858,32,510.568368
-22719.971188,28,512.568263
-26078.345379,32,514.641364
-10472.577505,32,516.353754
-19290.348739,37,518.26138
-20291.810118,35,519.782524
-23653.400454,31,521.356701
-14917.44457,33,523.111588
-21322.470283,32,524.757325
-14552.822281,28,526.673723
-18680.325672,31,528.729343
-19081.386009,24,530.85219
-43320.318167,34,533.270841
-34856.620265,32,534.984108
-27720.41075,30,536.934094
-9597.747347,31,539.054311
-13883.472842,33,540.681355
-32179.57783,38,542.885307
-32805.086837,38,544.473154
-25122.718466,31,546.597008
-33496.16352,36,548.661561
-36865.310194,27,550.440126
-40425.324395,40,552.548235
-25634.443668,27,554.429725
-27712.698837,35,556.867366
-13253.997887,37,558.962791
-32319.922449,28,560.9926
-27905.312514,29,562.850943
-16494.145918,40,564.853936
-22016.482155,34,566.783854
-24460.108307,26,568.810859
-13057.992295,33,570.409859
-24018.016766,37,572.767756
-15344.509458,29,574.726158
-10792.185422,34,576.705133
-21211.194832,33,578.676693
-18491.913505,27,580.670591
-37024.163618,29,582.81897
-25467.965967,35,585.062392
-24434.806774,35,587.419698
-38141.29855,28,588.916005
-51750.521275,30,590.86573
-25670.052554,31,593.093197
-40523.628847,32,594.996364
-24969.574705,28,596.751944
-16958.154745,31,598.404481
-37008.168719,29,600.354042
-13359.198249,36,602.045362
-24896.509536,35,603.587537
-49299.940943,33,605.837562
-14781.29041,30,607.36114
-22068.07095,35,609.033736
-16411.312468,29,610.613558
-13119.81834,31,612.484582
-17666.401479,28,613.935185
-40738.423854,43,615.925484
-30022.993739,36,618.361325
-40048.797073,32,620.089588
-14565.873722,32,622.175234
-28613.198588,31,623.861446
-26861.621114,33,625.562143
-25968.875768,31,627.611788
-23703.221998,35,629.040411
-21765.440889,36,630.890979
-13069.382549,34,633.022055
-29163.871613,38,634.846418
-14040.094275,38,636.730001
-16126.911501,32,638.917321
-9054.748877,32,641.117085
-24978.02115,30,642.880762
-14890.745735,30,644.406262
-19611.918721,29,645.856131
-19504.146103,34,647.405359
-49010.845893,29,649.331064
-25478.60718,28,651.2478
-24912.84624,37,653.240235
-14106.976273,29,654.62823
-9348.337417,27,656.516546
-21717.974324,27,658.31786
-42738.148491,29,659.797933
-25434.231761,40,661.794589
-11695.092616,30,663.822233
-20858.47048,38,665.723783
-13790.980862,36,667.740147
-19754.886021,38,669.906715
-35167.791708,27,672.609124
-58126.719178,35,674.728015
-13968.404753,36,677.65278
-19960.069414,39,679.82932
-41355.058708,37,681.390146
-11193.09735,36,683.416786
-13538.639804,37,685.476544
-29821.325714,29,687.31306
-36441.616935,26,689.305811
-27392.005949,26,690.753637
-21813.198645,26,692.943733
-19902.971188,28,694.721819
-28886.303407,30,696.895853
-38253.495469,29,698.686412
-31446.752419,28,700.740503
-30027.470372,33,702.961127
-12422.301335,37,704.830393
-17104.52572,34,706.732236
-28403.92887,32,708.831665
-15515.346868,32,710.766367
-17349.573745,39,713.15747
-16660.572571,27,714.726872
-11403.394248,32,716.174511
-17435.574231,35,718.549933
-22299.227391,29,720.388147
-15124.114793,35,722.118491
-32418.335553,32,724.143358
-11847.463375,31,725.844443
-17515.297448,35,727.95558
-27108.154789,40,729.929409
-25607.643202,34,731.341488
-29633.335246,41,733.887957
-11523.0,38,736.119676
-14240.170142,30,738.180045
-5976.686082,27,739.687842
-18554.259706,35,741.29919
-18984.52339,33,743.202159
-19472.978113,32,744.929634
-42964.910603,41,746.431789
-29143.751476,36,748.764221
-7578.523999,27,750.994821
-12377.502126,32,753.335026
-25126.563037,32,754.971069
-23418.09656,31,756.497392
-43931.655995,34,758.855007
-24253.382533,37,761.106394
-23170.692597,25,763.055774
-14271.531003,29,764.76349
-18911.207915,34,766.994187
-18297.230005,32,768.925023
-13259.103301,30,771.147306
-17388.365468,33,772.579036
-17177.548684,36,774.849231
-19290.685711,29,776.9244
-39569.68778,26,779.1599
-21377.246532,36,781.127106
-21522.252597,34,782.641924
-42236.10824,34,784.763764
-10808.675303,24,786.607852
-22349.630638,34,788.655457
-16100.094148,28,790.553346
-9647.816254,35,792.461098
-10318.148564,31,794.227476
-15340.773337,32,796.519467
-12322.848967,27,797.971084
-15832.927639,35,799.690387
-23220.5539,39,801.826571
-17810.424231,34,803.378915
-52285.2,37,805.385732
-15296.304424,29,807.136689
-15141.7043,25,809.193451
-19449.877103,35,811.460666
