episode,reward
0,-22298.386878
1,-23264.33244
2,-25046.515149
3,-10537.067337
4,-20016.712895
5,-25871.661316
6,-18656.999957
7,-24855.604395
8,-32677.185841
9,-18302.94124
10,-14015.406244
11,-10678.241269
12,-30072.429407
13,-29482.516123
14,-37037.278573
15,-29884.894414
16,-30768.225175
17,-38966.549237
18,-44692.461771
19,-33845.46486
20,-23757.445562
21,-52473.82535
22,-24079.511877
23,-11231.080208
24,-22443.343497
25,-11326.49256
26,-33911.071464
27,-131865.78096
28,-20778.204219
29,-24420.263891
30,-19511.436742
31,-7691.204587
32,-23671.874416
33,-28275.600785
34,-6602.147543
35,-33226.693314
36,-15538.724793
37,-20571.283678
38,-15442.638899
39,-23516.565938
40,-14459.24368
41,-54395.568387
42,-10644.800439
43,-13004.066909
44,-42651.326639
45,-15789.18065
46,-32862.096319
47,-13697.737405
48,-13350.11841
49,-12660.771655
50,-22278.144199
51,-24480.532014
52,-22633.795777
53,-17639.691763
54,-49801.347924
55,-24837.969292
56,-32538.940191
57,-27432.405949
58,-16947.513599
59,-13958.621188
60,-7381.744467
61,-21776.016784
62,-21737.324937
63,-22814.282143
64,-30513.413126
65,-8073.237167
66,-15113.520754
67,-22815.815298
68,-19805.018221
69,-18325.486416
70,-20904.63901
71,-24289.66895
72,-13853.83058
73,-27614.212135
74,-15783.174602
75,-15521.100721
76,-8916.664766
77,-43528.377248
78,-21679.779638
79,-27509.199614
80,-27437.421141
81,-45050.748231
82,-28710.777356
83,-29744.304124
84,-18641.804157
85,-13482.278475
86,-13736.185176
87,-31063.902987
88,-19045.343548
89,-24133.962605
90,-11517.681989
91,-24934.047336
92,-17156.329588
93,-16606.359434
94,-11761.875894
95,-88030.939377
96,-18078.705395
97,-26999.250648
98,-19602.443862
99,-38959.781269
100,-38171.728957
101,-16145.108197
102,-86157.803723
103,-12895.872097
104,-15613.259175
105,-22827.008552
106,-23162.918995
107,-32302.560952
108,-21167.111913
109,-36265.869564
110,-12340.427008
111,-19347.238703
112,-12978.033823
113,-32854.181287
114,-14823.900359
115,-12590.287139
116,-24658.037274
117,-23356.147924
118,-28432.018433
119,-15200.290376
120,-24279.384144
121,-22245.052923
122,-24540.559816
123,-16243.045453
124,-36378.411199
125,-12244.219351
126,-27323.796314
127,-13818.136679
128,-20452.255614
129,-20648.755231
130,-25136.233959
131,-29157.805949
132,-31555.33049
