episode,reward
0,-9430.416607
1,-48441.403501
2,-21025.825578
3,-51097.137236
4,-61805.932931
5,-70629.4582
6,-21362.697824
7,-19838.318341
8,-15026.414446
9,-64486.673664
10,-16494.177526
11,-29705.420917
12,-77840.527293
13,-39394.446786
14,-14090.60677
15,-60016.912146
16,-74697.615204
17,-18680.092955
18,-9832.369327
19,-62941.623436
20,-15071.093656
21,-41923.607573
22,-22163.874149
23,-33567.035629
24,-10088.692476
25,-53227.725073
26,-65953.133535
27,-21313.272711
28,-17873.476189
29,-13720.97742
30,-43389.146346
31,-12596.145552
32,-47119.576338
33,-66542.398049
34,-49133.629192
35,-13270.123981
36,-73225.611647
37,-48272.616922
38,-61452.921418
39,-14920.444896
40,-66192.361351
41,-34625.783582
42,-16487.710083
43,-36933.679654
44,-77921.474733
45,-13208.359014
46,-17637.295069
47,-15627.293107
48,-9296.280358
49,-24395.943594
50,-23911.078278
51,-26550.850947
52,-26389.079299
53,-45765.397716
54,-14099.461719
55,-18685.873197
56,-15848.009348
57,-63367.51918
58,-12223.863312
59,-33397.582695
60,-32544.172808
61,-22455.879446
62,-43352.673061
63,-29860.281863
64,-53040.067924
65,-19449.770791
66,-27237.571182
67,-10026.028928
68,-44427.801327
69,-15767.713337
70,-60946.916825
71,-17914.717491
72,-9314.536559
73,-15595.054901
74,-15597.703302
75,-22105.5561
76,-15263.555515
77,-19204.204028
78,-19182.372067
79,-57062.938781
80,-49278.708065
81,-13642.442754
82,-28518.269506
83,-22334.84166
84,-11396.706934
85,-19733.566035
86,-73093.380499
87,-23129.66772
88,-26479.100294
89,-28145.492898
90,-23064.985545
91,-9832.27217
92,-17265.558582
93,-17864.997236
94,-63674.737211
95,-27818.67378
96,-33740.846307
97,-25648.951965
98,-22195.181021
99,-40255.7583
100,-10084.583521
101,-67751.661973
102,-45017.2408
103,-45500.582551
104,-13461.431494
105,-15624.380039
106,-22219.51405
107,-10906.02636
108,-17173.695461
109,-46430.47253
110,-24479.785733
111,-17405.329055
112,-24545.077343
113,-25266.278535
114,-12640.41965
115,-44306.096765
116,-42089.739785
117,-26494.064337
118,-8453.008844
119,-17861.336927
120,-22373.201691
121,-14782.123108
122,-74432.917138
123,-49090.823558
124,-16737.982669
125,-61495.28959
126,-8962.644971
127,-19534.0117
128,-12007.950798
129,-19839.151102
130,-9398.959413
131,-21932.486159
132,-60250.406616
133,-59798.994369
134,-18956.987204
135,-19254.360911
136,-51811.846892
137,-13865.39458
138,-12214.299241
139,-19510.806929
140,-18207.410845
141,-20826.780233
142,-24424.764335
143,-8748.382777
144,-11869.358816
145,-40213.066237
146,-49478.178541
147,-49338.78454
148,-19157.118649
149,-17381.228589
150,-15999.967773
151,-12597.335659
152,-55771.262083
153,-12799.597168
154,-21038.740088
155,-23793.174064
156,-13000.999941
157,-11446.726909
158,-10999.274812
159,-23066.359639
160,-47248.811794
161,-44249.54807
162,-28992.692366
163,-36766.077831
164,-56145.710234
165,-20937.598155
166,-27311.397883
167,-22736.575524
168,-22126.184582
169,-18289.65407
170,-9709.214906
171,-8544.09872
172,-15054.858564
173,-33238.536644
174,-21826.057089
175,-9529.597106
176,-11931.547808
177,-14573.670256
178,-14044.084831
179,-30935.505012
180,-32792.330494
181,-40809.287248
182,-15009.824287
183,-17676.33427
184,-11263.669652
185,-63296.301508
186,-19982.546075
187,-25372.151225
188,-26676.898665
189,-46566.813319
190,-12117.5976
191,-28314.48417
192,-12055.266384
193,-17067.5786
194,-17673.546387
195,-16130.735762
196,-42862.89468
197,-13580.116695
198,-43453.634521
199,-14692.334637
200,-9651.45407
201,-11220.91107
202,-8215.57634
203,-63206.20943
204,-26959.278812
205,-13427.365493
206,-13104.59546
207,-26861.103804
208,-17326.204238
209,-67405.831467
210,-26005.233646
211,-23861.881762
212,-16638.6
213,-48877.186778
214,-26786.530175
215,-13011.67198
216,-16633.852553
217,-19180.816628
218,-26085.810719
219,-27950.993645
220,-8990.894652
221,-16265.392839
222,-63651.632169
223,-12796.04326
224,-45653.351092
225,-83620.491098
226,-45023.325815
227,-49248.522253
228,-20575.947053
229,-40094.32334
230,-32809.277169
231,-20740.797932
232,-25324.3418
233,-8840.011325
234,-13749.24458
235,-22387.23353
236,-24986.012013
237,-103124.248689
238,-26927.720044
239,-28162.278723
240,-18954.971157
241,-11797.868344
242,-15313.710485
243,-43554.997422
244,-23807.813554
245,-53884.812991
246,-13595.874727
247,-23642.0
248,-17465.22668
249,-19766.634394
250,-10872.878766
251,-22333.357227
252,-55851.637522
253,-53796.398499
254,-21923.086399
255,-71765.243036
256,-27011.068991
257,-25714.381208
258,-47168.64566
259,-17961.027477
260,-14687.348771
261,-9228.933863
262,-20258.054438
263,-25922.316793
264,-23884.929266
265,-72039.98148
266,-11356.562695
267,-26728.365986
268,-24905.572963
269,-51330.009214
270,-10364.793254
271,-33378.482801
272,-10371.468699
273,-14848.410155
274,-52142.187614
275,-19329.708206
276,-37061.404104
277,-15910.873352
278,-11313.472879
279,-23633.833388
280,-12696.545776
281,-21012.22345
282,-24556.176134
283,-17076.884257
284,-13840.444335
285,-21711.146321
286,-12175.060779
287,-10784.624648
288,-60845.188381
289,-70756.835609
290,-12717.620149
291,-36492.113307
292,-9764.464831
293,-11134.082251
294,-58152.596207
295,-72162.579631
296,-39792.465322
297,-8349.593042
298,-30966.273981
299,-44782.816958
300,-13712.722724
301,-17455.109596
302,-35151.384276
303,-38291.259492
304,-26895.859655
305,-17956.93372
306,-12589.506555
307,-15051.579213
308,-50516.077914
309,-17097.424493
310,-33342.977091
311,-36580.038376
312,-11007.000715
313,-72338.778689
314,-26328.364945
315,-15327.977937
316,-29373.637949
317,-14957.480085
318,-24051.131209
319,-16337.935485
320,-53602.028811
321,-24796.44814
322,-13967.465854
323,-4711.099906
