#{"t_start": 1746361914.076948, "env_id": "None"}
r,l,t
-9430.416607,31,2.03216
-48441.403501,34,3.619637
-21025.825578,28,5.904736
-51097.137236,29,7.907098
-61805.932931,39,9.94074
-70629.4582,30,12.322828
-21362.697824,31,14.161863
-19838.318341,31,16.231683
-15026.414446,32,17.882587
-64486.673664,31,19.793667
-16494.177526,34,21.648603
-29705.420917,29,23.420233
-77840.527293,29,25.480807
-39394.446786,36,27.371127
-14090.60677,29,28.956557
-60016.912146,27,30.354873
-74697.615204,34,32.687716
-18680.092955,39,34.372978
-9832.369327,30,36.148345
-62941.623436,34,37.987456
-15071.093656,34,40.657254
-41923.607573,30,42.319995
-22163.874149,28,43.937215
-33567.035629,24,45.867512
-10088.692476,34,47.963612
-53227.725073,32,49.983165
-65953.133535,28,51.946599
-21313.272711,37,54.160002
-17873.476189,24,56.417817
-13720.97742,30,58.187991
-43389.146346,31,59.602848
-12596.145552,36,62.00225
-47119.576338,23,63.787668
-66542.398049,31,66.543143
-49133.629192,35,68.531687
-13270.123981,35,70.077174
-73225.611647,33,72.066913
-48272.616922,43,74.451518
-61452.921418,25,76.131654
-14920.444896,38,77.95662
-66192.361351,37,79.787312
-34625.783582,44,82.037921
-16487.710083,36,84.258386
-36933.679654,39,86.705016
-77921.474733,27,88.291857
-13208.359014,30,89.993705
-17637.295069,30,91.855673
-15627.293107,32,93.949218
-9296.280358,32,96.235905
-24395.943594,38,97.924599
-23911.078278,45,99.957958
-26550.850947,30,102.05705
-26389.079299,31,104.134753
-45765.397716,32,106.284954
-14099.461719,32,107.881352
-18685.873197,29,110.052111
-15848.009348,31,112.349973
-63367.51918,31,114.353753
-12223.863312,26,115.771223
-33397.582695,29,117.619425
-32544.172808,33,119.303577
-22455.879446,25,121.566471
-43352.673061,27,123.760499
-29860.281863,39,126.134635
-53040.067924,31,127.996062
-19449.770791,30,130.389724
-27237.571182,27,131.956416
-10026.028928,37,133.760423
-44427.801327,22,135.478316
-15767.713337,27,136.995859
-60946.916825,32,139.54323
-17914.717491,31,141.367655
-9314.536559,37,143.332287
-15595.054901,40,145.288254
-15597.703302,33,147.38701
-22105.5561,34,149.507259
-15263.555515,29,151.711043
-19204.204028,27,153.16223
-19182.372067,31,155.201299
-57062.938781,28,157.176222
-49278.708065,30,159.31486
-13642.442754,30,161.135756
-28518.269506,28,162.915439
-22334.84166,31,165.510769
-11396.706934,33,167.754694
-19733.566035,32,169.480239
-73093.380499,28,171.530076
-23129.66772,36,173.323505
-26479.100294,29,175.033813
-28145.492898,40,177.088504
-23064.985545,29,178.554699
-9832.27217,39,180.446725
-17265.558582,28,182.60155
-17864.997236,31,184.64074
-63674.737211,30,186.414491
-27818.67378,28,188.230223
-33740.846307,42,190.546768
-25648.951965,29,192.445211
-22195.181021,29,193.895171
-40255.7583,29,195.705269
-10084.583521,30,197.84438
-67751.661973,29,199.417981
-45017.2408,36,201.367771
-45500.582551,32,203.404893
-13461.431494,34,205.762215
-15624.380039,30,207.776196
-22219.51405,27,209.493711
-10906.02636,29,211.132153
-17173.695461,33,212.985552
-46430.47253,28,214.918088
-24479.785733,27,216.758462
-17405.329055,36,218.83933
-24545.077343,33,220.964178
-25266.278535,29,222.707492
-12640.41965,40,224.326987
-44306.096765,39,226.178009
-42089.739785,24,228.109044
-26494.064337,38,229.649465
-8453.008844,27,231.408359
-17861.336927,25,232.838854
-22373.201691,30,234.919059
-14782.123108,35,236.726356
-74432.917138,33,238.499205
-49090.823558,30,240.372896
-16737.982669,33,242.24705
-61495.28959,31,244.472774
-8962.644971,26,246.228991
-19534.0117,41,247.819577
-12007.950798,34,250.20718
-19839.151102,30,252.16905
-9398.959413,29,254.227306
-21932.486159,40,255.761719
-60250.406616,33,257.900749
-59798.994369,30,260.035631
-18956.987204,34,262.125956
-19254.360911,28,264.257362
-51811.846892,30,265.810327
-13865.39458,34,267.78986
-12214.299241,32,269.851066
-19510.806929,32,271.804963
-18207.410845,29,274.121759
-20826.780233,35,275.937984
