#{"t_start": 1746358323.9377532, "env_id": "None"}
r,l,t
-11188.924283,33,1.879869
-81769.251624,33,3.824402
-26698.960894,28,5.385649
-19423.834895,28,7.537119
-21702.443055,32,9.70537
-25645.59271,33,12.10899
-49735.097786,25,13.951277
-30233.848597,39,15.502199
-12188.724486,30,17.612574
-39273.1472,35,19.793071
-25254.130847,28,21.969409
-53356.06583,30,24.109354
-52037.391879,35,25.664294
-22180.730748,27,27.526696
-14236.385259,29,29.473913
-27763.21864,30,31.696788
-26011.032445,34,33.506899
-16259.500467,34,36.028824
-33979.747593,32,37.757835
-36924.182783,21,39.703859
-71993.540693,31,41.60329
-8930.823595,37,43.873186
-16553.613462,31,45.793336
-47115.54596,31,47.770823
-8784.486306,28,49.554129
-14500.871694,33,51.881561
-16970.082874,29,54.161202
-15815.340393,36,56.426536
-29727.906002,38,58.046208
-29845.294512,33,60.360993
-16927.82349,34,62.259365
-29286.990114,31,63.921711
-35857.27267,36,66.053306
-18232.055154,36,67.546212
-55242.634475,32,69.19621
-18646.821996,28,71.171376
-89685.683367,35,72.640209
-76067.332606,33,74.74923
-21430.543716,29,76.808843
-52173.63971,36,79.136639
-34801.113232,28,81.094048
-25585.853257,35,82.610765
-33859.148938,36,84.732131
-13348.794334,34,87.022401
-13354.59691,28,88.988034
-15160.693568,39,90.934125
-25484.746256,38,92.659692
-25594.861742,26,94.749636
-27924.671015,26,96.805486
-22048.206922,31,99.121025
-17113.415867,34,100.931858
-26272.668001,27,102.651547
-13098.580377,30,104.571345
-26782.524769,37,106.757324
-16030.324614,28,108.342403
-63397.735036,34,110.744447
-22341.772639,30,112.632073
-68386.602439,30,114.472018
-25861.060244,30,116.239073
-20648.263939,33,117.786527
-15200.443105,29,119.798055
-14033.487027,32,121.71639
-23824.959221,35,123.310213
-51300.975993,29,125.320698
-59210.485791,25,127.411873
-27631.307396,31,129.168573
-17293.586008,25,131.032802
-7514.876654,27,132.573549
-42124.390207,27,134.878247
-32965.011837,29,137.166932
-17193.075198,31,138.674803
-16493.289039,31,140.25228
-24741.05755,38,142.613547
-41366.32493,33,144.460373
-51302.994927,28,146.444484
-39399.157446,34,148.45996
-19445.813455,39,150.241954
-13245.711651,29,152.503156
-38430.616446,34,154.427752
-27960.683308,37,155.993677
-16740.177627,33,157.801146
-51189.551571,31,160.053812
-56157.266846,28,162.25136
-29817.916941,30,164.30464
-21431.231144,33,165.783
-13065.530725,31,167.543377
-15636.652654,25,169.629394
-17841.290858,32,172.001523
-56541.842397,27,174.061243
-23497.028457,32,175.665737
-18905.766589,35,177.662527
-20296.578629,35,179.678559
-24197.25152,31,181.754069
-17450.782285,30,183.54428
-30961.727988,40,185.910465
-67350.670023,33,187.949838
-22318.626452,34,189.530632
-24606.350188,28,191.042414
-36209.689659,30,192.891926
-33190.792292,42,194.810966
-17825.646569,33,197.055134
-81178.820324,34,198.919105
-15127.899348,29,200.771162
-44063.378228,28,202.757836
-32611.294007,31,204.830291
-11465.066025,30,206.33698
-33355.510872,26,208.443005
-28597.659976,41,210.54826
-14806.86934,32,212.605123
-29001.37311,35,214.2161
-14799.758308,32,216.031291
-22229.539075,32,217.5713
-13666.585674,28,219.534783
-63254.439963,41,221.401222
-28172.54554,31,223.392486
-57513.760986,34,225.315358
-12714.40462,35,227.687556
-14666.90434,34,229.259234
-46886.142017,36,231.171801
-46674.064494,49,233.087478
-14537.80654,33,234.9442
-61429.900824,34,236.563282
-44397.4859,42,238.950486
-30888.550086,33,241.311487
-25446.459609,29,243.083323
-59259.334238,36,245.197228
