#{"t_start": 1746311233.2960472, "env_id": "None"}
r,l,t
-15210.6,28,1.429324
-19177.2,31,2.849207
-11234.6,37,4.275207
-19458.4,36,5.725039
-23394.6,33,7.144926
-68251.4,33,8.589827
-24081.0,30,10.022097
-24606.8,32,11.454636
-26201.0,31,12.867651
-17203.6,36,14.294049
-15749.2,39,15.748482
-20236.6,38,17.19747
-22626.8,30,18.610593
-16020.6,35,20.041301
-20714.6,35,21.487123
-48717.6,39,22.953493
-18226.4,34,24.377652
-12290.6,32,25.778417
-27290.0,40,27.246403
-13409.6,37,28.663102
-10537.2,31,30.079186
-17142.4,34,31.502965
-20153.6,31,32.92317
-14863.2,31,34.334147
-19147.8,38,35.760599
-16935.8,34,37.176507
-25699.6,32,38.603197
-13839.8,30,40.016273
-7476.2,30,41.412708
-17149.8,35,47.0331
-10964.8,28,48.435827
-16886.4,33,49.876918
-30767.0,35,51.317927
-24779.4,34,52.757628
-45783.4,38,54.203387
-33551.2,32,55.637228
-21021.4,35,57.063331
-8267.4,29,58.455743
-13563.0,28,59.863193
-24662.8,42,61.313292
-20472.8,32,62.736036
-67035.4,29,64.160679
-18776.6,24,65.554222
-18140.2,33,66.978696
-10871.4,34,68.405122
-12729.0,32,69.803634
-12971.6,33,71.226755
-19334.8,38,72.674583
-24565.6,33,74.095073
-17976.4,41,75.550541
-25879.4,33,77.00218
-15294.6,26,78.37946
-15598.0,31,79.801184
-29103.8,27,81.227855
-17636.2,36,82.667261
-17665.2,34,84.091475
-19880.0,38,85.554313
-58228.0,41,87.037026
-16709.8,34,88.44566
-13424.6,32,94.582151
-27767.8,30,95.988701
-24740.2,41,97.450504
-46482.0,32,98.874149
-21171.8,25,100.277187
-26324.6,35,101.732872
-16968.0,29,103.133568
-11528.4,29,104.548212
-16830.2,28,105.960141
-13969.8,34,107.380514
-19715.8,31,108.813275
-24749.8,35,110.270002
-14754.4,33,111.693698
-21521.0,31,113.119355
-9980.0,33,114.542562
-26430.2,32,115.988215
-17387.0,30,117.402434
-21270.0,29,118.818316
-34405.6,32,120.239474
-17429.4,32,121.651362
-18472.4,29,123.088833
-21853.0,35,124.541226
-24927.4,32,125.993139
-32652.4,36,127.456141
-15645.8,28,128.856245
-11597.8,33,130.269785
-28870.0,45,131.74267
-21825.6,31,133.177927
-31626.4,33,134.629921
-23012.2,29,136.049231
-27621.6,40,137.503371
-31422.2,40,143.398542
-35850.6,35,144.8396
-19108.8,31,146.272294
-15079.8,30,147.680072
-18412.8,28,149.087266
-17590.2,27,150.473826
-21703.4,29,151.865384
-11150.2,26,153.243854
-45186.0,35,154.695362
-11553.4,29,156.10611
-46372.2,31,157.546967
-25997.2,35,158.987671
-10469.8,31,160.394737
-22099.2,37,161.837691
-29293.6,33,163.273997
-32015.0,35,164.71967
-20201.4,26,166.119042
-26777.2,38,167.566927
-13925.8,26,168.953743
-9582.8,30,170.353185
-16612.8,34,171.787713
-9999.4,33,173.220332
-28624.8,37,174.672345
-10500.4,33,176.085698
-14587.0,33,177.512883
-21612.8,28,178.941813
-17277.2,37,180.390686
-22667.0,31,181.827467
-20194.8,34,183.249701
-24305.6,32,184.680911
-13294.8,27,186.086425
-18850.2,29,187.510027
-35152.6,28,192.623936
-7657.0,24,194.007739
-138704.2,31,195.480378
-28913.6,30,196.88963
-27394.4,42,198.356985
-6367.6,29,199.758917
-26600.6,28,201.177557
-27631.8,29,202.582123
-8631.2,32,203.99095
-21023.8,39,205.433232
-13473.2,26,206.821565
-14934.2,27,208.224215
-23970.0,33,209.659755
-20540.8,28,211.076811
-28222.2,33,212.508729
-98861.4,37,213.975154
-10886.8,31,215.361255
-16358.8,31,216.767731
-23464.4,31,218.210059
-12477.2,32,219.639808
-19582.4,37,221.069542
-10914.0,30,222.460999
-15757.0,33,223.892538
-17679.8,29,225.301596
-28340.4,43,226.761861
-26230.2,28,228.180613
-14136.4,32,229.599457
-47839.0,36,231.063078
-54810.2,32,232.513615
-20739.8,35,233.943985
-34136.2,34,235.385897
-9859.4,23,240.588392
-34379.4,34,242.007142
-8581.2,27,243.402934
-33373.6,39,244.871563
-18246.6,30,246.281802
-26422.0,40,247.738599
-22323.0,37,249.15808
-13463.8,32,250.581361
-25682.8,34,252.014318
-28331.8,34,253.448962
-17057.2,26,254.842122
-43240.4,37,256.286124
-15580.4,30,257.702719
-37546.6,34,259.151398
-39571.2,39,260.603711
-14655.4,33,262.053555
-17070.2,30,263.467473
-20084.0,41,264.91747
-13260.6,34,266.367704
-26020.4,37,267.824305
-21992.0,26,269.245446
-23886.0,28,270.65603
-19120.8,32,272.077739
-11730.6,28,273.461724
-29843.4,32,274.888779
-9387.2,24,276.266854
-18977.2,33,277.695648
-14603.0,31,279.128108
-22435.8,32,280.556262
-27474.8,40,282.013559
-16967.2,30,283.427015
-15944.0,33,289.514941
-46200.4,33,290.958307
-32197.8,27,292.370832
-22826.2,38,293.810243
-10906.6,28,295.208688
-18422.2,30,296.630684
-24297.4,38,298.093633
-17353.6,28,299.493451
-60752.4,39,300.978376
-30847.4,31,302.404127
-16232.6,29,303.82292
-20871.2,33,305.273854
-26851.2,34,306.734397
-28804.4,39,308.195963
-70289.6,29,309.627954
-72085.6,26,311.04131
-19412.4,30,312.454476
-14443.6,24,313.847492
-71838.0,46,315.363156
-21575.6,38,316.813807
-18713.8,24,318.207174
-21669.6,36,319.643828
-17838.0,31,321.053993
-17414.4,25,322.463054
-25746.4,28,323.899436
-15399.8,28,325.309952
-13006.2,27,326.699727
-11604.6,28,328.097456
-37896.8,31,329.518308
-48169.2,31,330.963049
-13350.8,34,332.386037
-10784.6,31,338.339816
-67616.4,29,339.781299
-15426.4,30,341.202333
-17460.6,29,342.60031
-34145.0,31,344.041922
-33083.6,33,345.470694
-18631.4,28,346.872525
-14583.6,28,348.255658
-17700.4,31,349.668523
-46094.0,30,351.092275
-30171.4,37,352.541143
-24560.2,32,353.963547
-14503.2,31,355.370583
-11939.6,32,356.785295
-19068.8,30,358.206403
-26274.2,34,359.630039
-22535.6,37,361.069818
-15000.8,28,362.472302
-16434.4,28,363.886113
-20508.6,39,365.333064
-16622.2,30,366.739205
-25500.4,30,368.151325
-40340.6,30,369.602117
-14242.2,30,371.020672
-9795.2,28,372.413937
-15485.4,28,373.805899
-29449.6,30,375.236442
-14513.2,29,376.642407
-25882.0,31,378.060933
-32360.2,28,379.485078
-9530.0,29,380.886918
-12594.0,33,382.304492
-36062.2,50,388.667606
-34786.8,35,390.125574
-14647.4,27,391.517508
-39604.6,33,392.945135
-50903.8,34,394.392689
-9379.2,31,395.790142
-14175.2,35,397.214932
-29542.8,31,398.652375
-8766.4,29,400.053802
-48138.6,34,401.483497
-28628.2,31,402.918935
-20639.4,38,404.383732
-14550.2,36,405.830085
-29307.8,34,407.28075
-19420.0,37,408.732756
-17481.8,38,410.195259
-9763.2,29,411.595235
-27652.6,33,413.039783
-23715.8,31,414.457987
-12174.6,34,415.892403
-33776.2,31,417.326453
-9627.2,37,418.75703
-19495.0,44,420.230371
-40246.8,42,421.719491
-39957.2,35,423.1751
-19387.6,34,424.623363
-15381.0,28,426.027076
-27132.6,31,427.460912
-120299.8,39,428.96495
-15112.0,28,430.386233
-24331.4,29,436.447485
-15419.4,29,437.867181
-10531.8,29,439.284834
-11718.0,26,440.661843
-18651.6,34,442.102068
-50306.4,30,443.539546
-25040.8,31,444.975927
-24123.2,30,446.406081
-36619.6,29,447.83861
-9329.0,24,449.225507
-38518.0,35,450.68835
-24308.0,26,452.092662
-26517.2,32,453.525137
-19601.8,40,454.975728
-97924.2,33,456.429736
-14116.0,24,457.798551
-44518.4,31,459.213993
-20174.6,30,460.621408
-24792.4,38,462.080362
-22564.4,36,463.527094
-24599.8,37,464.986545
-18400.4,34,466.417108
-18982.4,34,467.858576
-7264.6,31,469.262805
-16769.2,39,470.698076
-25622.0,34,472.127077
-26524.2,29,473.559407
-21217.8,28,474.964483
-12674.2,29,476.378638
-24693.4,26,477.792463
-7148.4,28,479.173597
-12999.6,37,480.610286
-20621.2,35,485.93878
-15905.6,38,487.375295
-20818.2,32,488.798463
-11499.8,30,490.207229
-29058.8,33,491.641603
-27515.6,29,493.060662
-30285.2,32,494.504163
-26387.2,30,495.924862
-15285.8,31,497.334063
-21428.8,26,498.729983
-19337.0,35,500.176425
-10516.8,25,501.568048
-38708.8,30,502.999814
-10114.0,29,504.39041
-21942.2,29,505.767565
-12053.8,33,507.202987
-25144.0,38,508.65001
-29103.2,31,510.090158
-12184.2,32,511.500714
-10732.2,29,512.891592
-9835.4,34,514.312426
-14875.2,28,515.711006
-25912.6,35,517.161508
-22539.8,33,518.612939
-18330.2,35,520.061748
-11607.6,29,521.476236
-48351.0,28,522.889098
-57913.6,30,524.309371
-15974.8,26,525.702753
-18976.4,33,527.10842
-36829.4,38,528.560756
-16757.4,28,529.955492
-21363.0,38,535.547532
-27974.2,25,536.948987
-42501.4,35,538.389687
-19977.4,33,539.81878
-8730.2,30,541.221114
-28134.4,31,542.647444
-16939.8,36,544.10049
-15438.4,32,545.530873
-12377.4,29,546.94793
-18676.6,29,548.354021
-27531.0,30,549.78615
-17165.0,35,551.227582
-33978.6,35,552.684775
-14960.4,28,554.086549
-23517.8,28,555.508205
-33995.0,40,556.979439
-32402.8,34,558.407308
-21319.0,38,559.860402
-140650.8,37,561.349247
-18492.8,34,562.76717
-29316.8,31,564.17125
-18642.4,26,565.562674
-20184.2,35,567.00167
-12766.6,28,568.397889
-12396.8,27,569.796197
-18489.0,29,571.19784
-20649.0,32,572.606807
-38288.0,37,574.076945
-9586.2,36,575.496819
-13687.4,35,576.920821
-21253.6,29,578.330883
-29946.8,37,583.450487
-21096.6,33,584.885331
-24408.4,33,586.310249
-15561.2,27,587.708657
-19327.6,36,589.149419
-10279.2,33,590.556363
-13155.2,32,591.992587
-15378.8,35,593.440381
-37434.8,34,594.885111
-33344.2,36,596.315976
-12261.2,33,597.745645
-94815.8,40,599.226038
-8784.6,29,600.634783
-9488.0,29,602.035935
-23316.6,32,603.453597
-15872.4,37,604.906455
-12204.2,33,606.323008
-12150.2,35,607.750031
-17848.8,39,609.202841
-23384.2,36,610.642114
-18192.6,24,612.021875
-12051.4,34,613.448704
-22045.4,28,614.855286
-15652.6,27,616.245817
-17674.0,35,617.69583
-37155.0,31,619.138024
-14768.4,32,620.555438
-15153.6,33,621.971979
-30850.4,28,623.373754
-18890.4,28,624.778352
-29129.2,32,630.87295
-18393.8,27,632.285944
-21782.2,31,633.698562
-54941.6,33,635.129411
-26744.8,43,636.622075
-41198.4,35,638.064197
-25243.2,32,639.487291
-22794.8,38,640.941403
-20195.8,36,642.379018
-34133.0,31,643.794363
-16808.8,33,645.210255
-14688.4,28,646.617117
-18687.6,37,648.067789
-17294.0,28,649.476856
-35123.4,26,650.891006
-24646.2,30,652.293454
-26376.0,35,653.751463
-13383.4,30,655.176436
-19977.8,30,656.594318
-14133.4,27,657.994552
-12569.2,26,659.385122
-22459.4,32,660.815699
-15492.4,33,662.259689
-53073.0,30,663.690873
-9171.6,24,665.066681
-17763.0,28,666.467898
-18799.6,33,667.870981
-17352.4,27,669.25861
-16632.4,26,670.669671
-19452.8,35,672.115219
-14519.2,28,673.517502
-18164.6,43,675.007672
-16918.6,28,680.124442
-11669.0,28,681.536784
-39244.0,35,682.98104
-30660.4,33,684.414994
-12549.4,38,685.863229
-35465.4,32,687.32
-12163.2,37,688.75483
-12843.0,28,690.163867
-19167.6,26,691.553484
-77268.2,33,692.998114
-28858.0,41,694.489144
-19324.4,34,695.922727
-14587.0,21,697.286575
-21446.6,37,698.717274
-27314.2,35,700.161067
-53203.2,34,701.598274
-22336.0,35,703.044303
-13283.8,30,704.460513
-12873.4,27,705.86513
-15896.8,24,707.263986
-35853.8,31,708.710677
-10168.0,31,710.118019
-7298.4,35,711.543073
-24276.6,36,713.007124
-24064.0,33,714.435523
-29701.8,31,715.868634
-32092.2,27,717.291657
-17434.4,30,718.698824
-16615.2,28,720.091535
-30874.2,30,721.537568
-32019.6,29,722.948716
-155804.8,33,724.4306
