episode,reward
0,-28735.1
1,-25120.15
2,-12417.1
3,-22863.6
4,-10952.35
5,-10699.8
6,-18066.7
7,-8267.3
8,-17505.45
9,-21032.3
10,-30085.6
11,-35335.75
12,-23318.3
13,-17138.1
14,-14060.25
15,-11787.25
16,-27893.8
17,-26199.95
18,-15308.3
19,-29606.6
20,-22436.75
21,-18433.15
22,-16093.9
23,-12162.35
24,-21965.35
25,-26589.4
26,-25374.8
27,-42211.7
28,-21865.05
29,-36031.25
30,-13953.2
31,-19989.5
32,-24117.95
33,-31733.1
34,-15225.85
35,-14791.2
36,-14297.3
37,-24234.05
38,-17493.05
39,-16760.95
40,-10186.45
41,-18182.05
42,-17121.5
43,-24268.6
44,-25761.8
45,-10923.55
46,-21729.15
47,-10997.55
48,-21184.1
49,-17744.05
50,-36157.5
51,-22037.15
52,-16325.5
53,-18277.5
54,-42826.95
55,-17593.85
56,-29215.6
57,-28093.0
58,-22603.15
59,-11999.3
60,-26273.9
61,-24011.55
62,-11384.85
63,-36905.2
64,-41493.15
65,-26820.3
66,-20689.0
67,-30835.5
68,-25365.05
69,-8958.25
70,-21434.7
71,-52077.85
72,-6250.8
73,-14893.65
74,-34419.55
75,-78450.5
76,-31664.25
77,-10935.25
78,-11472.1
79,-32129.85
80,-11436.15
81,-61618.6
82,-18974.4
83,-19051.5
84,-12928.8
85,-10328.7
86,-33433.3
87,-54135.05
88,-17144.9
89,-31323.05
90,-13401.4
91,-54806.45
92,-18864.1
93,-19138.6
94,-27731.6
95,-36016.55
96,-11998.85
97,-21166.3
98,-10714.05
99,-16761.6
100,-16412.85
101,-21114.2
102,-17147.25
103,-33350.4
104,-13079.75
105,-40762.4
106,-23235.65
107,-17473.95
108,-11881.0
109,-23354.1
110,-26654.55
111,-8844.05
112,-18628.05
113,-18022.65
114,-21684.45
115,-17392.35
116,-34257.85
117,-14626.2
118,-26390.0
119,-13964.45
120,-13305.85
121,-23086.55
122,-33461.1
123,-16445.55
124,-17603.25
125,-21069.15
126,-22218.15
127,-13949.8
128,-22075.45
129,-24886.35
130,-26514.05
131,-24976.1
132,-33397.1
133,-14077.05
134,-32750.6
135,-22563.95
136,-49920.35
137,-25270.0
138,-10238.9
139,-13912.6
140,-27756.15
141,-15278.4
142,-40653.6
143,-9652.0
144,-21865.65
145,-32507.25
146,-29144.95
147,-25543.85
148,-20718.55
149,-11909.15
150,-9957.25
151,-25644.95
152,-33881.6
153,-22971.2
154,-34111.6
155,-17373.45
156,-8805.5
157,-14248.95
158,-17588.6
159,-10695.3
160,-66264.35
161,-20065.6
162,-16920.95
163,-15786.05
164,-16577.0
165,-26072.7
166,-25497.65
167,-25526.45
168,-18519.05
169,-18390.9
170,-16743.7
171,-21703.7
172,-56275.7
173,-13832.0
174,-15542.8
175,-11776.2
176,-32286.15
177,-19105.4
178,-17737.5
179,-24004.25
180,-29166.55
181,-24980.25
182,-15546.25
183,-26888.8
184,-19239.0
185,-39998.25
186,-24188.4
187,-22753.75
188,-18994.55
189,-71918.2
190,-25204.7
191,-9745.25
192,-9788.55
193,-36752.0
194,-87697.45
195,-19866.2
196,-20360.3
197,-18664.85
198,-24497.6
199,-16941.95
200,-13645.6
201,-21581.95
202,-16613.25
203,-13843.85
204,-24801.15
205,-17993.55
206,-18922.35
207,-18197.45
208,-20026.6
209,-27145.9
210,-23557.5
211,-25470.6
212,-15038.85
213,-23915.0
214,-19234.4
215,-18302.9
216,-21438.8
217,-13658.2
218,-21034.45
219,-48539.2
220,-15564.25
221,-15553.7
222,-12583.0
223,-37418.9
224,-25812.0
225,-32728.9
226,-14491.65
227,-22095.05
228,-16426.9
229,-16384.4
230,-24021.25
231,-16674.2
232,-127380.15
233,-10555.45
234,-19343.95
235,-17349.85
236,-17033.3
237,-21813.5
238,-41446.35
239,-57298.6
240,-45110.6
241,-19775.45
242,-23454.65
243,-18469.0
244,-18742.15
245,-7838.5
246,-26312.75
247,-23570.4
248,-24821.5
249,-20036.35
250,-50845.4
251,-25993.4
252,-31597.3
253,-28720.8
254,-15965.3
255,-21938.05
256,-31276.65
257,-24345.45
258,-14806.55
259,-20246.45
260,-19745.6
261,-40721.7
262,-23903.1
263,-21524.8
264,-29139.35
265,-15927.6
266,-13777.05
267,-28209.05
268,-17606.0
269,-20226.75
270,-14391.75
271,-20993.55
272,-17497.5
273,-29071.95
274,-18847.45
275,-21317.5
276,-51753.8
277,-14199.65
278,-14534.85
279,-19867.0
280,-21243.1
281,-30665.1
282,-17021.75
283,-25787.0
284,-14840.0
285,-16197.7
286,-27180.0
287,-32007.2
288,-15873.35
289,-22849.05
290,-20829.5
291,-26472.5
292,-13738.65
293,-15076.65
294,-30366.65
295,-66321.15
296,-20274.6
297,-16435.6
298,-32418.85
299,-11998.6
300,-28175.05
301,-24721.6
302,-68087.05
303,-16846.7
304,-19699.4
305,-50741.7
306,-30085.85
307,-32305.8
308,-22805.9
309,-15101.65
310,-21623.8
311,-26240.7
312,-10545.55
313,-43461.7
314,-14325.05
315,-33061.2
316,-22697.2
317,-28335.1
318,-46493.5
319,-47872.35
320,-18563.0
321,-41040.7
322,-20971.85
323,-34609.15
324,-22606.85
325,-12917.75
326,-15049.1
327,-9383.85
328,-15782.45
329,-10216.85
330,-17359.9
331,-26810.55
332,-17917.1
333,-25328.5
334,-51055.9
335,-62109.8
336,-11840.7
337,-14564.95
338,-23352.8
339,-38580.15
340,-28035.5
341,-15109.05
342,-26611.65
343,-49621.85
344,-41579.0
345,-18776.75
346,-14219.85
347,-28665.5
348,-22234.85
349,-20359.8
350,-20045.05
351,-26580.25
352,-27630.9
353,-25398.15
354,-55608.9
355,-11502.05
356,-28169.65
357,-141383.9
358,-12710.15
359,-35158.1
360,-19015.75
361,-14915.8
362,-62829.6
363,-20925.8
364,-24075.4
365,-18661.7
366,-12308.9
367,-26881.8
368,-40826.55
369,-14357.65
370,-15248.7
371,-24755.85
372,-15254.25
373,-22201.95
374,-22024.5
375,-13975.9
376,-18140.4
377,-8593.3
378,-14049.6
379,-25308.8
380,-44302.1
381,-21339.65
382,-25515.2
383,-17356.25
384,-18363.75
385,-7683.2
386,-24369.6
387,-16681.9
388,-13685.25
389,-17087.35
390,-15514.55
391,-14916.25
392,-23589.1
393,-64407.95
394,-8876.4
395,-9825.5
396,-32121.05
397,-9500.9
398,-48566.1
399,-46281.1
400,-26167.5
401,-22665.95
402,-27114.2
403,-14170.9
404,-12583.7
405,-23830.05
406,-8067.95
407,-19268.05
408,-36332.4
409,-12043.85
410,-39878.35
411,-19683.3
412,-21373.25
413,-37789.55
414,-13118.4
415,-22054.2
416,-8432.15
417,-31699.55
418,-13300.85
419,-12484.45
420,-16512.85
421,-38422.65
422,-19196.7
423,-49455.0
424,-21501.25
425,-40312.15
426,-39267.4
427,-25052.4
428,-14617.0
429,-21349.3
430,-18365.85
431,-16955.85
432,-22488.4
433,-36819.7
434,-22280.4
435,-23317.85
436,-29302.65
437,-16329.0
438,-16125.05
439,-14147.0
440,-16358.35
441,-15081.25
442,-15615.2
443,-28179.7
444,-19074.65
445,-29156.4
446,-33381.8
447,-21968.5
448,-29089.6
449,-14265.7
450,-23213.2
451,-70281.1
452,-16337.65
453,-68349.35
454,-43740.15
455,-13021.75
456,-6744.25
457,-19795.1
458,-12038.25
459,-13427.45
460,-17197.2
461,-19818.9
462,-64346.25
463,-12941.15
464,-36756.2
465,-42692.85
466,-20865.9
467,-23493.2
468,-10454.2
