#{"t_start": 1746338478.2827096, "env_id": "None"}
r,l,t
-25308.8,35,730.140413
-44302.1,36,732.113987
-21339.65,29,734.213747
-25515.2,33,736.185897
-17356.25,29,738.188161
-18363.75,28,740.472506
-7683.2,27,742.193324
-24369.6,39,743.79948
-16681.9,32,745.682943
-13685.25,35,747.536506
-17087.35,27,749.454993
-15514.55,35,750.946721
-14916.25,30,752.357768
-23589.1,26,754.380671
-64407.95,38,756.015373
-8876.4,32,757.887943
-9825.5,26,759.865322
-32121.05,32,761.696565
-9500.9,34,763.602263
-48566.1,31,765.875656
-46281.1,35,767.624296
-26167.5,33,769.871322
-22665.95,34,771.317214
-27114.2,34,772.859864
-14170.9,29,774.868772
-12583.7,31,776.902282
-23830.05,47,779.422235
-8067.95,29,781.572834
-19268.05,30,783.743085
-36332.4,35,785.370705
-12043.85,24,787.093822
-39878.35,41,789.653997
-19683.3,32,791.532374
-21373.25,30,793.520851
-37789.55,34,795.630269
-13118.4,37,797.533064
-22054.2,36,799.38641
-8432.15,28,801.154701
-31699.55,34,802.835906
-13300.85,37,804.812107
-12484.45,28,806.296145
-16512.85,24,808.589477
-38422.65,31,810.946597
-19196.7,27,812.368645
-49455.0,30,813.954478
-21501.25,27,815.999753
-40312.15,34,817.963332
-39267.4,30,819.867862
-25052.4,38,821.566465
-14617.0,28,823.479511
-21349.3,35,825.204185
-18365.85,29,826.768911
-16955.85,26,828.90465
-22488.4,31,831.021897
-36819.7,30,832.654177
-22280.4,37,834.806512
-23317.85,34,836.369996
-29302.65,27,838.665142
-16329.0,27,840.719816
-16125.05,32,842.289823
-14147.0,31,844.394734
-16358.35,28,846.175314
-15081.25,30,848.231125
-15615.2,29,850.721099
-28179.7,27,852.209701
-19074.65,35,854.552639
-29156.4,31,856.623719
-33381.8,30,858.734512
-21968.5,32,860.910114
-29089.6,32,862.414167
-14265.7,32,864.165765
-23213.2,34,866.299116
-70281.1,29,868.335665
-16337.65,31,870.252643
-68349.35,43,872.32284
-43740.15,39,875.068541
-13021.75,28,876.813005
-6744.25,26,878.798262
-19795.1,35,880.905295
-12038.25,33,882.419047
-13427.45,41,884.477843
-17197.2,36,886.590921
-19818.9,33,888.338509
-64346.25,31,890.571493
-12941.15,30,892.405439
-36756.2,30,894.165763
-42692.85,34,896.213877
-20865.9,27,897.724104
-23493.2,33,899.711254
-10454.2,27,901.645969
