episode,reward
0,-14828.033215
1,-16322.887296
2,-440406.227082
3,-326461.360459
4,-14856.382828
5,-41159.755651
6,-8165.134036
7,-29671.028346
8,-158086.817912
9,-10491.77151
10,-25829.344939
11,-71577.208377
12,-25938.643396
13,-13255.485591
14,-29906.905205
15,-23372.711061
16,-19468.383672
17,-340134.577367
18,-65534.536456
19,-41937.667423
20,-22208.422554
21,-15490.684384
22,-13680.321142
23,-6221.96218
24,-343647.546311
25,-272557.970566
26,-18531.56314
27,-10331.336589
28,-35587.92798
29,-22932.029249
30,-368911.853517
31,-10080.28132
32,-70053.631523
33,-9515.103382
34,-48227.826923
35,-42211.6852
36,-9228.406548
37,-28090.448878
38,-15259.777987
39,-30591.847398
40,-9329.433253
41,-22950.203138
42,-25588.30104
43,-63295.801602
44,-383885.294913
45,-18031.796713
46,-369354.167484
47,-15958.840307
48,-66407.70092
49,-36144.417551
50,-20255.244422
51,-25082.850489
52,-39070.134206
53,-333534.903334
54,-16898.447592
55,-15683.88224
56,-10089.600838
57,-25763.164891
58,-20753.819942
59,-26932.565145
60,-217619.027764
61,-24981.658812
62,-14160.283043
63,-10110.513718
64,-30535.407108
65,-31943.346485
66,-50225.141612
67,-18866.289381
68,-428846.485448
69,-36479.544978
70,-11808.523035
71,-52898.68912
72,-18544.422291
73,-11811.768802
74,-262113.228584
75,-8252.1
76,-391612.989428
77,-19063.59473
78,-351638.021674
79,-21181.222788
80,-89679.23394
81,-227481.084924
82,-46833.869327
83,-398702.074901
84,-12338.324491
85,-11437.656563
86,-66282.441065
87,-20997.589227
88,-84802.584273
89,-8651.996139
90,-17981.09436
91,-23508.299474
92,-182107.596666
93,-32333.950877
94,-285372.530223
95,-48680.834606
96,-112294.193655
97,-24010.521787
98,-66675.155452
99,-49199.552076
100,-10228.838678
101,-61936.942248
102,-25961.521038
103,-12099.146451
104,-425545.760936
105,-383286.699288
106,-14781.860766
107,-10480.626642
108,-237269.263875
109,-7760.949743
110,-16071.890044
111,-16092.030484
112,-15226.67434
113,-440380.523282
114,-306222.315633
115,-245382.697384
116,-16240.849113
117,-413287.903619
118,-34256.159069
119,-7200.600756
120,-32349.146137
121,-146895.252241
122,-50905.151632
123,-17800.486148
124,-290335.772962
125,-18215.265373
126,-21963.133756
127,-18261.323448
128,-29797.341236
129,-9466.586995
130,-65299.516372
131,-30647.206521
132,-114366.329953
133,-14530.274527
134,-405715.457228
135,-17453.161247
136,-13249.056927
137,-80507.217652
138,-88325.911837
139,-86021.611279
140,-38197.379526
141,-41795.853883
142,-294832.508325
143,-313708.873763
144,-13144.823946
145,-38856.197222
146,-17243.994014
147,-36101.193149
148,-15996.218046
149,-10404.201048
150,-28576.883308
151,-350077.650417
152,-18735.144053
153,-15230.327429
154,-16729.923458
155,-382415.718938
156,-7586.290168
157,-18821.897485
158,-17399.001953
159,-24048.001003
160,-15634.964936
161,-18501.412153
162,-507720.305186
163,-305347.40793
164,-18225.371068
165,-55490.389245
166,-39758.288226
167,-32750.271431
168,-29296.444172
169,-375955.349622
170,-22661.776477
171,-30165.025129
172,-16200.67333
173,-52029.797471
174,-322675.336291
175,-29914.820455
176,-277021.707874
177,-32461.82148
178,-6720.553807
179,-350116.737241
180,-148574.450976
181,-16994.172813
182,-17823.528833
183,-41612.966586
184,-20609.781197
185,-18022.78591
186,-80561.204855
187,-24167.171993
188,-292426.920416
189,-470371.073981
190,-33440.725983
191,-20524.766128
192,-13892.668672
193,-12274.281002
194,-32566.758601
195,-263337.733239
196,-343763.921521
197,-164329.350048
198,-25841.930848
199,-30455.528289
200,-11231.725157
201,-17201.210334
202,-41643.257967
203,-21173.776851
204,-42652.347439
205,-42169.393007
206,-378651.682879
207,-107545.149138
208,-21262.27935
209,-95284.104819
210,-37230.326925
211,-17888.337901
212,-46881.167808
213,-23738.97609
214,-19540.926821
215,-11603.27833
216,-115771.460614
217,-116336.909347
218,-66260.01129
219,-183547.794916
220,-122446.209876
221,-239178.267943
222,-17524.855339
223,-714746.864231
224,-13485.477198
225,-13321.991866
226,-24042.068475
227,-12249.825337
228,-29831.037238
229,-11634.512489
230,-92314.919387
231,-97166.602542
232,-11894.325246
233,-30870.678331
234,-41361.428367
235,-9733.373034
236,-15116.870282
237,-46290.974203
238,-15681.557666
239,-13184.070556
240,-28108.772048
241,-315418.507739
242,-60404.572149
243,-120841.769991
244,-47226.07122
245,-60299.559893
246,-13437.997685
247,-47916.399191
248,-16399.786844
249,-19941.466731
250,-16816.056475
251,-312286.383376
252,-405422.083988
253,-18097.738128
254,-12898.625592
255,-145269.843902
256,-421802.562041
257,-28016.899602
258,-41958.599728
259,-276616.228938
260,-179145.826067
261,-12034.789583
262,-16515.70304
263,-23652.462182
264,-249967.014438
265,-17056.262222
266,-280192.189873
267,-14200.411574
268,-26242.591029
269,-126528.785973
