#{"t_start": 1746360120.4085402, "env_id": "None"}
r,l,t
-45093.710079,32,1.544412
-20756.904734,38,3.563922
-10845.965999,29,5.767294
-10184.837431,34,7.723366
-23097.25102,28,9.282048
-13048.893148,36,11.11532
-24394.949063,32,12.932145
-14925.445552,28,14.810756
-13934.536823,29,16.55327
-20231.221884,31,18.803485
-39495.763874,26,20.736506
-22635.446353,32,22.976503
-15030.984377,34,25.16306
-46820.602852,27,26.611895
-59922.531668,41,28.793762
-25990.002888,33,30.779823
-30667.328108,32,32.869462
-17340.178847,29,35.007771
-30435.303383,28,36.901207
-12564.308993,34,38.978545
-27925.870895,28,41.035339
-29368.401639,24,42.530749
-37277.433727,34,44.827561
-17838.609849,35,46.53323
-12248.511979,28,48.331911
-9874.237391,29,50.411656
-20908.052873,33,52.163547
-11895.53219,29,54.310349
-13075.091755,35,56.269876
-42325.219538,41,58.123194
-10830.127728,33,60.046727
-8857.270987,25,61.903254
-17078.427526,34,63.92356
-19918.678359,36,65.96998
-14815.969502,34,67.464065
-72562.310044,32,69.524265
-14345.742825,39,71.283138
-10646.063061,25,73.477212
-24542.206951,34,75.864513
-35940.550573,29,77.460586
-16761.265232,31,79.582353
-28859.54377,37,81.752813
-54697.589229,24,83.158488
-66932.47388,31,85.128052
-14227.062005,27,87.080111
-23369.051155,34,88.647924
-62497.709452,23,90.648722
-21399.402298,29,92.476022
-15302.237412,35,94.855463
-43963.853365,27,96.475594
-31849.234884,32,97.949435
-27222.455909,35,99.807605
-32413.366911,27,101.798426
-14443.978409,39,103.773267
-20084.547678,32,105.829852
-36640.636729,30,107.828549
-11310.720409,27,109.979162
-15381.123102,30,111.8778
-7707.040499,27,113.258988
-23872.067064,22,115.061096
-52311.36347,34,116.976727
-14400.48946,32,118.745482
-19712.186137,35,120.838072
-11128.45918,35,123.02003
-15347.690763,32,124.750233
-15325.925552,32,126.446563
-11425.903279,32,128.263931
-26140.592932,34,130.349337
-18808.498387,38,132.265223
-25168.760606,33,134.371253
-15474.275688,28,135.939199
-21896.634218,34,137.99173
-19176.450342,39,140.303858
-52044.60265,32,142.90539
-52388.621162,31,144.633412
-73941.24665,34,146.08397
-25503.749632,36,148.580527
-23822.226066,33,150.672844
-23514.559819,36,152.69109
-12923.2126,30,154.33303
-23854.7034,32,156.050015
-28448.82025,37,158.169761
-19410.982367,41,160.016829
-12278.594552,29,161.402191
-10152.719721,32,163.030014
-22700.822454,29,165.026664
-27527.376876,39,166.470573
-48567.406946,34,168.308412
-22869.04584,39,170.220051
-89844.641591,34,172.159984
-19153.316836,41,174.648833
-28828.665315,37,176.41275
-56187.663532,29,178.32005
-12931.37674,28,180.002966
-11150.131624,33,181.894486
-53415.560045,33,184.254846
-15059.098126,32,186.038157
-15074.988084,37,188.524939
-78094.770032,29,190.025969
-65921.682523,37,191.970569
-49174.849719,42,194.153633
-13736.879877,36,196.069231
-50305.274212,33,197.685079
-19174.881176,35,199.7972
-53191.973401,42,201.489405
-18980.098023,30,203.535195
-21156.24274,30,205.306552
-26101.510686,30,207.411333
-14978.694352,45,209.228054
-9527.976987,26,211.24975
-31708.404015,42,213.575298
-59534.278868,35,215.305996
-44586.188619,24,217.452067
-18792.128843,30,219.410109
-15936.082477,34,221.490447
-46516.646245,30,223.477507
-12575.197234,30,225.285231
-68771.01658,24,227.146647
-21652.10379,38,229.937461
-18939.785468,29,231.851901
-40893.61122,36,233.852962
-41365.960597,35,235.674421
-58867.858196,29,237.616394
-70267.524429,31,239.414788
-25018.981828,30,240.868373
-45884.210643,33,242.776723
-39945.019392,32,245.434893
-55291.681471,32,247.266016
-8198.793017,25,248.762731
-7969.182812,28,250.850413
-21398.511294,31,253.217056
-24804.149093,32,255.804186
-29085.352578,40,257.704456
-11534.252012,33,259.656544
-18458.698377,33,261.283799
-40349.221566,29,263.564685
-27951.194038,27,265.625274
-21015.814769,36,267.092026
-10479.80099,28,268.865223
-50692.563713,30,271.009186
-23109.435319,32,272.93689
-26517.703347,38,274.826959
-19075.195464,29,276.395809
-34026.173834,29,278.14301
-12954.057928,33,280.007455
-37743.559257,38,281.671136
-17384.837707,31,283.80823
-11595.267468,29,285.986258
-18225.736359,28,287.771441
-74523.64443,26,289.703914
-27959.544151,28,291.540385
-31745.520791,34,293.405996
-22001.979576,39,295.68741
-38285.816156,28,297.713242
-56440.832012,29,299.780274
-26862.497461,31,301.376679
-41771.769916,27,302.978183
-21780.893396,36,305.284554
-10617.002207,29,307.267892
-34591.915788,28,309.118357
-15789.582299,33,310.993926
-18442.939554,32,312.711708
-23896.452445,29,314.799174
-27003.66696,34,316.58506
-21361.512211,27,318.581734
-13274.248684,33,320.387838
-21937.638488,37,322.535845
-51510.094394,36,324.832537
-22028.511549,33,326.463069
-17829.170882,36,328.051655
-49426.984233,34,330.599442
-34402.737131,31,332.567264
-64706.685211,32,334.654052
-20395.368888,27,336.468135
-32570.545773,43,338.171253
-12978.137123,33,340.032456
-12978.547962,37,342.501487
-21026.695159,29,344.59808
-30584.409771,29,346.204766
-12267.540636,25,348.067117
-15063.119995,29,349.807097
-17960.883339,30,351.293254
-12057.459338,30,353.110335
-19199.564185,29,354.819524
-9003.620298,26,356.27388
-26211.942403,35,358.322394
-39118.46256,33,360.230577
-42617.74572,33,362.024815
-42192.346491,35,363.569889
-35223.223756,31,365.736431
-46240.128492,33,367.653933
-17940.917866,35,369.750639
-100866.997364,32,371.660632
-65670.029215,34,373.489961
-15016.947028,29,375.879845
-34365.259003,33,377.609956
-21119.251022,35,379.144155
-22351.214851,33,381.287261
-16122.365451,34,383.24927
-27016.116841,34,385.087203
-20634.698621,42,387.04056
-19790.916987,29,388.725388
-61424.200068,31,390.52138
-42873.419066,35,392.599895
-12753.019668,25,393.981476
-11120.364914,30,395.830284
-21273.462419,38,397.838753
-67099.601848,30,399.414293
-17756.857724,34,401.488548
-50385.333176,28,403.050934
-19028.147037,32,404.553464
-21245.291452,32,406.384291
-27227.747311,30,408.324373
-15113.125054,32,409.725939
-11349.420628,32,411.531432
-18646.215472,36,413.961862
-14058.010845,29,416.285581
-49946.347846,28,418.607833
-59972.349874,32,420.437977
-62818.872933,30,422.447267
-21788.691117,26,424.346271
-14901.76404,42,426.687264
-75696.440067,29,428.607102
-20362.264629,41,430.08878
-18389.736749,40,432.082142
-17768.899252,34,434.036992
-15667.288306,30,436.225688
-29009.860804,33,438.594032
-15763.71091,33,440.792948
-20974.271251,39,442.922898
-17914.590549,31,444.66436
-19109.275296,32,446.37328
-21666.432138,45,448.800741
-14748.883773,44,451.287949
-53802.265877,34,453.63653
-20869.455194,42,455.322612
-15843.578989,35,456.819628
-67792.289162,27,458.980527
-19652.149459,34,460.456191
-43634.360553,30,461.960232
-17744.800337,31,464.198424
-26830.283179,32,466.363554
-18601.434752,30,468.916254
-26874.84592,34,470.910013
-31399.103452,36,473.217905
-19688.688316,33,475.253327
-16628.197835,37,477.049468
-10246.265941,32,478.669118
-36072.647479,36,481.071824
-34200.632113,33,482.643468
-20315.482679,30,484.937767
-34009.215182,30,486.574053
-29393.988268,28,488.102429
-19486.178374,28,490.679988
-24140.775904,33,492.32193
-13552.58367,41,494.16901
-13801.566033,29,496.232906
-16570.522447,31,498.177258
-55946.197996,32,499.870321
-14653.864166,36,501.401731
-16310.666327,30,503.753339
-25255.845629,43,505.680512
-47270.816809,27,507.500997
-13707.019943,29,509.595483
-32560.489264,42,511.169197
-24191.269983,28,512.646147
-8630.725508,27,514.400182
-22712.367883,30,516.252554
-63972.927182,31,517.751409
-35783.722013,36,519.833972
-21801.134417,38,521.534848
-42162.054721,32,522.961693
-35727.994438,31,525.001816
-20251.578282,26,527.007644
-20212.084689,43,529.407452
-14357.664453,27,531.404773
-9450.89629,25,532.88692
-28671.781454,35,535.138398
-20213.762197,35,536.822834
-24722.744013,28,538.896831
-26622.696873,40,540.775839
-33806.178829,39,542.751125
-10110.458895,28,544.45192
-20475.819641,32,546.380721
-35122.440741,37,548.191706
-17719.719284,35,550.065379
-11033.734627,32,551.87131
-44414.554971,31,553.942888
-54151.105925,31,555.820317
-44265.810138,37,557.921799
-25477.269434,39,559.545685
-21947.814978,43,561.541256
-14497.655405,27,563.428017
-37502.132083,36,565.465234
-11768.4725,27,567.414951
-18227.535508,30,569.291219
-17673.964114,38,571.424962
-19799.232832,26,573.277606
-8550.266345,30,574.716458
-26887.945686,31,576.300995
-13689.08001,36,578.531451
-13238.482015,24,579.937576
-13320.379236,26,581.664338
-79065.322824,33,583.854765
-24614.672349,31,586.006337
-10623.655721,28,588.248464
-40388.652609,29,589.879987
-50556.319846,39,591.676158
-30617.560215,29,593.867803
-14474.14207,27,595.484429
-23244.68388,39,597.382701
-66582.098201,30,599.294981
-14162.886176,29,600.847097
-15576.250162,29,602.872641
-18149.108265,38,604.732613
