#{"t_start": 1746353835.019259, "env_id": "None"}
r,l,t
-24747.008371,37,2.351108
-9930.791728,36,4.626445
-35862.280477,34,6.419089
-10676.532368,32,7.845544
-14888.959158,33,9.977169
-18974.599156,31,11.860328
-10555.70556,30,13.748503
-32456.185262,31,16.041586
-28915.6123,31,17.794088
-17144.534633,35,20.104725
-21156.885033,30,22.148683
-25329.410849,31,24.048677
-20512.529888,28,26.194544
-12795.148135,32,27.913802
-20667.036139,31,29.680338
-12877.324546,28,31.542897
-21870.964809,33,33.108403
-16540.446827,22,35.234392
-18030.5,33,37.28987
-16619.358339,30,39.906257
-14574.293859,35,41.552111
-19856.197739,36,43.179993
-51070.51698,32,45.241445
-16656.892524,39,47.296179
-55018.937401,25,49.37284
-31007.685373,36,51.518945
-13555.381835,26,53.292637
-12490.685358,33,55.460482
-45494.107244,34,57.625444
-29463.513451,35,59.82775
-38620.837873,27,61.607477
-15682.910882,34,63.601791
-16423.820706,41,65.250651
-12071.283953,29,67.21589
-25075.52685,39,68.806898
-35805.283613,27,71.05092
-14962.57174,32,73.190921
-45065.805663,34,75.368103
-12605.609619,33,76.929054
-17673.536623,27,78.516879
-32812.354573,32,80.784973
-30047.851737,30,83.082299
-32426.211906,33,85.199049
-23451.038369,25,87.472371
-14512.95585,28,88.930965
-10795.303535,32,91.282444
-40254.548351,34,93.629544
-53075.583222,36,95.45877
-12824.241751,29,97.361302
-13800.00511,24,98.919082
-25849.073514,32,101.076442
-47338.148031,27,102.887138
-18030.061704,41,105.390854
-17033.208626,25,107.334127
-20621.390586,41,109.084275
-17822.744861,39,111.198169
-17119.333962,25,112.892959
-12971.92515,33,114.336591
-68909.760675,40,116.383982
-46461.443128,31,118.26365
-18636.0,40,120.434509
-56371.008218,28,122.595226
-17467.326346,29,124.372077
-29948.896574,37,126.28084
-27656.24847,35,128.505415
-22548.020221,28,130.467556
-12075.00501,31,132.827728
-55997.061799,34,134.525539
-18040.373525,26,136.40965
-29649.80199,39,138.636753
-9211.835747,34,141.20387
-32207.91679,31,142.745831
-19666.078774,26,144.514261
-24595.856164,32,146.376159
-26069.654148,30,148.170621
-20792.094872,26,149.684536
-15187.640941,24,151.547196
-20198.852011,30,153.632352
-23426.87689,30,155.551297
-12327.878413,25,157.482546
-46607.439182,31,159.467751
-29285.964969,27,160.996346
-18354.712967,33,163.296234
-37873.500684,25,165.400704
-15793.912546,30,167.628486
-10477.341052,24,169.496329
-29248.923226,28,171.054451
-40650.800626,39,173.328277
-19155.818026,34,175.912111
-28446.3537,33,178.092855
-18838.566176,34,180.34809
-27249.165573,33,182.455623
-26347.271531,44,185.192274
-13133.046767,34,187.235074
-25414.405694,33,189.246954
-45081.238938,33,191.189497
-20727.153019,33,193.313941
-11072.264235,35,194.816118
-19929.345752,37,196.384103
-66319.363733,39,198.258036
-20168.694829,28,200.110929
-41132.174507,28,202.043257
-36634.544816,30,203.93119
-26496.256741,28,206.002762
-21746.955814,36,208.138391
-15428.776634,35,210.429025
-15877.832419,30,211.974549
-13879.865581,35,214.105418
-16303.759832,31,216.14085
-44366.473917,30,217.860874
-21506.276776,31,219.314212
-35863.628914,24,221.145737
-31583.277386,40,223.377085
-32556.965027,24,224.81421
-32599.762001,30,226.480873
-15414.31265,30,228.384374
-8454.161707,30,230.206751
-22955.473986,30,231.771917
-20546.0,39,234.086211
-13429.429274,29,236.217977
-14052.343868,34,238.109611
-56896.84234,38,240.513049
-54827.486184,39,242.002712
-24111.647951,32,244.048625
-12243.853474,30,246.176674
-22012.545128,22,248.362748
-37672.450647,31,250.514609
-11255.759673,27,252.019596
-10317.129965,31,254.072018
-22971.901947,30,255.838494
-23173.867959,38,257.31319
-20437.529051,27,259.277015
-20242.975173,29,261.355444
-20666.355648,39,263.265705
-25384.610715,29,265.547971
-35603.699926,24,266.95118
-13013.410398,29,269.100182
-25600.074783,35,271.248412
-24903.235252,41,272.912712
-42119.060419,26,274.860552
-11145.933843,33,276.709139
-32556.232555,33,279.028555
-32288.775701,27,281.147537
-11420.477557,30,283.65646
-30068.343808,27,285.48217
-31050.915629,35,287.350948
-24534.790857,35,289.62119
-16765.346174,27,291.375252
-33215.84638,24,293.315267
-30042.917983,36,295.003199
-18365.143803,38,297.225436
-15581.133378,33,299.641278
-11944.420633,34,301.610471
-24492.828391,29,303.772791
-31416.593087,30,305.22065
-29887.168999,35,307.270354
-18092.588306,26,308.994977
-35705.849734,33,310.59909
-19266.087912,33,312.971478
-28128.607534,29,314.912819
-49242.98194,35,316.878657
-24654.919722,34,318.961617
-15147.378023,35,320.441534
-20870.59703,33,321.916691
-10436.698731,31,324.230503
-24131.672815,28,326.302402
-42847.339973,33,327.860611
-46917.831873,33,329.455175
-11459.132679,35,331.508243
-11301.994733,30,333.25543
-36059.714302,33,335.338574
-27887.584765,31,337.034543
-10853.803041,30,338.7166
-22317.167743,35,340.559395
-54621.193208,37,342.629679
-21980.458842,29,344.828385
-48780.276203,31,346.674201
-32043.52526,30,348.610842
-45940.191347,33,350.771287
-17536.76949,49,352.969426
-36124.555534,36,355.256973
-47401.646197,26,357.164601
-41623.443407,30,359.270264
-53174.319571,30,361.084743
-14883.152564,32,362.783475
-41974.436268,34,365.209592
-12145.374265,33,366.864249
-38338.133119,33,368.592073
-27050.141333,30,370.543819
-16556.524862,26,372.4231
-30802.419988,35,374.290087
-24431.337093,29,376.22374
-22604.925703,31,378.209233
-8574.595218,30,380.672918
-19740.765662,36,382.497018
-14077.899492,30,384.579588
-34415.111143,38,386.47015
-22941.62089,35,387.918593
-15905.476954,39,390.428655
-13019.790407,25,391.818184
-20816.163325,29,394.130013
-9203.619955,28,396.092373
-28256.602503,33,397.778693
-18869.275411,29,399.771901
-47153.525461,29,401.563383
-37208.92796,28,403.571779
-37362.731693,33,405.582777
-20041.00569,32,407.058908
-49569.784025,36,409.194402
-11402.070453,31,411.370772
-26548.322624,38,413.648752
-27237.760544,38,415.728597
-33563.266572,36,417.251741
-39761.199362,31,419.315028
-18721.95339,32,421.391475
-19838.460469,26,423.62636
-24566.6681,35,425.414613
-43836.664921,40,427.239183
-7329.263883,31,429.103933
-13506.997544,33,430.991707
-15760.848025,33,432.478886
-34557.781162,25,434.408531
-34380.515148,33,436.723433
-21759.806964,34,438.236229
-9406.332932,28,440.34447
-46798.377694,25,442.151994
-18672.655913,28,443.869185
-11562.478868,31,445.729149
-18808.379101,34,447.453764
-51100.229149,35,449.520869
-30157.323692,31,451.412779
-16191.841564,29,453.607217
-17293.792018,33,455.662971
-43904.542031,28,457.532613
-14261.878722,33,459.58692
-11932.820339,41,461.332954
-47927.011214,29,462.87208
-23313.345558,30,464.934872
-15965.227097,35,466.48368
-19165.012462,30,467.929142
-15505.418901,33,469.448668
-19994.639642,32,471.644114
-18078.937583,33,473.057732
-23928.676741,30,475.213912
-31242.639711,36,477.57257
-20069.0,39,479.858612
-16953.817424,25,481.550665
-14231.237379,41,483.030033
-86076.333542,40,485.054463
-32888.943891,31,486.970818
-32118.746957,24,489.020667
-18965.189805,28,491.048076
-15929.826915,34,493.150106
-91759.187603,37,495.659417
-24091.131603,27,497.32638
-17254.960143,32,498.779391
-59274.914581,27,500.225723
-20908.583224,34,501.860667
-12187.60199,34,503.655402
-48016.97824,37,505.639183
-14936.476296,31,507.690966
-38281.709079,32,509.806434
-24315.302857,30,511.603123
-16325.312486,33,513.433037
-14886.638221,32,515.360313
-9836.416964,32,517.234174
-24709.941321,32,519.176815
-20670.337896,32,520.93192
-29851.734259,36,522.521173
-12349.484997,41,524.37873
-12174.025354,32,526.467038
-15035.860692,38,528.573967
-46931.286377,38,531.000607
-10865.588604,29,532.581742
-13968.443051,39,534.898212
-35529.931457,32,536.575905
-32326.352761,29,538.066156
-104108.544004,27,539.983196
-37548.917425,28,541.791061
-20210.284498,31,543.332738
-19560.593126,36,545.299416
-11225.520251,38,547.104733
-34865.348771,33,548.877681
-23410.273797,32,550.797033
-18583.52859,36,552.773259
-42189.803554,32,554.725516
-21799.634604,33,556.484462
-47042.394781,28,558.007954
-20860.539749,29,559.875618
-10049.774489,31,561.632382
-19395.070958,32,564.069891
-17671.949665,29,566.262619
-13445.232016,25,568.091292
-11402.042826,36,569.712801
-22341.408954,34,571.664599
-30148.657561,28,573.617478
-15957.668305,38,575.199669
-26498.308781,32,577.294765
-12071.10825,27,578.861748
-43983.746475,36,580.357368
-18941.155315,33,582.160345
-16443.704649,34,584.082673
-30351.61726,28,585.490156
-39604.921509,33,587.214357
-14640.288288,30,589.559383
-18797.147217,27,591.205746
-21220.655065,39,593.091161
-27544.201161,33,595.049908
-22184.685995,41,597.594931
-13280.020964,31,599.574554
-40388.411998,38,601.557281
-14189.706777,31,603.586444
-24649.683281,35,605.522751
-34691.399363,43,607.844776
-55922.022804,36,610.16858
-9248.119335,30,612.715148
-26400.428064,36,614.816174
-15226.374329,30,616.715379
-25504.833962,27,618.19386
-29243.528331,34,620.279867
-69421.24273,42,622.031246
-35620.045462,35,623.472229
-24587.581609,38,625.528085
-8772.404671,27,626.994563
-27019.807138,29,628.542594
-17474.215873,38,630.701939
-19130.613632,41,632.869543
-13185.072164,34,634.829465
-41190.908782,33,636.994919
-45765.806579,35,638.579021
-21083.069255,28,640.385402
-12133.815983,31,642.464885
-36375.644639,27,643.87835
-39328.26404,27,645.894481
-21373.224785,35,648.439302
-44521.073082,30,650.034074
-156261.118904,34,652.249514
-21334.055253,44,653.824293
-8370.461064,28,655.651736
-20699.52604,39,657.822749
-11866.884614,42,659.764514
-29059.350561,36,661.616661
-29958.761157,39,663.635051
-45949.928674,34,665.689231
-13248.201474,31,667.830053
-60448.216792,35,669.735539
-10967.079943,30,671.28045
-12139.963718,30,673.77285
-32248.397615,32,675.703381
-21942.232696,27,677.40045
-10351.477578,32,679.279312
-46232.140515,28,681.267513
-17848.198128,35,683.374398
-10368.565265,33,685.702154
-38080.054584,37,687.546054
-10005.446116,32,689.231754
-40649.195119,30,691.374971
-17004.151144,38,693.554993
-20852.167881,40,695.459072
