#{"t_start": 1746356525.9086845, "env_id": "None"}
r,l,t
-20157.36782,32,1.517861
-16182.831819,34,3.609399
-29134.344088,34,5.723957
-17793.528482,37,7.204251
-21077.761449,35,9.147655
-17191.047687,28,10.684853
-18824.638171,25,12.336364
-27404.857481,33,14.681591
-34425.923214,34,16.768018
-15432.121795,25,18.166148
-10985.375826,30,19.834892
-45609.981221,38,21.918919
-18580.808414,37,24.295842
-15039.746013,36,26.203122
-26830.018215,33,28.254494
-7505.434445,30,30.043967
-54616.891192,39,32.317089
-44540.674219,35,34.676693
-13070.418532,32,36.527907
-9108.701459,35,38.285769
-22800.304917,27,40.119505
-31082.125031,33,42.337964
-20521.112042,35,43.988545
-13429.84882,26,45.384444
-16031.136151,34,47.447027
-15310.202253,32,49.596264
-12219.683911,30,51.663916
-15475.786783,34,53.509537
-7361.219429,29,55.326155
-25175.17981,30,57.466778
-18317.303197,41,59.767521
-20447.600363,27,61.974751
-23257.754349,29,64.090489
-20980.993866,28,65.566392
-54164.434202,27,67.688593
-45158.665839,27,69.685507
-22686.216306,36,71.9991
-18479.549235,38,74.170466
-21952.243792,37,75.699116
-12976.234778,35,77.681003
-13345.407706,35,79.902243
-35740.556326,39,81.589072
-99413.386742,41,83.762871
-28008.506489,35,85.679285
-19947.187275,30,88.231344
-22863.630345,28,89.92024
-20413.103844,30,91.342556
-11193.523578,30,93.363175
-39307.556375,30,95.410207
-8798.052258,29,97.848946
-21791.232168,28,99.945318
-14039.66779,41,101.932466
-16791.883942,27,103.959744
-12226.706926,38,105.865511
-22594.17278,35,108.229326
-43956.565032,33,110.291823
-9076.267774,34,112.431172
-12189.375836,31,114.38553
-54483.839795,38,116.511944
-69538.05936,34,118.365911
-15226.76619,34,120.263728
-21447.737305,30,122.028984
-31446.186058,33,123.674535
-39766.373045,29,125.523973
-13937.190255,32,127.500717
-21864.380923,31,128.910173
-18885.691808,32,130.808152
-15626.254794,32,132.839037
-35929.042749,26,134.553607
-12314.877356,30,136.675249
-15711.693937,35,138.57967
-24167.84404,35,140.362239
-16766.894413,39,142.547194
-25867.755439,35,144.132843
-9023.513047,30,145.651506
-23543.610188,32,147.943565
-16109.88631,26,150.075107
-19064.21296,28,152.165261
-32371.779927,36,154.007462
-30009.998827,42,155.82668
-28602.919848,37,157.977905
-20873.383375,31,159.781557
-9571.275401,28,162.148323
-13495.119146,28,163.787196
-26376.033845,29,165.426592
-20829.712387,37,167.683831
-16039.701134,34,169.209259
-19129.413736,37,170.999666
-30907.8787,27,173.027228
-23226.859436,32,174.458668
-29522.799714,31,176.445872
-11643.560333,32,178.584356
-24804.530201,29,180.350121
-14892.524768,29,182.598137
-43497.041613,32,184.336913
-18911.900852,38,186.344579
-35360.091535,26,188.383132
-23522.498316,31,190.405397
-35192.690054,41,192.640967
-22023.793411,26,194.383984
-22691.70881,30,196.3588
-26391.411511,36,198.622402
-16254.498027,36,200.519002
-21504.441805,31,202.601239
-17522.080862,30,204.660174
-30599.094846,28,206.627064
-15692.955566,39,208.673695
-21772.836602,28,210.728826
-15019.931717,40,212.930951
-15957.485234,32,214.704168
-13689.16379,29,216.753537
-11692.965726,28,218.703103
-16477.911667,30,220.101483
-21236.898887,35,222.235316
-15919.483517,29,224.435174
-35064.294521,37,226.293059
-53827.859351,26,228.372114
-18061.296137,40,230.146575
-49061.718556,28,231.57256
-39833.493761,32,233.65575
-15353.243225,32,235.239269
-34856.592865,36,237.339915
-8973.356082,32,239.628824
-27779.11292,34,241.446996
-42164.15223,32,243.136047
-43315.489993,31,245.107753
-16854.797111,29,247.194577
-13666.040024,28,249.18725
-26858.900211,28,250.606558
-47466.924272,33,252.507826
-55042.655809,38,255.069206
-18378.490096,40,256.635405
-14498.459851,28,258.555135
-17557.651747,28,260.567027
-36050.332022,31,262.454322
-48591.222846,37,264.587916
-27936.220729,35,266.502923
-29182.843255,33,268.346132
-17435.352875,34,270.150329
-15091.834464,27,271.669615
-12086.062474,33,273.54891
-46588.226845,42,275.578412
-11380.965439,33,277.806523
-18624.302838,23,279.420329
-43711.937449,35,281.195169
-23651.493409,35,282.942399
-26171.600155,34,285.189979
-33949.016689,33,287.145899
-34032.244575,26,289.234476
-11279.827034,35,290.703083
-10170.952294,27,292.531259
-35646.290246,36,294.511687
-41640.286507,34,296.584003
-60831.307832,31,298.958829
-7590.503595,32,300.784578
-14761.924895,32,302.227916
-32314.478116,31,303.713139
-45647.003068,37,305.674272
-11510.236093,33,307.419246
-24716.928937,30,309.38288
-44805.707399,26,311.382789
-14149.74531,33,313.211102
-26521.324684,32,314.812621
-13530.689114,26,316.788806
-17927.718531,38,318.645946
-15209.134967,34,320.468332
-12855.848043,30,322.527904
-10752.709612,37,324.806758
-11828.683897,30,326.715514
-24422.411099,28,328.278665
-34214.427961,32,330.229179
-13850.549602,43,331.810585
-13689.327263,31,333.285422
-9545.207637,35,335.418923
-36369.369416,26,337.189331
-48708.074424,29,339.552077
-15643.157468,34,342.384891
-43258.823235,31,344.535117
-11382.811555,38,347.151943
-73949.526741,35,348.634459
-57662.078223,30,350.390579
-13295.261417,30,352.486994
-49796.872474,32,354.081935
-10893.308098,30,355.893959
-17794.774509,29,357.996473
-14278.265284,30,359.725731
-43339.394557,25,361.944738
-13077.09349,36,363.647098
-30863.404635,35,365.341188
-33905.810263,31,367.683704
-14499.153914,30,369.455625
-20604.114272,40,371.181037
-32799.803404,33,373.028282
-35293.257743,30,374.876793
-29611.244808,34,377.115004
-17396.157482,37,378.903312
-24707.138211,31,380.697297
-10080.23734,29,382.89531
-23150.494858,35,384.829646
-14816.813181,36,386.912749
-42799.538044,32,388.95718
-43201.760863,30,391.088518
-10228.340656,33,392.862247
-18349.373803,30,394.341628
-27188.523355,30,396.588255
-26149.787562,36,398.558653
-7989.08006,34,400.829777
-21599.90669,28,403.43224
-12655.458568,39,405.445201
-13108.938948,36,407.47098
-17362.409587,29,409.228071
-36872.06695,44,411.142526
-26543.867898,32,413.092499
-63543.850033,32,414.571657
-17834.32245,32,416.267586
-43763.051208,38,417.977787
-30233.002447,34,419.469366
-22008.840382,35,421.133271
-21309.826812,31,422.716711
-63283.55753,32,424.312987
-14539.514648,34,426.928064
-10250.465844,35,428.959945
-31023.780099,29,430.585658
-32245.761988,29,432.635468
-12138.574069,32,434.352873
-9702.804055,39,436.462278
-18145.040672,29,438.329271
-22308.431197,30,439.904855
-20267.163617,31,442.324832
-8452.809446,31,444.233087
-28908.007772,28,446.050435
-22676.305267,33,448.113366
-35104.854901,31,449.663881
-49785.753398,38,451.923757
-39304.424334,33,454.29852
-11886.76606,36,457.175611
-18171.841047,36,459.213375
-17126.108309,41,460.863133
-54687.072416,27,462.591
-10305.679816,35,464.592294
-58673.59125,26,466.600016
-44341.773579,43,468.432342
-21222.643341,37,469.903066
-82902.704264,40,471.810264
-18962.196424,37,474.038982
-27792.013093,27,475.880581
-42909.265864,28,477.588001
-18088.390978,33,479.781948
-18439.640199,36,482.33419
-16659.008199,29,484.19978
-45407.397658,33,485.889923
-10959.942317,36,487.984288
-25040.612775,42,489.514287
-9322.386585,32,492.048425
-12684.965899,29,494.184685
-15643.966306,33,496.021307
-16005.22561,31,498.363323
-16164.719969,35,500.130278
-23700.734699,38,501.989931
-57145.966497,28,504.167274
-20522.76885,36,505.911983
-45590.773431,28,507.839091
-19317.375088,28,509.287406
-40156.985842,35,511.314577
-15106.929762,35,512.888989
-30192.893867,29,514.687759
-48195.07585,26,516.623521
-31628.022109,29,518.047742
-14222.161938,33,520.2568
-35474.982807,33,522.284613
-41104.711083,32,524.231456
-37136.830279,26,525.774521
-7995.203206,35,527.821247
-24239.015536,31,529.659874
-36698.484354,25,531.288442
-16444.477921,36,533.12098
-6195.716686,31,535.35828
-51405.05403,31,537.372779
-23244.311461,30,539.205897
-10966.493504,36,540.822515
-25706.185087,28,542.657418
-6681.737784,28,544.720494
-32404.60489,38,546.85972
-6504.581872,32,548.438984
-12340.083116,31,550.552903
-35277.486953,31,552.564332
-41402.868388,29,554.318518
-21011.258505,29,556.337079
-13519.083852,37,557.872871
-16897.738049,25,559.5499
-11101.114788,34,561.678467
-12226.075635,25,563.226303
-42948.529908,37,565.394082
-29655.690279,28,567.142163
-25793.894251,28,568.900284
-19140.782244,34,570.774614
-28430.450532,37,572.363451
-21672.730753,30,574.386604
-28430.533576,33,576.462935
-10074.509689,34,578.629545
-18095.572488,32,580.491257
-48931.184268,30,582.090139
