#{"t_start": 1746339382.3386867, "env_id": "None"}
r,l,t
-11870.8,30,474.48522
-25481.0,32,476.396791
-15040.0,31,478.500851
-23024.8,30,480.60286
-106168.4,32,482.626786
-11804.8,26,484.601086
-10185.6,28,486.551025
-15805.6,29,488.243827
-28033.6,31,489.789932
-18080.6,28,492.058345
-13413.4,31,493.942226
-12072.2,29,495.738476
-19176.4,41,498.185793
-17202.6,30,499.854981
-13893.4,34,501.747815
-18759.6,34,503.619862
-24450.8,33,505.050018
-13235.8,36,507.24667
-21654.4,30,508.879175
-16014.8,29,510.380594
-23930.8,33,512.592255
-32986.8,34,514.577103
-20225.0,34,517.106768
-18055.0,33,518.867494
-27555.6,31,520.295131
-19339.4,27,522.665247
-12994.8,30,524.905717
-32987.4,33,526.695828
-27577.4,30,528.758941
-24009.2,32,530.417757
-20943.6,40,532.893478
-17640.4,29,534.652524
-29803.8,36,536.816074
-13295.8,27,538.419519
-21495.6,35,540.27853
-17666.2,36,543.089583
-13013.4,31,545.040939
-15815.6,30,547.081071
-16002.8,37,549.797596
-17716.6,35,551.771491
-19222.4,30,553.511892
-21843.6,33,555.141959
-32621.8,38,556.780381
-16248.2,24,558.339985
-10073.8,28,560.45822
-9668.0,26,561.846865
-21090.6,31,563.704898
-17590.4,30,566.264682
-23587.4,29,568.143809
-28101.6,28,570.240499
-35731.0,39,572.079253
-12881.2,34,573.704067
-7325.6,24,575.548965
-33064.0,30,577.251858
-11201.4,27,579.410342
-12897.2,32,581.371764
-66727.0,38,583.458841
-14153.2,31,585.503792
-10534.8,28,587.106747
-27985.8,31,588.906756
-10530.6,36,590.780153
-27378.2,28,592.259374
-21646.6,32,594.389882
-28153.6,38,595.937243
-27194.4,38,597.385875
-17200.4,27,599.6084
-21048.8,27,601.159698
-15536.6,30,602.578046
-20174.8,30,604.529056
-20358.2,32,606.635043
-11056.6,33,608.354563
-24115.4,39,610.16718
-17533.6,34,612.262777
-21610.2,38,614.41819
-40068.2,35,616.42733
-31379.4,30,617.88098
-12085.8,30,620.328691
-26139.4,27,622.542723
-18692.6,33,624.632199
-18843.6,39,626.539951
-11446.6,28,627.941252
-13375.6,28,630.120361
-26713.4,36,631.979953
-18490.8,29,633.769119
-9847.0,28,635.920235
-32443.0,35,637.812419
-32347.8,33,639.934222
-19993.2,35,642.009254
-27769.4,40,643.731521
-13610.6,27,645.90611
-33177.4,32,647.842433
-39142.6,35,649.40262
-18708.8,34,651.691832
-12042.4,31,653.216056
-13556.4,38,655.101544
-18910.2,28,657.150403
-22020.8,26,659.319537
-24820.4,30,661.483747
-16333.0,27,662.875576
-35390.6,31,664.51824
-14379.2,32,666.600152
-16691.4,29,668.243264
-17101.2,30,670.756758
-14738.0,26,672.887578
-16251.4,35,674.91695
-22155.0,38,677.524152
-16172.4,33,679.524548
-18668.0,29,681.600798
-21590.0,31,683.317364
-28481.6,35,684.798055
-61612.6,38,687.252408
-23764.6,37,688.740272
-17983.2,31,690.479556
-12429.2,35,692.580066
-11086.2,29,694.668393
-24017.6,29,696.520462
-41180.6,33,698.398309
-26761.2,33,700.784677
-21317.0,31,702.635894
-14516.4,31,704.423847
-28301.6,32,706.184962
-42075.4,37,707.914068
-26980.0,32,709.390509
-25648.4,31,711.435734
-7825.0,34,713.288228
-17134.4,32,715.620687
-11697.6,28,717.707212
-13098.6,29,719.627297
-22096.0,31,721.933562
-14745.0,27,723.822873
-13498.8,32,726.893033
-13547.2,29,728.527475
-32874.6,35,731.019591
-15000.8,33,733.003345
-31677.2,29,735.070075
-26020.2,30,737.017274
-26714.8,27,738.816473
-11774.8,34,741.950906
-32533.2,44,744.026838
-16010.2,36,746.896844
-15258.8,28,748.736993
-16657.6,36,750.657301
-67592.2,32,752.681479
-15961.2,32,754.284302
-29562.0,33,756.120297
-27018.2,41,758.338629
-14603.2,34,760.329937
-16974.4,32,762.373406
-16991.2,34,764.189641
-12913.2,35,766.741014
-12120.4,36,768.445604
-8025.4,27,770.499354
-45787.4,32,772.616839
-16964.4,27,774.392295
-20900.8,30,775.937144
-16748.2,34,778.110859
-17829.2,39,779.632294
-16892.6,31,781.624139
-21458.2,32,783.642545
-32948.4,39,785.403201
-27312.6,34,787.569038
-17264.0,34,789.446213
-20617.6,29,791.519016
-16738.8,32,793.522551
-15278.2,30,795.008053
-11573.4,29,797.005441
-23641.0,36,799.586103
-16138.8,33,801.435224
-19531.0,31,803.439344
-12319.8,32,805.04661
-115534.0,30,807.226323
-26489.0,30,809.618016
-55171.8,35,811.63099
-29626.2,29,813.592986
-18623.6,38,815.109119
-21932.8,34,816.719
-11998.8,32,818.705696
-17920.2,29,820.21186
-28688.4,27,822.006773
-13072.4,31,824.03703
-19451.6,32,825.679973
-15339.0,28,827.946603
-21961.2,34,829.66253
-36370.0,29,831.884429
-14902.6,29,833.594492
-14581.4,37,835.388864
-36043.6,28,837.013975
-94208.6,30,838.748734
-8809.6,29,840.442922
-22029.8,36,842.630392
-22468.2,31,844.485453
-25986.4,33,846.359319
-12466.0,35,848.365644
-21984.4,29,850.213393
-33379.6,33,852.381432
-33657.6,30,854.344716
-42969.0,32,855.785328
-31393.2,34,857.520711
-22230.0,39,859.490957
-10454.4,30,861.826092
-27158.2,42,864.077012
-37639.6,30,865.948892
-22008.8,30,867.938115
-17032.2,30,870.08766
-14905.6,27,872.019618
-45609.2,33,873.942121
-20812.0,39,876.081796
-17445.4,34,877.668761
-36272.8,32,879.738586
-11459.0,28,882.1469
-17491.2,28,883.782701
-17395.2,34,886.468872
-10157.2,34,888.465952
-32091.2,35,890.437573
-18497.0,37,892.350863
-17926.6,38,894.723922
-27049.0,32,896.909271
-22608.2,35,898.422177
-23099.4,32,900.477273
-23307.4,34,902.524342
-24848.4,31,903.981521
-47527.8,32,906.011436
-37150.4,31,907.736364
-16543.6,34,909.61902
-30578.4,32,912.237181
-15449.2,29,914.342499
-11848.0,27,915.913092
-11160.6,28,917.720934
