episode,reward
0,-22405.2
1,-11488.2
2,-7576.6
3,-35904.6
4,-30609.6
5,-25216.0
6,-25915.2
7,-27460.6
8,-47689.8
9,-8118.8
10,-51926.2
11,-25107.8
12,-24421.0
13,-28525.2
14,-27749.8
15,-32592.6
16,-30664.0
17,-13402.4
18,-26670.2
19,-9551.0
20,-9201.0
21,-44356.8
22,-28140.0
23,-16807.8
24,-59901.6
25,-26970.4
26,-8294.6
27,-23404.6
28,-11778.6
29,-14502.2
30,-17516.0
31,-10008.6
32,-17799.0
33,-17177.8
34,-14019.8
35,-13586.2
36,-12567.8
37,-19135.0
38,-15437.8
39,-20009.2
40,-27231.0
41,-18850.0
42,-21197.6
43,-14918.6
44,-12003.6
45,-17957.2
46,-28044.0
47,-14229.0
48,-18017.2
49,-45946.2
50,-18901.0
51,-12916.8
52,-22634.8
53,-23799.0
54,-15878.4
55,-8328.2
56,-24053.8
57,-7812.0
58,-32031.6
59,-20034.6
60,-22835.0
61,-29273.6
62,-12800.2
63,-17564.4
64,-9580.0
65,-27310.0
66,-20827.0
67,-17958.6
68,-25833.6
69,-20859.8
70,-31090.0
71,-22444.8
72,-9697.8
73,-14278.2
74,-20503.2
75,-41440.6
76,-9844.4
77,-16892.2
78,-21346.2
79,-20188.8
80,-17552.2
81,-9211.4
82,-16755.8
83,-38541.8
84,-11042.6
85,-34773.6
86,-7234.8
87,-19784.6
88,-25269.4
89,-10301.8
90,-89541.2
91,-11343.0
92,-23020.8
93,-17493.4
94,-10285.6
95,-13544.8
96,-26742.0
97,-24061.0
98,-17663.4
99,-18822.4
100,-13650.8
101,-26068.0
102,-10333.0
103,-15507.6
104,-29340.0
105,-15769.6
106,-27067.6
107,-16835.6
108,-19075.2
109,-25678.4
110,-7107.4
111,-15931.0
112,-10019.4
113,-11737.4
114,-30864.0
115,-20923.0
116,-30199.6
117,-19162.0
118,-41299.2
119,-14049.4
120,-11780.0
121,-23764.0
122,-12243.8
123,-22621.0
124,-7423.2
125,-30489.6
126,-23216.6
127,-13439.4
128,-14052.8
129,-22229.6
130,-15973.0
131,-17239.2
132,-18937.8
133,-22413.4
134,-32944.2
135,-34615.0
136,-10767.6
137,-22719.2
138,-13169.0
139,-21176.0
140,-11539.4
141,-14792.0
142,-19628.4
143,-10350.0
144,-18846.4
145,-29679.4
146,-32111.4
147,-19291.6
148,-10554.0
149,-21780.0
150,-21313.6
151,-17966.6
152,-15604.8
153,-8698.6
154,-24494.8
155,-7871.6
156,-48031.4
157,-28994.0
158,-27126.8
159,-15923.4
160,-21911.0
161,-11801.4
162,-14645.6
163,-15910.0
164,-34694.2
165,-24025.8
166,-18757.6
167,-20582.4
168,-25667.0
169,-24374.0
170,-9177.8
171,-18494.4
172,-15679.6
173,-10316.6
174,-10035.6
175,-27602.6
176,-10011.8
177,-34483.6
178,-44794.2
179,-21799.2
180,-18657.6
181,-64574.2
182,-28483.0
183,-23915.8
184,-8624.2
185,-12834.4
186,-21365.6
187,-23225.8
188,-18136.0
189,-34484.6
190,-8787.8
191,-9413.6
192,-29871.0
193,-43816.6
194,-21082.2
195,-11900.4
196,-20610.8
197,-23928.6
198,-11570.6
199,-14861.4
200,-16002.8
201,-20380.4
202,-13791.6
203,-29690.0
204,-35194.0
205,-37867.2
206,-13886.6
207,-18927.6
208,-18566.2
209,-21957.2
210,-18064.6
211,-21401.8
212,-29641.2
213,-41559.0
214,-14484.0
215,-13994.6
216,-27884.8
217,-34918.6
218,-24830.2
219,-15834.2
220,-6429.2
221,-17907.0
222,-11570.0
223,-53793.8
224,-24588.0
225,-10129.4
226,-32861.2
227,-32299.2
228,-9166.6
229,-16382.4
230,-15280.6
231,-11825.8
232,-26396.0
233,-17553.8
234,-5543.8
235,-19929.0
236,-20379.8
237,-18231.2
238,-19277.4
239,-12912.8
240,-18537.0
241,-13362.4
242,-16877.8
243,-23282.6
244,-22005.8
245,-10286.0
246,-27152.8
247,-20030.6
248,-16246.8
249,-29255.0
250,-15271.2
251,-6654.4
252,-17312.0
253,-18203.2
254,-30151.4
255,-39192.4
256,-10425.8
257,-13703.8
258,-27034.0
259,-32407.6
260,-18749.0
261,-22031.6
262,-12216.0
263,-13694.2
264,-11476.6
265,-13306.6
266,-29114.8
267,-10608.2
268,-26384.2
269,-34242.2
270,-16645.6
271,-24540.0
272,-30041.6
273,-25041.2
274,-36463.8
275,-12095.0
276,-37117.0
277,-17760.6
278,-34532.2
279,-20415.0
280,-18342.4
281,-12547.8
282,-8743.0
283,-25330.6
284,-14423.4
285,-24688.8
286,-27844.4
287,-13931.6
288,-27508.2
289,-22266.4
290,-17393.0
291,-22286.2
292,-20468.6
293,-21772.6
294,-17880.8
295,-23759.6
296,-19314.2
297,-9733.2
298,-30830.4
299,-23908.2
300,-22929.6
301,-16904.6
302,-80826.4
303,-12532.8
304,-19162.8
305,-15654.8
306,-24753.0
307,-13095.6
308,-6132.8
309,-12919.8
310,-16271.6
311,-20537.2
312,-43378.8
313,-34855.4
314,-13241.8
315,-13270.0
316,-21613.4
317,-14363.8
318,-31783.4
319,-28856.2
320,-15992.0
321,-9512.4
322,-22580.2
323,-20652.6
324,-26935.0
325,-63811.8
326,-23519.4
327,-19257.8
328,-12706.2
329,-9816.2
330,-13448.0
331,-17602.0
332,-19791.0
333,-8203.8
334,-19972.6
335,-21581.4
336,-8849.4
337,-13392.2
338,-32745.6
339,-11760.4
340,-12192.2
341,-17006.2
342,-9121.2
