#{"t_start": 1746343014.8152368, "env_id": "None"}
r,l,t
-22031.6,34,508.167649
-12216.0,29,510.042088
-13694.2,27,511.846351
-11476.6,34,513.811941
-13306.6,33,515.942358
-29114.8,28,518.062104
-10608.2,30,519.820854
-26384.2,32,521.469616
-34242.2,31,523.715191
-16645.6,30,525.653688
-24540.0,27,527.09299
-30041.6,40,529.245075
-25041.2,33,531.137216
-36463.8,34,533.115815
-12095.0,38,535.490177
-37117.0,39,537.675037
-17760.6,36,539.804894
-34532.2,40,541.720575
-20415.0,36,544.092114
-18342.4,32,546.259354
-12547.8,37,548.541846
-8743.0,33,550.254325
-25330.6,32,551.771641
-14423.4,34,553.772624
-24688.8,35,555.765169
-27844.4,28,558.06129
-13931.6,33,559.71987
-27508.2,27,561.494198
-22266.4,44,563.370127
-17393.0,34,565.663426
-22286.2,38,568.271664
-20468.6,34,570.376358
-21772.6,31,572.371899
-17880.8,25,574.384037
-23759.6,27,576.18014
-19314.2,28,578.071877
-9733.2,25,580.130458
-30830.4,38,582.548937
-23908.2,26,584.624783
-22929.6,37,586.811131
-16904.6,34,588.727264
-80826.4,34,590.660045
-12532.8,28,593.013891
-19162.8,40,595.290669
-15654.8,38,597.32503
-24753.0,24,599.121121
-13095.6,38,600.794312
-6132.8,28,602.904882
-12919.8,30,605.024344
-16271.6,30,606.922242
-20537.2,34,608.984793
-43378.8,41,610.836429
-34855.4,35,612.94382
-13241.8,38,614.639005
-13270.0,32,616.125303
-21613.4,34,618.349387
-14363.8,38,620.550748
-31783.4,28,622.189125
-28856.2,35,624.397927
-15992.0,39,626.143872
-9512.4,29,627.949166
-22580.2,40,630.242713
-20652.6,31,632.142947
-26935.0,26,633.822734
-63811.8,34,635.538245
-23519.4,27,637.502081
-19257.8,39,639.508342
-12706.2,32,641.387971
-9816.2,24,643.385074
-13448.0,37,645.498784
-17602.0,31,647.206014
-19791.0,39,649.395192
-8203.8,30,650.9871
-19972.6,28,653.236373
-21581.4,29,655.729948
-8849.4,34,657.996209
-13392.2,30,659.957289
-32745.6,27,661.90744
-11760.4,30,664.078197
-12192.2,39,666.002549
-17006.2,31,667.785838
-9121.2,31,669.443029
-27745.0,32,671.12087
-25209.8,31,673.204483
-26357.8,28,675.383538
-10937.4,38,677.772152
-18145.2,32,679.740805
-18745.0,29,681.215663
-10638.4,34,683.571472
-23516.4,33,685.512177
-15384.4,28,687.662917
-33806.0,37,690.095541
-10266.8,30,691.553069
-32578.0,31,693.689492
-19431.8,40,695.853831
-10574.6,31,698.035297
-10444.4,35,700.179248
-20607.6,32,701.656714
-28483.8,31,703.748443
-15392.6,30,705.681031
-13874.0,30,707.554261
-35683.8,31,709.530181
-45592.2,34,711.10708
-10610.6,30,712.971775
-29320.2,24,715.139164
-48219.4,34,716.752032
-21226.0,26,718.714187
-17091.4,35,720.833779
-9058.6,28,722.693862
-13907.4,33,724.928995
-65037.8,28,726.835341
-51738.2,35,729.520582
-19372.4,31,731.160629
-14999.2,30,732.988037
-27215.8,32,735.459487
-12598.4,29,737.091004
-17189.6,30,739.183632
-32101.6,34,741.114829
-20057.6,39,742.964576
-11064.4,30,744.684244
-14300.0,29,746.620514
-23156.2,31,748.706531
-29472.2,27,750.842824
-15196.2,29,752.430522
-8779.4,29,754.195141
-20349.0,33,756.082616
-15661.0,33,757.58635
-23465.2,32,759.685075
-26693.8,38,761.902086
-34134.0,32,763.696585
-24579.0,30,765.909954
-19042.0,22,767.418107
-18331.8,34,770.205061
-11932.6,35,772.388839
-209620.2,38,774.163459
-15840.6,27,776.203562
-30617.2,33,777.74651
-38915.6,36,779.836684
-16323.0,34,781.922866
-18727.6,37,783.96555
-23902.8,30,785.808784
-31679.6,35,787.800354
-19246.4,28,789.826543
-15404.6,40,792.002464
-23334.6,34,794.207733
-16013.6,32,796.11436
-15143.4,41,797.846227
-21531.8,35,799.63679
-15989.6,26,801.479313
-22473.2,36,803.052857
-32936.4,30,804.620452
-20892.2,31,806.355748
-21697.2,33,808.049776
-24594.4,28,809.833894
-21769.0,28,812.193111
-9596.6,29,814.177126
-24310.8,30,816.015089
-8700.2,31,818.133567
-7264.0,28,820.050614
-10680.6,30,821.92442
-41858.8,35,824.247322
-20092.2,30,826.021761
-23438.6,34,827.689462
-34171.4,31,829.154823
-36050.0,25,831.181884
-9621.8,25,833.023955
-21537.6,31,834.516848
-18196.8,37,836.171878
-23196.2,34,838.061549
-23907.8,32,839.897694
-37344.4,32,841.414992
-21734.4,29,843.38444
-22542.2,34,845.662288
-25800.4,38,847.467819
-10612.8,33,849.569093
-47769.8,31,851.218519
-21895.0,34,853.112693
-20594.8,34,855.120106
-32333.6,30,857.137136
-14677.6,30,859.174131
-21054.8,34,861.056192
-14885.8,32,863.312293
-25864.4,28,864.798001
-18211.0,38,866.380165
-42820.8,36,868.422665
-19062.6,29,869.897874
-18469.6,34,871.925066
-10031.6,31,873.947703
-19098.2,33,875.478607
-31724.4,34,877.581008
-15042.4,35,879.940735
-32152.0,28,882.083673
-9220.2,30,884.056975
-15013.4,33,886.222859
-17099.6,29,888.127355
-9776.0,32,890.015079
-33635.6,29,891.809122
-9353.2,28,893.307743
-30337.2,35,895.322582
-10460.0,33,897.255269
-12187.4,26,899.451598
-17292.8,35,901.323784
-20282.4,32,903.348413
-10320.0,32,905.245358
-7238.8,35,907.393731
-40867.6,31,909.453936
