#{"t_start": 1746348446.0652683, "env_id": "None"}
r,l,t
-16881.567359,35,2.15779
-10721.618851,27,4.462685
-16326.039777,28,6.128329
-11152.881768,31,7.937917
-49213.659848,33,9.995039
-10568.876509,29,12.176506
-29182.989588,32,14.409353
-19610.381649,26,16.245671
-27197.148768,27,17.978531
-34570.422767,32,20.122824
-19231.862378,35,21.830316
-27517.017018,33,23.301698
-17130.843743,33,25.22114
-23857.704853,31,27.255241
-29832.451032,40,29.440194
-23087.319013,36,31.785221
-35570.178982,30,33.419033
-14380.218851,31,35.08257
-25865.290643,30,36.818907
-28078.49916,31,38.413476
-10881.020018,34,40.12066
-23584.692875,27,42.243171
-39184.582877,36,43.69392
-22322.344155,35,45.556635
-38423.29828,35,47.72793
-12653.621321,27,49.83388
-26229.796702,22,52.089837
-17281.777412,35,53.72732
-26129.012416,25,55.631876
-14042.216758,33,57.980465
-22864.210979,32,60.104745
-13981.415667,26,61.935155
-15265.052548,33,63.749055
-16296.834241,40,65.57261
-11508.678367,31,67.5448
-18590.77579,39,69.111874
-25057.809948,31,71.208016
-16606.492856,31,73.060169
-8926.369155,31,74.994142
-7370.193149,28,76.83328
-21811.546388,29,78.888386
-13595.972925,28,80.752043
-9281.092459,34,82.489419
-16270.658773,29,84.504893
-18104.157767,30,86.711859
-17016.837055,28,89.253783
-25600.099428,30,91.459139
-27054.666187,41,93.415088
-34279.674873,27,95.099262
-16783.743675,37,97.036844
-41322.259168,35,99.272424
-13376.489712,34,101.13752
-18247.170013,33,103.062382
-22344.075947,36,104.962656
-10321.274513,29,106.794644
-24750.042324,29,108.736835
-12250.204953,39,110.77391
-10778.6,37,112.747303
-41253.116962,31,114.683153
-11113.926406,26,116.939571
-16939.687405,30,118.609432
-51071.888232,35,120.295331
-37587.601253,42,122.383429
-20470.077288,33,123.901079
-28048.998744,30,125.932184
-33402.545055,29,127.437588
-13860.535914,38,129.499519
-21880.10698,31,131.700217
-22323.264083,26,133.623444
-18964.872804,31,135.284735
-6840.304904,26,137.337537
-17038.419477,33,139.35937
-46715.373956,38,141.198473
-8958.512138,37,142.754942
-20000.537953,30,144.653881
-17241.786121,36,146.808641
-22467.31336,34,149.455891
-15207.091074,27,151.442495
-23908.196871,29,152.913025
-61146.138864,31,154.839205
-19583.193816,26,156.578992
-10675.794084,34,158.935264
-11678.078709,31,161.258324
-10195.367211,32,163.24702
-18773.4027,35,165.379141
-27858.077967,32,167.41309
-34482.23895,42,169.337235
-10038.692682,33,171.53482
-20722.141932,35,173.685978
-32509.116131,40,175.936661
-20089.887637,32,177.623116
-42523.092704,35,179.353589
-24801.993172,33,181.719515
-15512.996477,36,183.525443
-17661.353345,36,185.02665
-9936.031119,31,186.83346
-12482.881546,32,189.031142
-15226.948438,41,190.804278
-13243.223185,32,192.661188
-17988.722486,26,194.342088
-17240.023567,28,196.584623
-45322.633833,33,198.505631
-20685.022134,32,200.035454
-24992.889506,34,202.080338
-19483.344794,33,203.987592
-39362.285937,30,205.828651
-31610.586732,34,208.464846
-21310.979569,34,209.951353
-27028.208139,35,211.736508
-29646.725332,33,213.570543
-12556.18277,31,215.065178
-22653.124668,34,217.271721
-31000.098313,35,219.676443
-28077.333644,33,221.482918
-25225.801767,29,222.909164
-17697.698023,27,224.942033
-24164.040422,26,226.936237
-35912.117942,35,228.469084
-16443.480563,25,230.28555
-29790.552624,34,232.475785
-32163.08508,32,234.382974
-18382.039422,34,236.279474
-12502.791607,31,237.917118
-12424.769717,26,239.515478
-16815.843027,30,241.675358
-18173.849256,27,243.132355
-32914.847591,33,245.17017
-14969.18801,38,246.738278
-35605.629634,29,248.220296
-14421.273348,36,250.458964
-26763.592969,35,252.616467
-46018.257175,26,254.775115
-35900.965839,41,257.063292
-22371.418257,31,259.25475
-15029.716238,29,261.187403
-23459.871733,37,262.778726
-31612.843716,34,265.083586
-14029.406005,30,266.849841
-25590.321247,28,268.349366
-39875.086483,31,270.414117
-29470.124337,35,273.118957
-14141.124855,29,274.714911
-35027.014104,35,276.846869
-14659.018744,28,278.393277
-91804.06889,36,280.420323
-29933.052735,30,282.090785
-16388.894278,35,283.640586
-8737.793663,31,285.262041
-12896.010422,27,286.832039
-19046.562525,32,289.060304
-9037.505681,34,291.172787
-9830.18006,28,292.689891
-15969.012551,32,294.455412
-9945.607508,35,296.532679
-27652.051373,28,298.034314
-27919.24676,26,299.512681
-32267.485114,40,301.21189
-50151.576372,43,303.73516
-23692.660722,34,305.659513
-11785.512278,36,308.284613
-56585.947917,34,309.742902
-12213.68123,29,312.09513
-27156.959726,42,314.235168
-16034.341773,28,316.501122
-39262.902276,35,318.912573
-21793.183026,30,320.693594
-17570.954702,32,322.616183
-12858.575926,31,324.721767
-12890.288018,25,326.632815
-46304.8826,29,328.365128
-17746.918735,34,329.875528
-14690.82044,37,332.069833
-19453.297307,31,334.118042
-65691.203309,34,335.643379
-20490.630942,34,337.825027
-20967.67662,26,339.622883
-28113.489986,29,341.505432
-7885.541379,31,343.310226
-43739.500412,29,345.180443
-10536.475303,28,347.090127
-18961.936321,33,349.032565
-12227.967585,29,351.104808
-14804.866185,26,352.761531
-10941.97062,30,354.874524
-114551.55778,35,356.555427
-11204.304363,25,358.591003
-22005.797036,36,360.145658
-35916.839977,33,361.984919
-9662.062249,27,363.434667
-14429.795245,28,365.145001
-18803.846944,28,366.770866
-33229.659143,28,368.673082
-9861.33983,28,370.513449
-17505.595848,30,372.025429
-30184.857324,39,374.276621
-10609.257298,30,375.805774
-24524.338678,31,377.545686
-46198.119034,30,379.715783
-20830.073425,30,381.53515
-20505.204037,35,383.416146
-8298.65944,26,385.13511
-24584.234455,38,386.833295
-59157.678032,26,388.609298
-56935.34579,39,390.431447
