#{"t_start": 1746371910.0853696, "env_id": "None"}
r,l,t
-15338.503602,32,2.709096
-32030.991312,33,4.238285
-23861.561757,29,6.706527
-20662.325313,31,9.900487
-17363.082622,36,11.538787
-14563.606079,30,13.133226
-8909.799072,33,14.846831
-21763.095163,37,16.854507
-18915.376297,40,19.485455
-30060.549823,27,22.465084
-23664.592462,33,24.724154
-62723.150447,37,26.5892
-75212.78347,30,29.872884
-10805.761787,30,33.126624
-25121.084045,33,36.593989
-22137.650431,32,38.166546
-9912.848284,28,40.681019
-34944.90977,32,43.993751
-23674.613579,33,46.407494
-10936.128247,28,48.610253
-13359.801825,32,50.13448
-80798.620917,36,52.752743
-17538.416824,32,56.331546
-42933.895669,31,59.102254
-22287.671902,28,62.361512
-39761.303016,38,64.116732
-19625.279277,27,65.926669
-38980.153075,27,67.72997
-28574.137942,31,69.454291
-18019.412077,35,71.176325
-17849.454946,35,73.156371
-25338.401703,31,75.084728
-24191.813648,25,77.928241
-22346.679264,38,79.780711
-39580.174359,34,81.590194
-25277.85579,39,83.550947
-9299.2754,37,85.20172
-35733.032846,29,87.013833
-10508.847798,31,88.730441
-25798.5,37,90.353274
-30139.312212,36,92.455346
-15772.316168,34,94.388177
-74255.872294,33,96.195189
-13123.857656,36,97.975197
-14291.191208,29,100.514001
-39063.722898,29,103.851228
-10812.046973,32,105.443587
-23096.307887,29,107.318077
-108713.440375,46,109.685005
-13674.334283,33,111.365304
-10289.696369,32,114.2029
-13530.672715,26,116.014638
-19255.151848,37,117.621706
-44734.420625,28,119.189034
-16067.970095,39,120.968575
-38052.353509,27,123.181083
-43373.076341,39,125.220792
-22182.132636,27,128.536395
-20633.516777,33,131.809716
-16808.339133,32,133.99068
-16028.747446,27,135.665272
-15424.132516,34,137.968627
-12566.395766,32,139.799285
-20509.708111,26,141.637243
-17348.315819,30,144.545975
-13130.540705,26,148.019065
-23298.657313,30,149.762471
-14738.326831,29,151.532187
-18101.195595,28,155.112439
-16131.681155,34,158.55315
-45463.027854,31,161.320855
-14252.498631,31,163.443884
-22727.84245,33,164.968833
-26201.232607,30,166.78003
-22954.528245,28,168.650676
-31651.113293,34,170.249523
-15182.760453,33,172.225725
-36171.398015,32,173.993595
-8472.816073,35,176.058777
-22163.409879,36,177.997014
-26330.305268,37,179.762132
-17514.850684,29,181.593975
-39163.177789,34,183.572947
-12199.040674,30,185.19364
-9394.20053,30,189.127202
-18263.812144,31,191.031027
-17431.215305,30,192.931616
-14485.588371,29,194.87419
-27900.983734,27,196.837821
-24050.338372,35,198.338377
-106552.787549,42,201.317749
-22373.412388,23,203.414858
-38078.009456,36,206.516407
-15604.016117,25,208.638819
-61955.342741,32,210.194489
-32970.069925,33,211.940322
-52931.5021,40,214.293609
-15379.688915,32,216.160426
-41708.530609,33,218.073421
-55038.163082,37,219.932376
-28611.342193,30,221.883542
-26198.354516,28,223.884028
-12907.960408,39,225.94319
-36144.734854,30,227.439679
-30520.940577,32,229.292137
-14768.271286,37,233.019132
-17265.504733,33,234.467299
-14322.993951,32,237.568168
-28241.403344,34,240.546196
-24261.329691,31,242.442639
-8380.515584,32,244.377416
-30410.010485,32,246.109232
-23913.882879,34,247.93661
-21185.450553,32,249.798406
-49315.414837,28,251.962388
-13277.394923,35,253.807594
-29581.197522,27,257.015695
-13848.888104,29,258.801666
-22079.012699,34,260.311377
-15479.229644,31,263.513021
-35790.011209,37,265.20269
-24348.294756,32,266.982545
-18352.782007,30,269.051178
-27698.609726,28,270.916515
-30976.847111,30,272.941374
-22252.117292,34,275.815606
-8683.235484,34,278.551385
-29558.698626,27,280.207188
-37806.243398,34,283.625859
-83421.817062,36,285.966026
-89679.589016,36,287.930566
-20444.707263,28,289.758342
-33469.344271,34,292.452993
-35042.807471,34,293.96269
-17830.427463,29,295.374576
-19645.824602,29,296.81476
-18486.306341,35,298.563755
-14724.612344,33,300.260985
-30162.572833,41,301.797157
-35095.256626,28,303.733217
-40313.171521,33,305.178207
-28515.031922,33,306.921182
-13296.52018,26,308.48768
-41330.680294,31,310.219352
-14760.100152,35,311.913227
-8099.710921,29,313.831378
-12982.350942,34,315.284228
-27625.303312,32,318.718659
-26219.31293,44,320.654796
-25250.958688,32,323.941271
-19126.36685,41,325.77549
-17394.70975,38,327.618612
-22466.230316,26,329.461914
-10882.19594,36,331.280819
